Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-1.18100504,0.0,-0.299253833,1.09339,0.003783
1,-1.359501215,2.993980413,0.044701833,1.14993,0.004022
2,-1.334676839,-0.663432567,0.0600595,1.20151,0.004319
3,-1.102329737,3.758311357,0.016305917,1.1524,0.004716
4,-0.25531124,-4.022785226,0.000824167,1.0111,0.005117
5,0.042559246,0.0,-0.008044,0.989501,0.005482
6,-0.112590884,0.0,-0.00223075,1.1007,0.005639
7,0.664299736,0.0,-0.000636583,1.24938,0.005677
8,0.931288791,-69.80351245,0.001232667,1.23173,0.005703
9,1.187194959,0.0,-0.000945083,1.23702,0.005513
10,1.416223018,57.64690334,0.00180525,1.24095,0.005339
11,1.20097795,0.0,-0.0059285,1.28692,0.005257
12,0.967222007,0.420188015,0.029312917,1.40905,0.00515
13,0.870039651,2.478481553,0.04798925,1.36921,0.004962
14,0.95628802,0.0,-0.035702917,1.19225,0.004805
15,0.383381016,0.0,-0.005126583,1.06633,0.004498
16,0.271614649,16.51220801,0.005470583,1.0747,0.004452
17,0.019317107,0.0,-0.003728917,1.18938,0.004447
18,-0.18977652,-0.684589328,0.034501833,1.21853,0.004288
19,-0.238839031,0.0,-0.0037735,1.18642,0.004238
20,-0.129380527,-1.913812778,0.050668,1.07986,0.004131
21,0.223054317,-0.378537664,0.06277375,1.19105,0.004103
22,0.209616987,-114.7597328,0.002380083,1.21636,0.004166
23,-0.052677574,0.0,-0.001379417,1.08202,0.004226
24,0.655734967,-11.37287629,0.003337917,1.05195,0.004048
25,0.08691129,-91.33165667,0.000631667,1.07032,0.003908
26,-0.041361014,0.285951207,0.0108095,1.17975,0.003897
27,0.279442639,5.184468918,0.00294725,1.28594,0.003845
28,0.161518514,0.0,-0.0092,1.26622,0.003814
29,-0.089017759,0.0,-0.0070855,1.19791,0.003829
30,-0.221230564,1.419922889,0.050677167,1.12238,0.003857
31,-1.106083219,-1.78170067,0.069647667,1.12307,0.003736
32,-1.138701022,0.0,-0.0470935,1.16992,0.003739
33,-0.788337395,0.0,-0.06547025,1.1579,0.003804
34,-0.984621386,0.0,-0.008410167,1.23504,0.003873
35,-1.295041701,0.275400532,0.05326,1.25682,0.003955
36,-0.728487786,0.769473943,0.057571583,1.20809,0.003912
37,-0.244063204,-2.628843494,0.04331275,1.12081,0.003805
38,0.051610825,-6.703113208,0.005812,1.06923,0.003834
39,-0.267340655,0.0,-0.042677417,1.09272,0.003859
40,-0.937591718,0.0,-0.00522625,1.12381,0.003846
41,-1.277922534,0.0,-0.004887333,1.20068,0.003808
42,-1.360707524,0.151808647,0.034609,1.06088,0.003776
43,-1.278432333,0.34109945,0.043885917,1.06661,0.00381
44,-0.990504317,-520.1362775,0.000274833,1.01795,0.003802
45,-0.853700228,0.0,-0.00166,0.928183,0.003698
46,-1.091258353,0.0,-0.006583,1.06144,0.003696
47,-0.51459063,-1.155744216,0.05540175,1.26209,0.003797
48,-0.280982314,0.811550299,0.06483325,1.09286,0.003888
49,-0.116215222,6.615585877,0.010713083,1.08481,0.003863
50,0.206753534,0.0,-0.000881083,1.20918,0.003802
51,0.216966494,0.0,-0.00997725,1.25436,0.003759
52,-0.045628322,-29.83747344,0.002511833,1.28376,0.003716
53,-0.215151019,161.5765838,0.00083775,1.39927,0.003629
54,-0.240550083,0.0,-0.001911167,1.41629,0.003674
55,-0.056107793,0.0,-0.001253583,1.37312,0.003801
56,0.289938002,0.0,-0.010524417,1.44045,0.003812
57,0.191232925,2.883926878,0.04828275,1.53537,0.003697
58,-0.041905402,-0.858928173,0.098173083,1.59177,0.003759
59,-0.227681809,0.912625201,0.058205,1.47535,0.003853
60,-0.200371238,28.10308874,0.005090333,1.52556,0.003912
61,-0.019388048,0.0,-0.01269325,1.69829,0.003851
62,0.280927655,0.0,-0.000535833,1.80311,0.003767
63,0.135233111,0.0,-0.000273417,2.01102,0.00387
64,-0.108975215,255.9889094,0.000607417,2.33674,0.003993
65,-0.195895968,0.0,-0.008271583,2.52114,0.004076
66,-0.177771302,0.562311947,0.050339583,2.44478,0.004177
67,0.04113189,2.531732091,0.06563825,2.54722,0.004074
