Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.119153521102729,0.0,-0.611776999999998,0.644065,-0.002506
1,-0.0824384889300934,0.0720806546605332,0.198294833333334,0.666256,-0.002461
2,0.142059971138373,-0.207239842629144,0.0680476666666685,0.650768,-0.002498
3,0.427771745653588,0.0,-0.0085454166666645,0.648804,-0.002648
4,0.213459433447872,0.287811647602865,0.0592943333333332,0.638194,-0.002702
5,-0.0057779023339856,11.0600890955889,0.0070129999999997,0.566432,-0.002657
6,-0.124763448417435,0.0,-0.0002793333333338,0.587788,-0.002626
7,-0.0530510382896815,0.0,-0.0037627500000005,0.626593,-0.002625
8,0.233876217746896,-10.209131913417,0.0053530833333335,0.587879,-0.002557
9,0.397240315019769,-3.37874534452191,0.0040036666666643,0.618345,-0.002621
10,0.191486041887893,0.0,-0.0048529999999991,0.536013,-0.00279
11,-0.0515876668109551,94.8452647837818,0.0009770833333337,0.539335,-0.00284
12,-1.03406005143894,0.0,-0.0006974166666668,0.640641,-0.002696
13,-0.537165994092353,0.0,-0.0027377500000002,0.661193,-0.002833
14,0.203436087919421,-6.76046678619278,0.0018060000000004,0.647785,-0.002952
15,0.387591134393862,-2.79638167403266,0.001483,0.621325,-0.002887
16,0.144499616618907,0.0,-0.0006382499999982,0.807636,-0.002863
17,-0.058770592747593,0.0,-0.001519499999999,0.864574,-0.002834
18,-0.101994101973917,0.0,-0.0080284166666662,0.643211,-0.002715
19,0.052498518939173,0.735864044817198,0.0406689166666654,0.615297,-0.002628
20,0.407541259469621,9.78434915339252,0.0105897500000024,0.653542,-0.00271
21,0.3549149085407,0.0,-0.0379471666666668,0.806803,-0.002667
22,0.0630851663058314,0.0,-0.0015335000000001,0.790212,-0.002544
23,0.126953871875495,78.784335450072,0.0013723333333321,0.684711,-0.002539
24,0.891884697782652,51.36405310121,0.0014658333333302,0.721426,-0.002555
25,1.245964820377,0.0,-0.0016366666666654,0.75101,-0.002431
26,1.52764854074249,0.0,-0.0028157499999975,0.812738,-0.002471
27,1.37857632348776,0.0,-0.0024656666666678,0.693247,-0.002608
28,1.14316006093671,0.0,-0.0058717500000001,0.558541,-0.002645
29,1.01840530453194,4.05537409634131,0.0429095833333338,0.657339,-0.002656
30,0.269392587613552,18.9574539351934,0.0093327499999986,0.67348,-0.00259
31,0.204413656164903,0.0,-0.0512125833333335,0.677479,-0.002641
32,0.474931350293605,3.49421691371659,0.0349139166666671,0.691772,-0.002613
33,0.266916964802302,2.72744544945521,0.0126095833333334,0.561708,-0.002597
34,0.0165434621030879,0.0,-0.0452385833333331,0.542875,-0.002722
35,-0.0912819031360942,-1.11730173987043,0.0326085833333337,0.68858,-0.002789
36,-0.863594440388028,3.4700066883561,0.0431446666666645,0.70773,-0.002702
37,-0.861712721891381,13.9307263279155,0.008123416666668,0.653127,-0.002521
38,-0.676434219698373,6.48232991125157,0.0018798333333339,0.801149,-0.002587
39,-0.932967429315087,72.2222029758963,0.0002576666666662,0.842383,-0.002627
