Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.759037055,0.0,-0.2852085,1.53661,0.005832
1,-0.886552801,-0.689787856,0.062253167,1.55364,0.005808
2,-1.114332769,0.0,-0.012845167,1.67582,0.00578
3,-0.257883611,0.0,-0.0606755,1.69047,0.005807
4,0.07246032,0.0,-0.003956583,1.64374,0.005914
5,0.363978515,-14.78432126,0.001761333,1.55068,0.006088
6,-0.046634635,-109.6047185,0.000791917,1.62247,0.006185
7,-0.830718463,0.0,-0.005020917,1.45318,0.006252
8,-1.104200113,3.442976311,0.050282667,1.33602,0.006251
9,-1.159719288,0.257986921,0.057990917,1.45898,0.006392
10,-1.029415841,-0.476391301,0.053512333,1.54313,0.00648
11,-0.68340568,3.238894905,0.04534725,1.6356,0.006423
12,0.106064761,0.0,-0.00608925,1.61508,0.006279
13,0.120841903,0.0,-0.037479583,1.51997,0.006191
14,-0.027433234,0.0,-0.049704833,1.52445,0.006379
15,-0.011173838,1.12525801,0.031995917,1.50618,0.006473
16,0.150511457,1.204734192,0.045418167,1.47693,0.006486
17,0.88088108,-5.178599904,0.001996417,1.43307,0.006557
18,0.460947415,-66.61372952,0.000572667,1.43159,0.006577
19,0.114522371,-8441.570055,2.37e-05,1.47723,0.006582
20,0.219959808,-19.06239832,0.010532833,1.61088,0.006673
21,0.060076803,0.0,-0.004935167,1.66433,0.006737
22,0.195776548,-2.289143782,0.041563167,1.73482,0.006768
23,0.506497075,1.267148847,0.069693083,1.58679,0.006637
24,0.311669369,0.0,-0.05663275,1.50865,0.006513
25,0.060316115,0.0,-0.016187167,1.66584,0.006572
26,-0.053780686,1.313535329,0.060983917,1.59689,0.006557
27,0.013329187,11.20335892,0.005477,1.47653,0.006472
28,0.311626625,0.0,-0.003975417,1.48144,0.006309
29,0.504044501,51.17241877,0.002642917,1.48505,0.006299
30,0.250667369,62.19442499,0.003124917,1.38947,0.006415
31,0.047906343,0.0,-0.0010525,1.3481,0.006422
32,-0.040206383,0.0,-0.001648333,1.47631,0.006219
33,0.072202627,0.0,-0.000440167,1.58319,0.006146
34,1.155751036,-34.72375688,0.002414417,1.63019,0.006208
35,1.541694989,0.255655291,0.001731667,1.48219,0.006285
36,1.304778173,0.0,-0.0003885,1.41101,0.00628
37,1.144496391,47.58362164,0.001784917,1.44541,0.006206
38,1.339264913,0.0,-0.003098667,1.35659,0.006261
39,1.285988501,0.0,-0.001801,1.31792,0.006421
40,0.739083937,78.54300661,0.001855167,1.39654,0.006462
41,0.447347144,15.87229783,0.000990417,1.46809,0.00644
42,0.144929308,0.0,-0.0073365,1.51867,0.006479
43,-0.013375167,4.629519405,0.056384167,1.41912,0.00652
44,-0.035784032,1.680687744,0.066384167,1.34572,0.00642
45,-0.739174049,0.0,-0.006184417,1.41605,0.006449
