Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.420001996,-0.081626809,0.102143,1.2563,0.003599
1,-0.20823375,-0.332970741,0.0292535,1.2653,0.003491
2,0.000123989,-22.49785946,0.00365,1.1766,0.003485
3,0.628516639,-67.60807181,0.000444,1.29974,0.003464
4,1.150553223,-78.17647645,0.002504917,1.30371,0.003561
5,0.935420281,0.0,-0.02874225,1.28164,0.00393
6,1.108732694,0.0,-0.040670833,1.39828,0.004306
7,0.93213651,-3.517537363,0.032518083,1.37585,0.004878
8,1.184273728,-45.05753844,0.003159,1.31484,0.00543
9,0.393042755,0.0,-0.042731083,1.32352,0.006008
10,0.098193828,0.0,-0.000537167,1.39089,0.006476
11,0.069830309,69.5886614,0.00033625,1.45714,0.006676
12,0.153892432,0.0,-0.003203667,1.3977,0.006588
13,-0.023239051,-235.8737219,0.000650583,1.38522,0.006583
14,-0.143621281,-99.10983641,0.002440917,1.37921,0.006578
15,-0.162055954,62.38796407,0.000702667,1.37598,0.006426
16,-0.134632449,397.2241314,0.000378583,1.23445,0.006285
17,0.29051573,0.0,-0.000957667,1.05069,0.006062
18,-0.058679087,-467.2675878,0.000395833,1.35237,0.005827
19,0.279576807,-381.5627796,0.000161917,1.64018,0.005705
20,-0.008270252,-31.81363372,0.00463975,1.43479,0.005503
21,0.126827548,-33.58334044,0.00806775,1.32994,0.005321
22,-0.13656727,-5.615860906,0.030861333,1.37743,0.00511
23,-0.111534873,2.142279848,0.032184667,1.22824,0.004975
24,-0.095140485,-239.9401732,0.000712667,1.21467,0.004839
25,0.28155911,0.0,-0.002163083,1.42685,0.004722
26,0.076792038,-177.4372723,0.001576083,1.47437,0.004604
27,0.144111849,-212.8967145,0.000920167,1.40942,0.00446
28,0.071911597,-409.0729683,0.00091125,1.3763,0.004388
29,0.20323036,-382.5035754,0.00030175,1.45044,0.004234
30,-0.139222207,0.0,-0.00400475,1.49316,0.004201
31,1.163902304,0.0,-0.001641917,1.41218,0.004222
32,0.993214757,0.0,-0.006760083,1.47615,0.00409
33,0.518138342,-1.270573768,0.054430667,1.47984,0.003981
34,-0.006012658,-5.369874162,0.06617575,1.48813,0.003932
35,-0.109118543,0.0,6.67e-07,1.51323,0.003897
36,-0.181064842,-14.99983835,0.009433,1.36668,0.00393
37,-0.041261051,-26.34428593,0.005354083,1.34552,0.003798
38,0.029046559,0.0,-0.018763833,1.35486,0.003761
39,0.134397032,-7.044254196,0.048237,1.25816,0.003836
40,0.001391626,0.066173497,0.065521,1.33677,0.00374
41,0.138823128,-3.551395943,0.005651417,1.41884,0.00374
42,0.045294126,0.0,-0.000514,1.34298,0.003793
43,-0.171439766,0.0,-0.000445083,1.46383,0.003718
44,-0.016333285,54.13112706,0.001267417,1.65126,0.003667
45,-0.17089754,0.0,-0.000823167,1.64923,0.003812
46,-0.044590139,0.0,-0.001930583,1.52827,0.00393
47,-0.136974329,350.7311102,0.0004135,1.56537,0.00388
48,0.290615361,2470.568257,0.000233917,1.68954,0.003791
49,-0.033362084,247.140911,0.001188917,1.72317,0.003682
50,0.271719804,0.0,-0.007684833,1.6969,0.003744
51,-0.116267773,18.79573869,0.052200167,1.77098,0.003899
52,0.218977571,13.41667359,0.069064583,1.79358,0.00398
53,-0.123595494,187.1434127,0.0038005,1.87399,0.004083
54,0.066764675,0.0,-0.002093,1.97012,0.004085
55,-0.141345854,0.0,-0.004407583,1.94391,0.004088
56,0.229323639,83.19695692,0.031026667,1.9634,0.004155
57,-0.08480499,63.20495649,0.041400333,2.08478,0.004175
58,0.248857415,469.043395,0.004971583,2.23454,0.00419
59,0.005699308,0.0,-0.003988583,2.32969,0.004263
60,-0.646458239,70.72952379,0.050789833,2.40291,0.004278
61,-1.116112567,54.03555295,0.054420167,2.70535,0.004183
62,0.048559129,87.16907193,0.043636,2.97083,0.004181
63,-0.08566006,24.55143882,0.156625333,3.13767,0.004366
64,-0.024729713,90.20812566,0.055605833,3.65673,0.004514
65,-0.175476963,0.0,-0.067638083,4.15671,0.004586
66,-0.001835586,121.0548996,0.048008083,4.72214,0.00469
67,0.743713884,88.62837499,0.065615333,5.51229,0.004857
68,0.993891231,128.9432684,0.056404583,6.32198,0.005054
69,1.965756846,118.1782882,0.05500825,7.42726,0.005098
70,2.098798011,0.0,-0.002094417,8.6327,0.005324
71,2.367527334,169.3119747,0.032785167,10.0031,0.005594
72,2.040757813,124.7975392,0.04479525,11.4443,0.005872
73,2.326662034,1696.784555,0.003454417,12.7099,0.006234
74,2.826996922,0.0,-0.012202417,13.8554,0.006633
75,3.272268041,254.90909,0.03281125,15.2186,0.006917
76,3.012782493,51.92954807,0.207440667,16.2446,0.007324
77,4.016805543,72.88381337,0.168000583,17.3022,0.007704
78,4.094531663,286.1985975,0.0375,18.6073,0.008028
79,4.412155066,54.98417289,0.203897167,19.8101,0.008346
80,4.266784374,61.22990006,0.177042,20.8019,0.008507
81,4.454897627,2765.960738,0.00322125,21.6991,0.008718
82,4.233541367,0.0,-0.002962417,22.5621,0.008943
83,4.526546554,258.1999979,0.0405415,23.2388,0.009226
84,5.012842813,279.2002046,0.041668333,23.4814,0.009462
85,5.281985666,0.0,-0.006974583,23.3967,0.009585
86,5.164470868,227.2655498,0.050051667,23.4596,0.0097
87,5.280726741,204.9811043,0.06312125,23.4071,0.009773
88,4.29702267,0.0,0.002236,23.3353,0.009833
89,4.181002475,0.0,-0.009149583,23.4795,0.009913
90,4.514896348,257.154033,0.047775667,23.6447,0.010104
91,4.284231244,133.4456098,0.119791833,23.8332,0.010353
92,4.393939364,217.5626695,0.068512167,24.0488,0.010504
93,4.164294169,0.0,-0.002661583,24.3546,0.010622
94,4.090048475,382.3940705,0.025379167,24.599,0.010659
95,5.034508714,147.3887485,0.094415417,24.8404,0.010846
96,5.180966928,433.6480059,0.034557667,25.0047,0.010931
97,5.239152884,23.30522141,0.192110333,24.9104,0.010891
98,5.584973966,2.105932933,0.453423917,24.7508,0.011006
99,5.288055028,12.68298155,0.057412917,24.8118,0.011168
100,5.576346755,0.0,-0.13316025,24.9296,0.011199
101,5.205885505,3.61276531,0.051722417,24.8245,0.011287
102,7.057912569,-27.98782647,0.00226625,24.6071,0.011357
103,8.055936214,10.35799534,0.047215167,24.5803,0.011436
104,11.77035094,6.615554498,0.098446667,24.7868,0.011465
105,13.84820714,92.22055108,0.038306833,24.9396,0.011492
106,15.80182706,173.9227023,0.017110417,25.3584,0.01187
107,21.57710613,17.3425688,0.302268667,26.2486,0.012488
108,25.63310996,14.92606315,0.3304375,27.317,0.013555
109,35.73356356,67.81323401,0.108399,28.6673,0.015611
110,41.33993308,117.471223,0.06284475,29.7911,0.01876
111,46.79504063,0.0,0.000958833,30.4599,0.023161
112,55.65056558,0.0,-0.008367833,30.9396,0.028604
113,59.7305351,507.7728561,0.0147275,31.2478,0.035402
114,64.08180124,164.0614955,0.059239167,31.2988,0.042815
115,72.30265568,196.916723,0.037375917,31.0804,0.051018
116,74.15061247,309.6335474,0.02492975,30.7666,0.060371
117,79.71212573,48.72882805,0.153716333,30.4921,0.069189
118,84.1266459,68.80028621,0.126244,30.091,0.078786
119,85.382599,246.9203603,0.032999333,29.7378,0.088048
120,86.67752426,76.30761321,0.092364417,29.4648,0.097234
121,88.92643034,127.5220085,0.056221333,29.1042,0.105645
122,89.98691377,148.3918326,0.049960333,28.7335,0.113691
123,91.58807571,109.6114364,0.073245667,28.1936,0.120847
124,92.92187402,32.02299977,0.23086225,27.6729,0.127661
125,95.51408161,36.39312767,0.292190917,27.2488,0.133144
126,96.94168281,86.16392955,0.080572833,26.8175,0.138207
127,98.75838386,0.0,-0.011400583,26.3601,0.142595
128,100.7760327,152.9581543,0.045593083,25.8038,0.146366
129,102.327204,148.9094017,0.050457,25.3576,0.150073
130,102.8399538,0.0,-0.016675,24.7984,0.15344
131,100.0296027,188.4287253,0.03903575,24.3815,0.1565
132,101.8613222,141.3127017,0.062735667,23.9938,0.159616
133,101.4490833,17.63942667,0.454183583,23.72,0.162243
134,100.7396556,21.23023,0.305889167,23.1566,0.164782
135,100.4446078,0.0,-0.094280667,22.4105,0.16689
136,101.2317821,160.6558821,0.046538417,22.2034,0.168381
137,100.732322,0.0,-0.0034115,21.9236,0.169406
138,99.7962272,131.5139444,0.048342833,21.4557,0.169965
139,100.6601755,103.2265238,0.064705083,21.0418,0.170422
140,101.6211729,0.0,0.000699583,20.8032,0.17071
141,99.69184446,206.0887743,0.024612167,20.5919,0.170709
142,98.79381613,56.54669652,0.087886917,20.2757,0.170334
143,98.77967525,41.57916929,0.122042417,19.8743,0.169892
144,100.4090303,85.61285473,0.069570083,19.3264,0.169538
145,100.3370063,0.0,-0.002213333,18.835,0.169113
146,100.3642116,218.7626871,0.0243935,18.3887,0.168786
147,99.61865814,87.24290791,0.067473833,18.1191,0.168352
148,101.0022348,28.78329528,0.271576667,17.6307,0.168018
149,100.9828815,31.25663041,0.188611,17.0125,0.167928
150,100.382724,0.0,-0.064466417,16.5699,0.167934
151,100.6864047,235.0989891,0.033638167,15.8846,0.167959
152,100.1971593,35.30520933,0.137458583,15.0527,0.168155
153,100.562997,21.74899083,0.225909417,14.6254,0.168384
154,99.67918041,95.81261162,0.073033917,14.3233,0.168647
155,99.83607089,0.0,-0.009474,13.7576,0.168712
156,99.61227925,186.909748,0.033881417,13.245,0.168635
157,98.16488455,42.70462086,0.160708,12.7772,0.168421
158,97.72741192,15.7282117,0.318313167,12.6735,0.168201
159,100.1711071,34.36846855,0.144683,12.6556,0.168008
160,99.0216421,1603.929222,0.002816917,12.6271,0.16765
161,99.6656018,0.0,-0.006782333,12.5539,0.167083
162,99.31344379,0.0,-0.005036333,12.5374,0.166361
163,100.095444,166.511141,0.034246583,12.4787,0.165626
164,99.50624897,107.707356,0.04270225,12.4193,0.165052
