Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,2.492650112,0.0,-0.125905083,1.99962,0.011507
1,2.908084096,-1.466658637,0.07345225,1.96283,0.011767
2,2.679790314,1.787929538,0.032868083,1.8539,0.012115
3,2.449780908,3.914232423,0.050857167,1.88941,0.012395
4,2.412860329,2.143444631,0.067198833,1.84308,0.012479
5,1.893451501,41.95314477,0.00354025,1.87223,0.012503
6,1.800615284,4.15510457,0.03394375,1.81477,0.012375
7,1.748738998,0.0,-0.051878667,1.71616,0.012144
8,0.632944052,0.0,-0.0420875,1.82376,0.011868
9,0.268628043,-0.839342093,0.058262917,1.91283,0.01153
10,0.218046126,0.0,-0.001826,1.93424,0.011183
11,0.374682905,5.963861854,0.045810417,1.90131,0.010804
12,0.718095209,0.296937474,0.066507917,1.78139,0.010431
13,0.647550823,8.101653091,0.005653583,1.62852,0.010159
14,0.366088943,0.0,-0.010108667,1.7115,0.009865
15,0.242616993,3.155719741,0.032490417,1.80019,0.009585
16,0.22589511,-0.054945783,0.064654583,1.75586,0.009282
17,0.417573376,27.76299426,0.0055685,1.67228,0.009129
18,0.734359497,0.0,-0.021421167,1.64779,0.008951
19,0.607338566,0.0,-0.00123375,1.74244,0.008709
20,0.318927158,0.0,-0.007114083,1.78025,0.008623
21,0.204149861,1.007606752,0.054742583,1.69292,0.008489
22,0.26119205,0.345163106,0.068460833,1.6032,0.008369
23,0.493729228,0.0,-0.00283825,1.74667,0.008194
24,0.737893978,2.534930863,0.046518333,1.84541,0.008136
25,-0.352948401,0.756541941,0.060330167,1.83134,0.008282
26,-0.790493108,9.724215368,0.01500325,1.86124,0.008199
27,-0.895731371,0.0,-0.00472175,1.85038,0.008149
28,-0.834595643,2.306829164,0.01498375,1.85031,0.008216
29,-0.546924822,1.507318984,0.096357083,1.81848,0.008313
30,-0.369537211,0.332372566,0.070302333,1.83426,0.008319
31,-0.607178449,-29.25162699,0.001677,1.74041,0.008487
32,-0.841861495,0.0,-0.003216333,1.71997,0.008544
33,-0.892298999,0.0,-0.0051525,1.87423,0.008508
34,0.014682643,6.01482965,0.054806667,1.92633,0.008517
35,-0.250927796,5.63985276,0.051126333,1.68532,0.00859
36,-0.417102606,2.800756826,0.089345333,1.71381,0.008655
37,-0.66176028,1.140119145,0.107175333,1.90075,0.008648
38,-0.865853093,7.590200434,0.005061583,1.81815,0.008732
39,-0.896621114,0.0,-0.00393925,1.63612,0.008813
40,-0.714504098,0.0,-0.006033083,1.71119,0.008766
41,-0.396347036,1.198008916,0.048839417,1.74338,0.008651
42,-0.46729632,6.600994196,0.061186,1.68433,0.008585
43,-0.71118425,18.00896164,0.008191583,1.70555,0.008634
44,-0.862608547,0.0,-0.0088985,1.8386,0.008668
45,-0.867840002,8.519783608,0.047237417,1.92373,0.008608
46,-0.687850209,7.716559577,0.0650585,1.83482,0.008519
47,-0.848453154,67.94907086,0.00451025,1.81446,0.008517
48,-1.510608897,0.0,-0.006760083,1.80941,0.008553
49,-1.850582052,13.38113708,0.03571875,1.83255,0.008493
50,-1.962069319,8.818591182,0.044517917,1.90243,0.008518
51,-1.941692018,39.17373089,0.00263825,1.83671,0.008605
52,-1.695179,0.0,-0.009711917,1.71014,0.008655
53,-1.456432944,5.823413141,0.05611825,1.66618,0.008638
54,-1.645445701,4.575691318,0.06519175,1.76459,0.008551
55,-1.889718921,0.0,-0.010388583,1.83274,0.008442
56,-1.999797371,10.97859833,0.047518833,1.93702,0.008362
57,-1.895453918,7.159366233,0.065008333,1.87392,0.008401
58,-1.635937352,117.4762423,0.003978583,1.75228,0.008358
59,-1.493655924,0.0,-0.005924667,1.77695,0.008326
60,-1.674418503,12.9470582,0.035748167,1.6828,0.00823
61,-1.540782697,7.12576969,0.045132583,1.7218,0.00815
62,-1.009297962,0.0,-9.3e-05,1.90347,0.008225
63,-1.433116675,42.13884177,0.0157895,1.92954,0.008364
64,-1.348265415,0.0,-0.004279083,1.92645,0.008339
65,-1.391395198,16.32704833,0.032763167,1.94341,0.008288
66,-1.729822098,7.144138278,0.066720583,1.89372,0.008272
67,-1.941101824,34.31896219,0.00756475,1.87475,0.008186
68,-1.198451659,0.0,-0.010992083,1.89523,0.008033
69,-0.771388579,10.44090623,0.049125583,1.78443,0.007881
70,-0.426052513,11.09201373,0.065316083,1.72666,0.007983
71,-0.462132385,0.0,-0.000767917,1.87166,0.008105
72,-0.706632849,18.88636784,0.035496333,1.92889,0.008148
73,-0.888241126,11.1816899,0.0318775,1.84204,0.008108
74,-0.139870533,392.061121,0.00122725,1.72691,0.008127
75,0.359051352,47.23307801,0.01062325,1.76874,0.008133
76,0.719356244,0.0,-0.00118925,1.86468,0.008227
77,0.562962204,0.0,-0.007428583,1.826,0.008209
78,0.336321024,10.0768674,0.052425667,1.80071,0.008133
79,-0.619204075,6.166668738,0.065003833,1.8574,0.008118
80,-0.827829176,0.0,-0.001272083,1.94168,0.008175
81,-0.613665193,11.70497048,0.050210417,1.84451,0.008114
82,-1.235118985,9.925216033,0.061906917,1.88479,0.007953
83,-1.652620477,26.4648176,0.02552375,1.93992,0.008019
84,-1.893305551,376.8780392,0.001428833,1.99755,0.008171
85,-1.979750538,0.0,-0.026259583,1.98772,0.008217
86,-1.888835409,22.33109493,0.033979417,1.79494,0.008195
87,-1.672736267,17.82884423,0.045783833,1.92218,0.008052
88,-1.469116282,227.8325021,0.004771667,2.13119,0.00814
89,-1.689798875,0.0,-0.001838833,2.1302,0.0082
90,-1.073806053,0.0,-0.000994417,2.02883,0.008251
91,-0.911100657,0.0,-0.005104583,1.95123,0.008149
92,-1.50944431,43.42379314,0.03699525,1.97433,0.00825
93,-1.534639301,11.52075104,0.156087333,1.98401,0.008438
94,-1.487390424,22.06766726,0.086573333,1.98121,0.008498
95,-1.753656854,0.0,-0.101094417,1.99709,0.008526
96,-1.972046977,0.0,-0.017677833,2.02831,0.008587
97,-2.016248874,53.01852008,0.064312083,2.1319,0.008559
98,-1.340626083,474.3149032,0.006878,2.19426,0.008398
99,-0.506863982,0.0,-0.001639917,2.10366,0.008202
100,-0.470861965,0.0,-0.0085145,2.22875,0.008091
101,-0.716071855,93.53914367,0.0498085,2.31078,0.008094
102,0.012629841,95.68914045,0.0620965,2.36049,0.008322
103,0.233477264,807.7489993,0.00864575,2.357,0.008308
104,0.381876121,173.0223054,0.03639425,2.24948,0.008153
105,-0.162475964,188.9382919,0.033473917,2.40554,0.008202
106,-0.511323571,0.0,-0.006316833,2.63337,0.008284
107,-0.736305087,145.5097518,0.043769167,2.71819,0.008209
108,-0.854684059,62.1256979,0.125959833,2.58987,0.008191
109,-0.845005924,426.5541806,0.02130225,2.60744,0.008215
110,-0.6149276,0.0,-0.062811,2.70324,0.008379
111,-0.383208187,0.0,-0.009181583,2.754,0.008391
112,-0.327327876,0.0,-0.00637975,2.95953,0.00834
113,0.161270804,135.2963123,0.053687917,3.08927,0.0083
114,0.992997287,56.82716073,0.0659,3.08001,0.008302
115,1.257917189,2891.813369,0.005460583,3.21787,0.008322
116,0.687983967,0.0,-0.008002417,3.6561,0.008436
117,0.708478106,926.4160986,0.030663917,4.12369,0.008433
118,0.478477605,945.0706968,0.034118833,4.44486,0.008504
119,0.28422308,574.2596577,0.053365583,5.26546,0.008847
120,2.574019183,612.7123187,0.050377333,6.74684,0.009725
121,7.784543484,240.9711415,0.142228667,8.6921,0.011748
122,16.13080309,216.911407,0.160373167,11.5584,0.015562
123,26.12481566,623.3201105,0.064339667,14.8654,0.021904
124,37.18372587,767.9900511,0.058970167,18.6315,0.030187
125,48.73719624,0.0,-0.002931083,22.0811,0.040398
126,59.25046254,2880.731824,0.017754083,25.8076,0.051669
127,69.51116614,402.596149,0.125294583,29.5275,0.063498
128,78.18471787,196.6156963,0.271448833,33.5455,0.075187
129,88.05021327,404.5335211,0.126616667,37.6551,0.086859
130,95.91014902,0.0,-0.052098917,41.4838,0.098706
131,102.7113213,1246.831561,0.041800083,44.9361,0.109896
132,109.5475669,528.1392138,0.08969025,48.4739,0.121211
133,115.0732269,1437.268103,0.0396105,51.3473,0.131638
134,119.3116561,1287.065668,0.041462333,53.7708,0.141401
135,122.1932869,302.5247926,0.168744833,56.1774,0.150192
136,129.5258988,346.9095191,0.138537417,58.1782,0.158769
137,133.9804073,0.0,0.002642667,60.1737,0.166715
138,140.5309246,2559.418392,0.022327833,61.6272,0.174673
139,143.5421,739.6992793,0.073986,62.8229,0.181372
140,145.7383258,191.7136844,0.212747333,63.9238,0.188151
141,148.5566471,157.2647243,0.268464583,65.053,0.193986
142,152.2330761,590.4741309,0.09465725,65.9143,0.199254
143,152.3134804,913.4970196,0.051902417,66.4213,0.204258
144,152.7084957,699.3371729,0.06204075,66.8245,0.208607
145,155.3869917,0.0,-0.002334917,67.3634,0.21232
146,157.2458639,1200.315029,0.04719875,68.044,0.215732
147,157.2108725,807.8022789,0.064473083,68.888,0.218505
148,158.4212453,0.0,0.00068575,69.7763,0.220746
149,157.8731052,1686.488472,0.0284235,70.4291,0.222636
150,159.5337021,869.6698643,0.065993083,71.1437,0.224162
151,161.3137986,0.0,-0.013830917,71.7111,0.225616
152,162.5329906,794.5519005,0.07393525,72.3099,0.227059
153,163.8433387,135.3300883,0.41576225,72.9829,0.228453
154,165.4088954,269.40985,0.250380667,73.6105,0.229671
155,166.1773551,1133.55907,0.055692083,74.3622,0.230681
156,166.353092,559.1275058,0.114213917,74.7764,0.231576
157,166.9646846,0.0,0.007324167,75.2829,0.232452
158,169.2023695,0.0,-0.001819,75.9171,0.233275
159,168.2155219,0.0,-0.003319833,76.3667,0.23396
160,168.2681566,2203.577181,0.027243417,76.878,0.23442
161,167.6697688,1638.072029,0.03629475,77.2305,0.23489
162,169.5387244,1662.823626,0.037367333,77.2876,0.235285
163,169.198519,231.8748634,0.263760583,76.9962,0.235421
164,167.6028404,301.5171148,0.18293375,76.2312,0.235269
165,167.9109612,0.0,-0.004726,75.3248,0.234938
166,168.1399733,621.8111173,0.09009075,74.5619,0.234511
167,168.0169721,1272.384716,0.050672583,73.6642,0.233879
168,167.5348382,0.0,-0.010808167,72.898,0.233256
169,166.6180698,1211.481292,0.046685667,72.1561,0.232592
170,165.505267,710.3199469,0.08144075,71.5842,0.231922
171,164.8588523,2724.627284,0.021614417,70.8898,0.231054
172,163.3462137,186.5284079,0.322239333,69.8831,0.230271
173,163.5258597,175.5660499,0.301201667,69.1639,0.229406
174,164.1909636,0.0,-0.03877875,68.7514,0.228373
175,163.2052027,0.0,-0.01526475,68.6322,0.227306
176,162.6946303,0.0,-0.006121083,68.8565,0.226354
177,160.4881575,968.5608318,0.0495425,69.0394,0.225457
178,160.3720869,794.5028232,0.0665035,69.2406,0.224605
179,162.9433613,0.0,0.002503,69.5212,0.223815
180,162.1100724,0.0,0.004767417,69.767,0.222791
181,159.8790146,1676.137939,0.03128175,69.8869,0.22187
182,160.2882167,825.4436402,0.07350025,69.9686,0.221212
183,159.1378595,417.7253588,0.118052833,70.0206,0.220383
184,159.1734978,753.0468663,0.067738417,69.8634,0.219525
185,159.8445706,0.0,-0.005766583,69.5907,0.218646
186,156.7542871,861.3943969,0.050282417,69.0282,0.217714
187,155.628438,767.9458373,0.06150825,68.2712,0.21682
188,155.1021643,1653.694448,0.032587417,67.4806,0.216021
189,157.034733,622.3290239,0.07867325,66.5364,0.215119
190,155.5437332,294.6412719,0.159259917,65.8538,0.214098
191,153.3684667,490.628846,0.106604667,65.4427,0.213038
192,154.492283,1122.092213,0.048518917,64.7353,0.211905
193,152.9099691,857.2264846,0.051551083,63.9979,0.210734
194,151.549348,788.6987275,0.057436083,63.2019,0.209507
195,150.2395301,672.0966458,0.060375083,62.2789,0.208327
196,150.2680651,0.0,-0.002746833,61.0507,0.207131
197,150.6569349,1720.309424,0.026967333,60.1523,0.206016
198,150.7066559,522.2278508,0.094849333,59.5826,0.204742
199,147.4366812,628.5724583,0.060520167,59.1964,0.203525
200,146.9889307,718.4571551,0.055324667,58.8671,0.202361
201,145.3833942,746.7560385,0.059669333,58.3256,0.200901
202,143.5308773,1145.601943,0.040178583,57.9053,0.199285
203,141.7177571,1232.382582,0.035688167,57.665,0.197827
204,142.8296487,828.2638753,0.052007083,57.1636,0.196326
205,140.5532249,654.5135837,0.061833833,56.6796,0.194636
206,139.5601105,0.0,-0.002016917,55.9826,0.193031
207,137.2605784,707.6426117,0.048787583,55.3527,0.191374
208,138.0496481,747.0050516,0.058717417,54.6218,0.189764
209,136.6798571,1192.305922,0.034017333,53.5726,0.188156
210,135.2492491,382.2368309,0.087890333,52.6017,0.186741
211,133.3307151,301.2260323,0.117602083,51.5846,0.18515
212,131.237507,455.9063214,0.065394333,50.52,0.183903
213,130.1912333,0.0,0.003365,49.1921,0.182651
214,130.9007899,0.0,-0.0075265,48.0615,0.181205
215,129.7755364,605.5596374,0.049773083,46.9925,0.179775
216,127.6679349,461.7299704,0.064802333,45.7196,0.178123
217,126.301545,0.0,0.00499675,44.4217,0.176303
218,125.600339,725.122111,0.034520917,43.3108,0.17477
219,125.0187938,594.6953015,0.03954975,41.9627,0.17316
220,123.6849134,0.0,-0.0039515,40.4285,0.171517
221,122.8218226,486.2687431,0.051534917,39.2241,0.170037
222,121.1929354,365.5298844,0.068110833,38.2719,0.16843
223,119.5510636,0.0,-0.002423167,37.0306,0.166853
224,118.3807041,425.8233452,0.04799275,35.8521,0.165251
225,117.18159,306.6139634,0.06459275,34.8667,0.163549
226,115.9901916,0.0,7.41e-05,33.7887,0.161848
227,116.1201138,0.0,-0.00043175,32.6918,0.160151
228,115.3382079,532.3325648,0.03649675,31.5695,0.158542
229,113.1263925,452.1649323,0.035364583,30.5805,0.156938
230,110.2546759,0.0,-0.00359275,29.6207,0.155119
231,109.4646826,369.0985737,0.045016917,28.5016,0.153538
232,109.5902949,148.0236773,0.11733375,27.4468,0.15199
233,107.7684673,203.957277,0.069663833,26.6459,0.150581
234,105.9637474,0.0,0.002251667,25.6651,0.149179
235,105.2401527,0.0,-0.003206,24.8559,0.147774
236,104.0435845,0.0,-0.004646583,23.8434,0.146412
237,102.8467118,1436.712596,0.009650833,22.8876,0.144971
238,101.3424613,339.7967641,0.038706417,22.2321,0.143511
239,100.3366427,637.0237067,0.01985075,21.5143,0.142047
240,98.61462789,204.4229894,0.050826417,20.5069,0.140463
241,96.8926312,204.2917156,0.056369333,19.7169,0.138917
242,95.35471327,191.8153317,0.0512715,18.9676,0.137295
243,94.53296962,97.78280007,0.100865417,18.2229,0.135744
244,94.00432963,676.835869,0.01554525,17.6474,0.134412
245,93.13691116,0.0,-0.044216833,16.9208,0.133086
246,93.25884681,388.7854774,0.0254255,16.4689,0.131694
247,92.29274458,142.3054027,0.06004625,16.1093,0.130484
248,91.5584096,0.0,-0.002043333,15.7307,0.129337
249,91.20047896,440.752503,0.02375325,15.2405,0.128392
250,89.21217665,89.68018969,0.115554833,14.8331,0.127373
251,89.9062672,147.3192897,0.06990225,14.4396,0.126327
252,89.72844151,0.0,-0.001863833,14.2812,0.12546
253,88.44192677,282.6692274,0.03006025,14.0444,0.124581
254,86.76409152,180.7451156,0.0411525,13.7894,0.123834
255,87.707082,3428.412661,0.003093917,13.4691,0.123037
256,87.96366815,0.0,-0.00498675,13.3336,0.1225
257,87.78478132,410.5668634,0.023475333,13.2694,0.122224
258,87.62362771,1788.813661,0.0052795,13.1802,0.121828
259,85.74096306,0.0,-0.024026167,13.1033,0.121364
260,85.73259731,0.0,-0.007440667,12.9658,0.121041
261,86.20353099,178.2348508,0.051710667,12.8834,0.120677
262,86.08875882,127.9242477,0.063531333,12.7803,0.120292
263,84.6521308,0.0,-0.00326775,12.6123,0.120065
264,85.01485274,142.2341642,0.05305275,12.364,0.119805
265,84.60079125,107.3513184,0.07112425,12.3569,0.119458
266,83.80228493,0.0,-0.00065125,12.23,0.118979
267,84.31577301,432.9901458,0.01633525,12.2113,0.118518
268,82.26216849,0.0,-0.00170325,12.1036,0.118109
269,82.3784028,609.0234015,0.012898917,11.8456,0.117609
270,81.65041993,181.2866028,0.04175,11.7314,0.117143
