Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-1.26548706071153,0.0,-1.60879566666664,9.60462,-0.057412
1,-0.934495603395699,0.0,-0.264141166666683,9.79671,-0.05732
2,-1.01593356608544,0.0,-0.0108496666666701,9.50082,-0.057499
3,-1.29335607279609,0.0,-0.131338499999995,9.32679,-0.057308
4,-1.43553845579702,0.0,-0.19062725,9.38433,-0.057158
5,-1.40194717068494,0.0,-0.266165166666666,9.38878,-0.057241
6,-1.21385775215027,0.0,-0.1373675,9.21473,-0.0573
7,-0.909936817657018,-3.6479980316957,0.0483219166666728,9.36568,-0.057254
8,-1.06870984671606,0.0,-0.0326354166666694,9.62049,-0.057028
9,-1.33953824054054,0.0,-0.0591050833333332,9.50907,-0.057029
10,-1.44555024571667,-3.94043080844785,0.0438244166666676,9.35718,-0.056992
11,-1.39147693424074,-12.7207207781352,0.0114513333333347,9.30819,-0.056964
12,-1.13974879629523,0.0,-0.0511890833333399,9.2825,-0.05707
13,-0.885489592455812,0.0,-0.0049138333333319,9.18694,-0.057101
14,-1.11257842729023,-65.2694470150026,0.0028245833333298,9.32292,-0.057034
15,-1.3614229894045,-147.846828502517,0.0001440833333343,9.2606,-0.056976
16,-0.906024360855217,0.0,-0.0016051666666641,9.26132,-0.057078
17,-0.35344596618801,-32.4872764070385,0.0019649166666558,9.33856,-0.057239
18,-0.874210062117551,-94.014216907636,0.0009074166666718,9.24468,-0.05719
19,-0.928622507748054,0.0,-0.0046004999999927,9.22543,-0.05706
20,-0.957487150142938,-8.16349075446765,0.0184694166666617,9.40969,-0.057012
21,-1.33620577865392,0.0,-0.0560608333333358,9.59058,-0.057207
22,-1.41477587936871,0.0,-0.0243416666666683,9.54397,-0.057184
23,-1.31928643416624,-0.362622216862722,0.0600419999999933,9.39231,-0.056792
24,-0.998615521061172,-10.2227536588674,0.0136308333333434,9.36074,-0.056662
25,-0.982365112125181,0.0,-0.0610633333333297,9.41996,-0.05665
26,-0.776659554776674,0.0,-0.0206588333333417,9.20839,-0.056575
27,-0.431316793413112,0.103202956025431,0.107840249999999,9.22339,-0.05647
28,-0.336220040276982,-8.69517899652877,0.0172392500000017,9.39533,-0.056371
29,-0.223391444053969,0.0,-0.0510960000000023,9.28355,-0.056343
30,0.137630474987881,0.0,-0.0058325000000015,9.26962,-0.056339
31,0.201189988547828,-179.882537572865,0.0009548333333384,9.21899,-0.056326
32,0.705813366889931,0.0,-0.0003274166666654,9.33957,-0.056168
33,0.716816623267863,0.0,1.46666666639798e-05,9.57256,-0.056028
34,0.726892397881785,-135.742354852005,0.0008207500000085,9.5318,-0.056215
35,0.914797556376404,0.0,-0.0014055000000053,9.55506,-0.056434
36,1.24309335114759,-0.585141378094971,0.015096416666663,9.65809,-0.056356
37,1.09851037261917,9.55682130585094,0.0097343333333365,9.5011,-0.056268
38,0.845291570701312,0.0,-0.0738634166666756,9.13877,-0.056511
39,0.729479309437804,0.0,-0.0204965000000001,9.14571,-0.056456
40,0.754257806838803,1.08878427655324,0.103157083333334,9.3118,-0.056454
41,0.984943627467121,-1.00811813235847,0.0650747500000032,9.48897,-0.056642
42,1.23534342849629,0.0,-0.0477540833333308,9.52178,-0.056696
43,1.01287745215372,0.0,-0.0206565000000036,9.30942,-0.056735
44,0.801927231682414,-0.380291932357575,0.108178499999999,9.35311,-0.05655
45,0.692386353756187,-5.25543210255086,0.01942983333333,9.34107,-0.056461
46,0.77889903613294,0.0,-0.0600347499999986,9.31872,-0.056573
47,1.06967476743072,0.0,-0.0052748333333395,9.30575,-0.056565
48,1.21121626833484,-68.6575801547444,0.0026959999999955,9.38167,-0.056461
49,0.942709733675962,0.0,-8.90000000026703e-05,9.49954,-0.056448
50,-0.118553240167566,0.0,-0.0022744999999962,9.53348,-0.056261
51,-0.363824282652546,0.0,-0.0001427499999984,9.51103,-0.056049
52,-0.257567493047238,-11.0633457543303,0.0041117499999939,9.55766,-0.055939
53,0.055013717930229,0.0,-0.0004905833333393,9.7298,-0.055795
54,0.101614970084006,0.0,-0.0038845833333252,9.71046,-0.055499
55,0.716693519462782,-5.82476312689878,0.0095874166666665,9.7798,-0.055253
56,0.747395598170774,-109.961494419896,0.0013004166666661,9.9278,-0.055241
57,0.698471099755506,0.0,-0.0089219999999971,10.116,-0.054989
58,0.857014644269156,5.19969320015811,0.0047440833333318,10.472,-0.054484
59,1.22294930875839,0.0,-0.0490085833333396,10.969,-0.054133
60,1.12303390414933,0.0,-0.0177064999999968,11.4216,-0.053779
61,0.871622895625284,5.28552713110119,0.101236916666662,11.8569,-0.053293
62,0.723964593069735,18.7141622987428,0.075439500000004,12.5082,-0.052727
63,0.719780664627381,0.0,-0.0490615833333313,13.3631,-0.052224
64,0.893390129599126,0.0,-0.0724620000000075,14.0623,-0.0518
