Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,1.28531291013386,8.4136110492464,0.0521053333332494,-0.296081,-0.007592
1,1.34180543163827,0.0,-0.47961449999999,-0.364531,-0.007699
2,1.34454063890815,0.0,-0.0894163333333301,-0.557169,-0.007859
3,1.51893027584575,7.36278335580065,0.0725155833333311,-0.61451,-0.008012
4,1.78800274262336,0.0,-0.0333894166666665,-0.518602,-0.007908
5,1.70017738356385,0.0,-0.0589975833333357,-0.39734,-0.007726
6,1.45798490332909,0.0,-0.0730467499999937,-0.167962,-0.007711
7,1.34672274521132,9.88413273468436,0.0548808333333367,-0.185337,-0.007767
8,1.37203612555672,27.8607518801928,0.0160536666666597,-0.347239,-0.007727
9,1.54271229863368,0.0,-0.0615856666666647,-0.141525,-0.007745
10,2.72689368725344,0.0,-0.0068828333333298,-0.170746,-0.007507
11,2.75098382299194,472.541213287401,0.0009409166666619,-0.336681,-0.006869
12,2.53129752260939,63.8723881387885,0.0052279166666693,-0.434514,-0.005801
13,2.44511805363223,0.0,-0.0383182500000009,-0.526617,-0.004558
14,2.52166951407082,0.0,-0.0668440833333328,-0.439974,-0.003564
15,2.74723981056143,5.45529286871726,0.0926258333333389,-0.224536,-0.002735
16,2.91309412092166,5.52752788240998,0.0821283333333381,-0.20839,-0.001968
17,2.71163737444337,0.0,-0.0539900833333344,-0.348426,-0.001568
18,2.48014714663716,0.0,-0.0299028333333252,-0.423921,-0.001342
19,1.52493375096067,8.47006921181459,0.0506980833333361,-0.384134,-0.001306
20,1.43604434543068,3.31908791456467,0.0752824166666694,-0.30607,-0.00177
21,1.71852138681158,0.0,-0.0403542500000036,-0.236391,-0.00218
22,1.79665132201134,0.0,-0.11600366666667,-0.289368,-0.002613
23,1.56975985094765,0.0,-0.0299602499999961,-0.201549,-0.003019
24,1.35775726285701,3.63835581630107,0.160198916666668,-0.247692,-0.003431
25,1.32083288106811,13.6108347849396,0.0306404166666709,-0.172082,-0.003749
26,1.47423564747074,0.0,-0.121388500000002,-0.212219,-0.003899
27,1.7839814794917,19.1009017378396,0.0288816666666645,-0.084405,-0.003921
28,1.75464592355679,2.55330111854476,0.160501999999994,0.013647,-0.00394
29,1.51983218864508,5.68704004058159,0.0847958333333333,-0.143412,-0.004081
30,1.35660573178306,0.0,-0.15079766666666,-0.352906,-0.004383
31,1.33768357184725,0.0,-0.0786044166666725,-0.565353,-0.004828
32,1.52436842934097,4.60640001921322,0.0794564999999909,-0.482952,-0.005126
33,1.86295021643315,38.5362310333424,0.0125036666666685,-0.362305,-0.005338
34,1.71537942079657,0.0,-0.0219953333333329,-0.231492,-0.005554
35,1.49198998418939,0.0,-0.0084203333333393,-0.279435,-0.005645
36,1.33723344601131,13.3185418118306,0.0368354166666691,-0.545731,-0.005656
37,0.650787315632074,6.45248671957527,0.109121416666673,-0.521315,-0.00551
38,0.52851985187973,0.0,-0.0272259166666693,-0.297878,-0.005337
39,0.768857594568732,0.0,-0.112459500000002,-0.272196,-0.00525
40,1.48867825516444,20.7429327541127,0.0259324999999973,-0.099249,-0.005214
41,1.44996941312044,6.41729689194541,0.099600083333339,0.041156,-0.005029
42,1.35325131596439,9.28142641291724,0.0644611666666736,-0.182061,-0.004846
43,1.3844436924713,0.0,-0.0461527500000081,-0.358056,-0.00492
44,1.64233350470745,0.0,-0.0251161666666751,-0.30795,-0.00521
45,1.83829056865807,3.55547421834786,0.151171749999998,-0.368665,-0.005373
