Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.222044253,0.0,-0.154195667,1.04957,0.001406
1,-0.300679037,-0.364988943,0.089283833,0.952227,0.00168
2,-0.537064469,0.383483856,0.064915333,1.06306,0.001805
3,-0.709499743,0.0,-0.00066175,1.13298,0.001768
4,-0.701440952,9.387382746,0.031842417,1.0765,0.001675
5,-0.49290581,3.636569052,0.041699833,1.04585,0.001497
6,-0.228206071,-31.0833578,0.0009925,0.959844,0.001536
7,-0.373609857,0.0,-0.003614833,0.982999,0.001537
8,-0.606927392,83.8698141,0.002980417,1.04328,0.001525
9,-0.717936809,7.566628645,0.003508667,1.11553,0.001514
10,-0.671300854,0.0,-0.0014725,1.21871,0.001401
11,-1.268067741,0.0,-0.0034775,1.24333,0.001288
12,-1.280146738,0.0,-3.39e-05,1.15792,0.001261
13,-1.503200093,88.60925584,0.00135275,1.26914,0.001518
14,-1.733737554,0.0,-0.003099417,1.37174,0.002
15,-0.909438583,0.0,-0.005684667,1.29242,0.002231
16,-0.643973009,3.466072432,0.058472,1.21655,0.002339
17,0.485710549,87.15282284,0.003257083,1.2491,0.002496
18,0.854990003,0.0,-0.00606825,1.12324,0.002526
19,0.642426627,0.420821998,0.05744125,1.07894,0.002588
20,0.719286359,49.94049284,0.0040545,1.20569,0.002636
21,1.322464393,46.95432137,0.005547667,1.27605,0.002481
22,1.561721033,50.64049774,0.002824167,1.20451,0.002315
23,1.901086769,0.0,-0.011235583,1.16185,0.002236
24,1.927280757,0.842907644,0.0500855,1.13433,0.002014
25,1.643969141,-0.138638724,0.062237833,1.20992,0.002039
26,1.47237252,96.95265855,0.00214825,1.128,0.001993
27,1.443267143,4070.930674,8.05e-05,1.04509,0.00183
28,0.838131894,0.0,-0.004318417,1.09018,0.001875
29,0.868467696,4.755976836,0.018816667,1.16023,0.001905
30,0.76442596,0.375709197,0.1483115,1.178,0.001727
31,1.39266306,1.070762563,0.138173417,1.30412,0.001626
32,1.452671959,4.806746498,0.006790333,1.34182,0.001479
33,1.360799638,0.0,-0.002803833,1.39591,0.001415
34,0.727378543,0.0,-0.049546833,1.31885,0.001438
35,0.892371831,0.0,-0.061728667,1.23948,0.00142
36,0.721390695,0.0,-0.00309475,1.19671,0.001314
37,0.480484164,212.8487431,0.000472167,1.22265,0.001183
38,0.339133205,0.0,-0.0108035,1.25432,0.001141
39,0.404056969,0.342876699,0.0583995,1.30744,0.00107
40,0.617263936,26.20114637,0.00273475,1.21978,0.000993
41,0.004413151,0.0,-0.00782325,1.21363,0.00087
42,-0.40528006,-1.476604917,0.053980917,1.29329,0.000924
43,-0.641150659,4.38775864,0.044465583,1.25894,0.001028
44,-0.735244683,18.55985312,0.010813333,1.31431,0.000956
45,-0.648993571,0.0,-0.046533583,1.34665,0.0008
46,-0.381726776,1.951808402,0.0293515,1.39466,0.000862
47,-0.237198996,-0.677954203,0.042274083,1.49741,0.000921
48,-0.459931354,90.1924609,0.002137333,1.3969,0.000825
49,-0.682140881,0.0,-0.000493,1.46478,0.000879
50,-0.740159214,0.0,-0.001755083,1.43886,0.000959
51,-0.622920615,0.0,-0.0153995,1.36962,0.000946
52,-0.336003628,-1.964447253,0.1132995,1.34069,0.000854
53,-0.278033685,-2.911987299,0.078185417,1.27515,0.000706
54,0.356051227,0.0,-0.058611417,1.30733,0.000588
55,0.363471287,0.80466492,0.044622583,1.52152,0.000697
56,0.336938213,0.026188865,0.059083417,1.4362,0.000948
57,0.491419899,-25.01571345,0.005129667,1.37207,0.001165
58,0.819573369,0.0,-0.00268875,1.50067,0.001427
59,0.774826032,0.0,-0.000621833,1.46788,0.001749
60,0.865574021,-48.29727988,0.003708417,1.47761,0.001926
61,1.318746317,0.0,-0.000825333,1.47462,0.002052
62,1.453507007,0.0,-0.010986,1.55805,0.002264
63,1.647637954,-2.547304714,0.05544225,1.69194,0.002539
64,1.953022101,-2.930521749,0.067555917,1.67731,0.002636
65,1.802003206,-82.048415,0.00298675,1.61196,0.002733
66,1.555289455,-29.82770791,0.006966,1.69506,0.002788
67,1.442209235,0.0,-0.045184667,1.74132,0.002777
68,1.452622871,0.0,-0.076422583,1.78426,0.00284
69,1.678906723,2.476977312,0.03899125,1.8493,0.002789
70,1.971162335,-1.324937915,0.068783667,1.85132,0.002677
71,1.770549871,-5.254778988,0.00557475,1.85511,0.00256
72,1.549838144,0.0,-0.006194833,2.00879,0.002489
73,1.449078298,1.734073194,0.0357275,2.13765,0.002418
74,1.50369295,2.586080702,0.049531167,2.13075,0.002271
75,1.75384238,0.0,-0.040266,2.05495,0.002187
76,1.914462633,0.0,-0.011472167,2.18641,0.002183
77,1.70336347,-0.359288504,0.047482833,2.22705,0.002254
78,1.495075952,0.0,-0.003224667,2.23672,0.002413
79,1.087692306,1.190583306,0.048979917,2.38326,0.002462
80,1.441884687,1.392903304,0.064090583,2.51685,0.002451
81,0.918621283,0.0,-0.005000333,2.58447,0.002493
82,0.802458352,0.712067396,0.061710667,2.62813,0.002522
83,0.581167951,-1.395466973,0.005512333,2.6909,0.002538
84,0.383192387,0.0,-0.010981417,2.69508,0.002626
85,0.337961784,3.15216925,0.058653083,2.75909,0.002683
86,0.464168826,23.17035622,0.00597625,2.83158,0.002657
87,0.797980968,0.0,-0.000376417,2.92419,0.002683
88,0.755245414,0.0,-0.004569417,2.98975,0.00273
89,0.543575206,5.521331312,0.041007333,2.96818,0.002645
90,1.256370243,27.89390449,0.005868,3.13593,0.002547
91,1.447634225,0.0,-0.046591417,3.42516,0.00245
92,1.598776273,-4.596768107,0.034808667,3.44012,0.002376
93,1.922358578,-1.053626055,0.04315575,3.79582,0.002285
94,1.795479608,173.1964162,0.00053425,4.5603,0.002245
95,1.572300069,0.0,-0.000517667,5.68321,0.00221
96,1.438150623,0.0,-0.00039,6.95993,0.002177
97,1.451664395,0.0,-0.006524167,8.40504,0.002394
98,1.622886179,42.35192043,0.054418583,9.72436,0.003679
99,1.923171261,53.65668365,0.063438417,10.6843,0.006464
100,1.736211754,111.8395769,0.008291,11.4995,0.010941
101,2.402963773,0.0,-0.000872,12.1732,0.015918
102,2.474299217,0.0,-0.01486725,12.6461,0.020922
103,3.952350926,2.240989402,0.054028333,13.045,0.025235
104,6.578285325,-0.863845535,0.061737083,13.5651,0.027849
105,12.96223156,-2.618175698,0.041417833,13.899,0.028777
106,19.33331026,7.735826935,0.009434833,13.9129,0.02834
107,23.30731008,0.0,-0.038984333,13.8104,0.02715
108,25.7884368,0.0,-0.011522833,13.7377,0.025553
109,26.42542185,-2.026659563,0.034332417,13.4949,0.023492
110,25.93505074,-2.414554051,0.047202667,13.1696,0.021279
111,23.9890099,28.37661954,0.002806667,12.9842,0.019193
112,21.25657614,0.0,-0.002649333,12.7178,0.017136
113,18.46754738,-319.5391063,0.00061625,12.4309,0.015184
114,16.00916093,0.0,-0.00349575,12.2926,0.013469
115,13.37000114,0.0,-0.0075795,11.9759,0.012039
116,11.91603654,-1.675094657,0.061597083,11.5852,0.010818
117,10.8738201,36.68610254,0.003607,11.3347,0.009786
118,9.47190072,0.0,-0.009239333,10.929,0.008635
119,8.201406974,-4.249592569,0.060715,10.6741,0.007632
120,6.992748866,8.170030591,0.005233917,10.4799,0.006834
121,7.079051068,0.0,-0.008610333,10.276,0.006115
122,7.421001774,-0.890357308,0.053021667,9.98574,0.005458
123,6.368277358,-1.150368265,0.072267,9.7921,0.004955
124,5.878387653,28.72885198,0.004391583,9.70861,0.004355
125,4.861327144,0.0,-0.009699917,9.46888,0.00389
126,4.660629271,0.0,-0.00060925,9.23984,0.003506
127,3.986667823,89.65382508,0.00211475,9.02403,0.003138
128,4.101789821,105.7362473,0.001398,8.90954,0.002844
129,3.96370758,0.0,-1.59e-05,8.71324,0.002699
130,3.647694916,0.0,-0.003846,8.48699,0.002548
131,3.543851949,0.0,-0.002795333,8.41789,0.002337
132,3.627091071,160.4491489,0.00074025,8.44925,0.002219
133,3.840269402,15.88539503,0.002622333,8.25818,0.001974
134,3.393014843,-16.33692327,0.001422417,8.18701,0.001914
135,2.8490266,0.0,-0.000739,7.95396,0.001905
136,2.559576508,-222.8286436,0.001186417,7.75262,0.001818
137,2.504182846,50.40619569,0.001588,7.66738,0.001617
138,2.5332865,-1971.303195,4.54e-05,7.57735,0.001429
139,2.813708614,-1159.901239,0.000251917,7.44333,0.001404
140,2.940188583,-727.3788767,0.000247583,7.37496,0.001408
141,2.690959157,0.0,-0.001637833,7.27819,0.001331
142,2.528137542,0.0,-0.000867083,7.19895,0.001379
143,2.493570654,0.0,-0.006292583,7.23764,0.001288
144,2.591894366,-2.303466708,0.034343917,7.30416,0.001262
145,2.904991584,0.713534516,0.044606083,7.1906,0.001134
146,2.91286082,-4.006024502,0.00660425,7.13994,0.000996
147,1.799089895,111.5008836,0.0012675,7.08626,0.001069
148,1.436204045,0.0,-0.0044235,6.79679,0.001152
149,2.128843018,-4970.935541,3e-05,6.59083,0.001035
150,2.592663304,102.7073437,0.0014365,6.57811,0.00099
151,2.946192092,0.0,-0.0007155,6.57494,0.001139
152,2.892570119,0.0,-0.000497333,6.43448,0.001151
153,2.642485636,0.0,-0.00155125,6.38648,0.001102
154,2.491799791,0.0,-0.007163083,6.44538,0.001079
155,2.486349284,-0.379754333,0.059056333,6.41625,0.001046
156,2.678223924,5.828768905,0.017017917,6.22218,0.00103
157,2.97870179,0.0,-0.060539083,6.15298,0.00105
158,2.817498304,0.0,-0.018790167,6.07921,0.001001
159,2.607560309,-2.275513669,0.059657167,6.05969,0.001013
160,2.474976992,-7.49367274,0.007758833,6.02001,0.001016
161,2.504759717,0.0,-0.007176167,6.07823,0.001042
162,2.142969039,0.457181665,0.059082917,6.08916,0.001032
163,1.964630103,2.749286071,0.0142385,6.00197,0.001059
164,1.683586472,0.0,-0.060623583,5.84497,0.001045
165,1.464018032,0.0,-0.005092083,5.64976,0.001014
166,1.381915834,18.99932476,0.007804667,5.71103,0.000953
167,1.434126072,0.0,-0.060148083,5.70237,0.000886
168,1.700030353,0.0,-0.005817167,5.65064,0.000872
169,1.894222387,-22.41069086,0.003612167,5.72477,0.000879
170,1.641795536,0.0,-0.007371167,5.69706,0.000919
171,1.45408239,-1.623669838,0.056248833,5.64154,0.000889
172,1.379251838,-1.181505766,0.014580333,5.58982,0.000807
173,1.518744042,0.0,-0.067302167,5.69552,0.000696
174,0.968498634,5.570585807,0.04476175,5.69408,0.00075
175,0.74437266,0.086445218,0.06484075,5.47659,0.000833
176,0.515271787,-70.03227265,0.00234275,5.28243,0.000782
177,0.305196829,0.0,-0.01047825,5.29632,0.00067
178,0.310272017,-0.8394512,0.05122025,5.41961,0.000683
179,0.455765179,1.81081383,0.07155675,5.36577,0.000811
180,0.772777691,0.507607166,0.012281,5.29219,0.000811
181,0.683418173,0.0,-0.061448917,5.29086,0.000748
182,0.435868565,0.0,-0.06337475,5.2127,0.000646
183,0.302995111,0.0,-0.00278475,5.32384,0.000572
184,1.209039153,0.0,-0.000391083,5.21466,0.000546
185,1.56804311,0.0,-0.001040167,5.0583,0.000569
186,2.550479217,0.0,-0.000279917,4.9373,0.000529
187,2.058781726,98.72508962,0.00198075,4.97172,0.000651
188,1.528639739,515.5527069,0.000787833,5.02229,0.000742
189,1.394203689,0.0,-0.00025875,4.91975,0.000686
190,1.407122327,0.0,-0.0002925,4.86113,0.000649
191,1.669364698,0.0,-0.003362,4.8634,0.000649
192,1.919224423,0.818412833,0.023795333,4.90408,0.000665
193,1.694288361,-14.64788714,0.004714417,4.93716,0.000665
194,1.466494788,0.0,-0.029727917,4.90001,0.000646
195,2.226020712,0.285379015,0.05193025,4.87119,0.000664
196,2.511936335,0.339937555,0.067006583,4.8137,0.00067
197,2.798352499,0.985724574,0.003191917,4.79665,0.000601
198,2.379640135,0.0,-0.001944083,4.92375,0.000609
