Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,4.402275339,0.0,-0.310167417,1.07331,0.006534
1,5.391324288,0.734211796,0.16615475,1.05746,0.006665
2,5.909421428,2.950153161,0.067786417,1.05104,0.006701
3,6.220762449,-17.9041679,0.002646167,1.04659,0.006586
4,5.879725451,2.802143905,0.037288583,1.1313,0.006367
5,5.729290891,30.86239822,0.006291833,1.25594,0.006111
6,5.654127998,0.0,-0.002119667,1.11171,0.005798
7,4.852124478,0.0,-0.003377167,1.0602,0.005419
8,4.080382177,0.0,-0.000961083,0.959638,0.004955
9,2.997559459,-24.18455759,0.003241833,0.93972,0.004529
10,1.730010635,83.52513737,0.001766667,1.00307,0.004098
11,1.314326316,0.0,-0.000742417,1.08074,0.003778
12,1.272374527,1.968212479,0.052570583,1.07792,0.003407
13,0.543751775,0.118320074,0.055359167,1.04746,0.003147
14,0.644201269,4.315006136,0.004495833,1.02853,0.003114
15,0.579240918,0.0,-0.003588833,1.04429,0.003125
16,0.348291125,0.0,-0.007984083,1.06701,0.00313
17,0.194414104,1.183857533,0.055280833,1.03265,0.003027
18,0.184674845,0.374572806,0.063270667,1.05053,0.002956
19,-0.552835862,-36.26837866,0.003250833,1.10384,0.002965
20,0.481012288,335.4697938,0.000516,1.0718,0.002991
21,0.532898556,80.33742677,0.002179417,1.05543,0.002908
22,0.281469558,0.0,-0.007363667,1.03862,0.002834
23,0.168767326,1.135639295,0.05274175,1.01076,0.002745
24,0.210556045,1.674964779,0.075114833,1.13351,0.002647
25,0.415396454,0.0,-0.060049333,1.25647,0.00256
26,0.659887367,0.0,-0.01499525,1.15369,0.002465
27,0.482795506,0.097002163,0.062768083,1.12883,0.002389
28,0.246384451,2.121778021,0.040229583,1.23201,0.002277
29,0.136851947,2.968548057,0.041451333,1.3784,0.00217
30,0.232302196,-34.0552118,0.001629667,1.28867,0.002005
31,0.473784199,0.0,-0.010345333,1.14649,0.001902
32,0.65717624,-3.969617612,0.060201333,1.07643,0.001847
33,0.442517398,-7.233577303,0.004911083,1.17184,0.001792
34,0.238877075,-3365.791449,5.1e-05,1.22847,0.001718
35,0.150420274,-0.822423583,0.0613975,1.11717,0.001723
36,0.237558732,0.0,-0.006918917,1.28008,0.001671
37,0.535462568,0.0,-0.00425975,1.51038,0.001624
38,0.628097789,15.83922078,0.0017845,1.4322,0.001575
39,-0.372398705,0.0,-0.006655,1.29786,0.001556
40,-0.027208002,-0.824663771,0.049297667,1.17021,0.001657
41,0.144519053,-0.594322721,0.102275417,1.10821,0.001879
42,0.321612887,2.163021364,0.046668083,1.10395,0.002035
43,0.629296304,0.0,-0.008591083,1.19961,0.002089
44,0.592255545,1.086514016,0.049420417,1.25971,0.002353
45,0.353934839,0.620165934,0.064698,1.20406,0.002434
46,-0.736010545,19.40717001,0.0039965,1.39508,0.002472
47,-0.945613101,0.0,-0.0028715,1.34221,0.002607
48,-0.770078068,0.0,-0.001253833,1.24015,0.002675
49,-0.44574898,0.0,-0.008202333,1.1682,0.002815
50,-0.561771503,2.407404638,0.053080833,1.16443,0.002908
51,-0.799193869,-1.871126096,0.068384917,1.23398,0.002989
52,-0.930061244,-15.84492133,0.004214333,1.34655,0.00313
53,-0.904791948,0.0,-0.00288725,1.45652,0.003263
54,-0.687466528,0.0,-0.0016835,1.42473,0.003341
55,-0.399460236,0.0,-0.00179025,1.40514,0.003403
56,-0.581612383,0.0,-0.004778417,1.34484,0.003531
57,-0.833544187,-0.48088502,0.045484917,1.30076,0.003649
58,-0.936351235,1.482679257,0.027914917,1.39828,0.003614
59,0.006608256,1.026907466,0.105466333,1.47825,0.003622
60,0.44227017,0.197230452,0.076793333,1.60829,0.003646
61,0.6599555,0.0,-0.058606417,1.46861,0.003469
62,0.45492328,0.0,-0.011416333,1.34251,0.003275
63,0.213959932,0.878615227,0.057803417,1.45362,0.003063
64,0.130238408,0.28939083,0.06505075,1.60541,0.002839
65,0.217218742,-49.98156734,0.001109417,1.70215,0.002597
66,0.499472955,0.0,-0.002468167,1.88574,0.002493
67,0.625136182,101.7969597,0.001027833,1.83008,0.002442
68,0.406565076,0.0,-0.000777,1.78294,0.002164
69,0.190931909,0.0,-0.002399083,1.94207,0.002049
70,0.928578693,0.0,-0.006115833,2.10207,0.002188
71,1.357595452,-4.066833234,0.03845625,2.22765,0.002401
72,2.602101572,-3.528680996,0.053078167,2.29699,0.002812
73,2.759995542,0.0,-0.038058,2.25575,0.003676
74,2.5185495,0.0,-0.011590167,2.26224,0.004756
75,2.306142094,5.668241662,0.038972833,2.37162,0.005863
76,2.335113259,46.22277058,0.0048215,2.46071,0.006741
77,2.505948146,0.0,-0.006427333,2.46888,0.007558
78,3.738416371,5.267257277,0.049532417,2.55703,0.008001
79,3.760602698,-2.237333662,0.061519333,2.70612,0.008008
80,3.578661072,18.95362319,0.010588833,2.85921,0.007862
81,3.471435635,35.93102841,0.002678833,2.94312,0.007625
82,3.460559093,0.0,-0.014625417,3.12698,0.007232
