Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.701237753,0.0,-0.3422255,1.6539,0.002179
1,-0.454001255,-1.691998207,0.113464,1.53346,0.00251
2,0.39634615,-1.095311952,0.1049485,1.54116,0.00311
3,1.856034343,-22.43369205,0.00982,1.62746,0.003908
4,2.957433113,0.0,-0.004023583,1.68694,0.004854
5,3.594563048,0.0,-0.001179333,1.73718,0.005605
6,4.411507078,0.0,-0.001756917,1.78481,0.006196
7,3.57887657,0.0,-0.0007925,1.80118,0.006613
8,3.2790822,-79.63349156,0.002879,1.70936,0.006867
9,2.705174993,-0.99022793,0.003002083,1.83711,0.00681
10,2.725253073,0.0,-0.009562667,1.79574,0.006482
11,1.75640022,-0.859537928,0.061036,1.6601,0.006125
12,1.354739943,-1.311939122,0.066333333,1.78158,0.005902
13,1.207820832,0.0,-0.006595583,1.90991,0.005801
14,1.221734316,0.0,-0.002773333,1.84878,0.005586
15,1.382966633,0.0,-0.0013785,1.86194,0.005301
16,1.700358543,0.0,-0.001218333,1.83695,0.005058
17,1.520971408,0.0,-0.008602083,1.74823,0.005056
18,1.25269793,-2.254040477,0.053889583,1.88447,0.005168
19,1.301695389,-0.598588586,0.068945833,1.77576,0.005262
20,2.116583652,-0.199930646,0.005254667,1.75861,0.005454
21,2.502398441,0.0,-0.006784417,1.83494,0.005704
22,2.743318965,-2.475613012,0.033030167,1.70856,0.00594
23,2.513426605,-2.284680069,0.035918667,1.6872,0.006062
24,2.314122572,-2.662910476,0.056675167,1.68644,0.006047
25,2.201862232,-0.041716767,0.065611833,1.75051,0.005916
26,2.292308604,-4.317898299,0.00220325,1.78508,0.005824
27,2.552507252,0.0,-0.002663167,1.77168,0.005742
28,1.83732649,-1158.160432,0.00018025,1.70503,0.005478
29,1.405542587,0.0,-0.00745375,1.74568,0.005116
30,0.364831363,-2.58056669,0.05530675,1.83197,0.004867
31,0.119098625,-1.794491278,0.06551525,1.77012,0.004677
32,0.233654689,-105.975277,0.002552833,1.91729,0.004439
33,0.521935273,0.0,-0.002494833,1.90995,0.004096
34,0.55309257,-37.79446846,0.006443583,2.02445,0.004007
35,0.327550535,-75.22597011,0.001108917,1.99422,0.003909
36,0.139760704,0.0,-0.012230583,1.7812,0.003617
37,0.111037826,-6.871861598,0.036015583,1.86678,0.003401
38,0.270703362,-6.838376564,0.036906417,1.94754,0.003303
39,0.566882669,-1.356037189,0.052741083,1.91664,0.003213
40,-0.360609841,-2.669929796,0.0632995,1.7656,0.003177
41,-0.758915036,-27.89075399,0.003946583,1.81285,0.003008
42,-0.073513087,0.0,-0.010956667,1.98685,0.002935
43,0.132088475,-3.51880277,0.06313575,1.9198,0.002946
44,1.043825511,-8.179871582,0.011731667,2.01943,0.002944
45,1.643063654,0.0,-0.007516583,2.23777,0.002915
46,1.516345717,-3.37072112,0.05542425,2.18289,0.002932
47,0.513688369,-72.56440737,0.0026475,2.0962,0.002976
48,0.1300469,0.0,-0.00224825,2.23928,0.00303
49,0.14618848,0.0,-0.003417,2.25458,0.002954
50,-0.395976649,-2.10127935,0.03571525,2.35849,0.002874
51,-0.409141162,-1.545467506,0.038342833,2.52313,0.002829
52,-0.639010758,-107.1040297,0.001807667,2.66614,0.002828
53,-0.837376883,0.0,-0.000204917,2.7733,0.002976
54,-0.124442967,0.0,-0.006026917,2.77729,0.003186
55,0.16382791,-0.842879138,0.056029333,2.8537,0.003381
56,0.448046571,-0.471352429,0.06452925,3.15466,0.003612
57,0.605358867,-10.72593267,0.008014833,3.35729,0.003821
58,0.381021671,0.0,-0.007668917,3.43728,0.003982
59,0.19934458,-1.225670863,0.054398833,3.62512,0.004074
60,0.107494908,587.9088604,0.012509333,3.75941,0.003986
61,0.223567816,0.0,-0.068841583,3.91248,0.003926
62,0.525026573,183.4874918,0.0459875,4.1801,0.004035
63,0.539795307,51.46433807,0.059706333,4.60986,0.003945
64,0.313336633,10.87974729,0.039317333,5.39878,0.004116
65,0.964437727,-4.253308448,0.01343325,6.32434,0.005012
66,2.282682481,-0.37329748,0.20360275,7.42106,0.007084
67,8.163597623,0.154006482,0.192434083,8.61344,0.011036
68,17.77143646,0.0,-0.053473417,9.74113,0.017289
69,27.38696906,0.0,-0.01598725,10.873,0.024033
70,34.32565412,-56.90208848,0.003988833,12.0966,0.031103
71,37.65840974,-252.185427,0.000759333,13.4099,0.036686
72,38.12390673,0.0,-0.000172,14.672,0.040212
73,36.08514638,-68.4860204,0.000936833,16.0468,0.042104
74,33.00049853,0.0,-0.000208333,17.1585,0.042358
75,28.84638379,0.0,-0.002132833,18.1348,0.041242
76,24.04298626,0.0,-0.002287667,18.9198,0.039426
