Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (kg/kg),CO2Y (kg/kg)
0,0.124398052321026,0.0,-0.318153958333326,0.0,0.0
2,1.00553185718855,2.78598619036696,0.0161383750000027,0.0046311958337714,0.0419589990182249
4,2.05055642717342,0.0,-0.0493650416666644,0.0,0.0
6,1.55557476114386,0.0,-0.0578944166666663,0.0,0.0
8,0.831100738150183,7.62877607332659,0.0082233333333314,-0.0211325455223065,0.0836939991936853
10,0.189921165137169,0.0,1.09166666672304e-05,-15.7186895416679,63.4929578882945
12,-0.283344483687457,0.0,-0.0001289166666653,0.0,0.0
14,-0.653584191508078,0.0,1.02499999986942e-05,7.43982706384519,68.484541143705
16,1.10846078725985,1172.84882859771,5.8625000000904e-05,1.3127598147913,11.4145566492948
18,1.42152362582591,0.0,-8.83749999962546e-05,0.0,0.0
20,0.788936013637711,0.0,-0.0082666666666666,0.0,0.0
22,1.21904676781745,2.10186719722235,0.0579490416666658,0.0044716394834046,0.0161869730099898
24,13.8165166329571,4.42447112410425,0.0425184166666647,0.0171790691338456,0.04018895835706
26,56.4991719610979,16.4926362529976,0.0740459583333359,0.0156265200342958,0.0654328686683802
28,142.196503130113,188.344373696329,0.257746166666668,0.0080144413033783,0.0531559167048789
30,278.939703231055,293.702850603879,0.326525625,0.0078020574502675,0.0947128715994248
32,276.499470297688,269.290960326815,0.206578541666665,0.0126389214485514,0.25106525941207
34,182.64259126339,725.718744598617,0.0337542083333343,0.0738452552831688,2.03273233861821
36,112.633427529555,204.709618131222,0.0514044583333346,0.0442443691004949,1.44164693571016
38,80.9577943940223,35.8306567957582,0.107047208333332,0.0206375613084524,0.663646304772688
40,64.1118399895937,5.10241202827724,0.101411708333331,0.0239112983924773,0.653695724009782
42,45.1030274132581,10.8175827813543,0.104519624999999,0.0234316866959115,0.561196682285869
44,30.8929627431983,0.0,-0.0204516249999995,0.0,0.0
46,25.6554427410085,6.99774383325892,0.100095500000002,0.0248739333075765,0.454264214851559
48,23.443063714408,3.46653450863161,0.219464499999999,0.0113941487878086,0.182435020387871
50,19.5357069725079,4.02958708080871,0.088800666666665,0.02457414615196,0.388350749446061
52,19.3777790569156,2.56612138873322,0.156490125000001,0.0125465494576027,0.1981256600974
54,19.0688196321867,4.6939426614994,0.0905741666666643,0.0220057087760317,0.313372907658174
56,17.1551587278255,8.53587355943061,0.0413794583333346,0.0423731511875902,0.62139301828581
58,16.1395354286215,6.81552241686655,0.0603275000000029,0.0292085461403805,0.396623987527726
60,14.8211891940779,8.96892617360815,0.0492594583333365,0.0363570379111927,0.45579413278565
62,12.5147052919762,12.9082088289795,0.0490793749999971,0.0314807368708018,0.417885546544888
64,10.9245284199902,9.64987331757583,0.0601247916666668,0.0258570293426059,0.316871169825964
66,10.979798433181,11.290478163785,0.0566789166666709,0.0271471694169482,0.309521584838251
68,9.11169165105233,0.0,-0.0083048750000012,0.0,0.0
70,7.42527623346372,0.0,-0.0001184583333359,0.0,0.0
72,7.1888469221805,0.0,-0.008328624999998,0.0,0.0
74,6.94457778393059,17.0900912345055,0.0509006666666674,0.0249362205322966,0.243975721179643
76,6.04732358246647,8.53401155782931,0.107673583333329,0.0117837664601654,0.10756096558096
78,5.22065894253211,21.6416276097764,0.0400709583333307,0.0316833844485226,0.270594233072582
80,6.40447426999993,0.0,-0.0063829583333303,0.0,0.0
82,6.16056964243792,17.2928870816127,0.0682684999999976,0.0223424044101638,0.139325565855875
84,6.36348830332598,26.8278846034373,0.0464236249999953,0.0331283970939412,0.195177047022753
86,6.46943178356123,0.0,-0.008229999999996,0.0,0.0
88,5.44039412689343,608.474531818146,0.0019200833333347,0.80624961398718,4.22817574496203
90,5.20197651018433,20.8018918670033,0.0491882916666642,0.0304472687449077,0.151777570083571
92,5.07081375812372,10.3282117263726,0.116755041666669,0.0131300194858653,0.0616861667661615
94,6.67337809553146,28.7642929265148,0.0508820833333331,0.0311916090758106,0.144411478409572
96,8.97187615340177,0.0,-0.0186655833333331,0.0,0.0
98,10.7711231551786,0.0,8.87499999979724e-06,171.921072621228,827.203115799908
100,9.48108137332492,97.2443067994128,0.0103190833333331,0.16799746066161,0.736842391823398
102,7.93953068130948,0.0,-0.0083793333333342,0.0,0.0
104,7.81848951459272,20.6725913448487,0.0478474999999999,0.0366418424183676,0.155454531044331
106,6.75424911074825,18.4354699469107,0.0588591250000047,0.0304043537898103,0.121765563901187
108,6.517054701476,0.0,-0.0043452916666693,0.0,0.0
110,6.7519297477588,20.8355500423814,0.0459133333333321,0.0385510385584733,0.146696240367524
112,7.05366218015151,15.7007820086345,0.0578188749999985,0.0309128918112429,0.118080336675003
114,6.98154837904231,0.0,-0.004748291666669,0.0,0.0
116,6.93780996434092,16.9878436566909,0.0467627916666678,0.0380453545450472,0.13553224628019
118,8.36747686509488,16.2599380226247,0.0587168750000039,0.0304184118996303,0.10862270799687
120,9.35203318614589,0.0,-0.0060018333333304,0.0,0.0
122,10.0391177575351,12.8634951247654,0.0566740416666661,0.0351470443063995,0.110686182827342
124,9.72030059634654,16.3893190325532,0.0580605416666661,0.0349577582278692,0.109289769823911
126,9.62388961695532,0.0,-0.008311374999999,0.0,0.0
128,10.3228141253221,0.0,-7.25000000271573e-06,0.0,0.0
130,11.0208082536566,0.0,-0.0066521666666649,0.0,0.0
132,12.4147620649203,18.7533853834434,0.0482896666666687,0.0466435970868252,0.146139558735542
