Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,3.67750292,0.0,-0.004149583,1.33942,0.004912
1,3.533317306,-10.37830176,0.002203417,1.24348,0.004433
2,2.917364073,-83.29786898,0.000678917,1.31074,0.003824
3,2.074531561,0.0,-0.000200833,1.24681,0.003287
4,1.887004895,0.0,-0.001180083,1.17658,0.002933
5,1.23765231,-4.028649858,0.0227845,1.29666,0.002614
6,1.279697434,-4.592142298,0.005041583,1.32509,0.002286
7,1.258891254,0.0,-0.025271167,1.30286,0.001922
8,0.902015977,0.0,-0.00254125,1.24881,0.001676
9,0.765770347,9.794572243,0.003615083,1.13578,0.001645
10,0.808440153,19.87409653,0.004047,1.21296,0.001404
11,0.713080856,-36.99088762,0.002874167,1.33568,0.000988
12,0.35417512,0.0,-0.0020945,1.3503,0.000833
13,0.062804584,0.0,-0.000837917,1.25701,0.00077
14,-0.178527491,0.0,-0.003533083,1.2704,0.000587
15,-0.308886042,7.074137756,0.009140083,1.22558,0.000345
16,-0.280461778,21.79679146,0.003733,1.17421,0.000152
17,-0.059881945,0.0,-0.00908,1.22621,0.000181
18,0.209392781,0.0,-0.000207,1.20316,0.000376
19,-0.391156447,0.0,-0.003176583,1.10256,0.000271
20,-1.215695044,0.0,-0.000515333,1.03697,-4.8e-05
21,-0.565060598,-88.79845967,0.0026845,1.1215,-8.3e-05
22,-0.280122833,0.0,-5.88e-05,1.17794,-2.6e-05
23,-0.000485088,0.0,-0.007655,1.11936,-7.4e-05
24,0.208857016,0.919997106,0.058912583,1.22043,-0.000224
25,-0.010236765,5.975308216,0.004707,1.17082,-0.000299
26,-0.234398596,0.0,-0.0068065,1.10358,-0.000316
27,-0.298173287,-2.027378586,0.059106667,1.14795,-0.000257
28,-0.22070689,14.01289003,0.00456875,1.1755,-0.0002
29,0.064424784,7.569022252,0.008931083,1.13325,-0.000163
30,0.164051301,0.0,-0.051060333,1.05798,-9.7e-05
31,-0.067937223,0.0,-0.067820917,1.13323,-2.8e-05
32,-0.260593327,0.0,-0.001957167,1.21107,-0.000163
33,-0.303207483,-1.652759223,0.0629695,0.997551,-0.000213
34,-0.191385641,0.0,-0.005658167,0.898754,-0.00017
35,0.113428329,0.0,-0.010008417,0.984641,-4.6e-05
36,0.116134485,-0.846175308,0.058397917,1.01637,0.000107
37,-0.14366244,-53.55517428,0.005984833,1.06247,0.000132
38,-0.39904581,0.0,-0.002470083,1.19436,0.000168
39,-1.238889516,0.0,-0.001177583,1.16415,0.00014
40,-1.293517482,16.52315905,0.004150083,1.02671,2.1e-05
41,-0.935573057,0.0,-0.003526583,1.12901,-6e-06
42,-0.12003038,-10.87361276,0.018071,1.27106,3e-05
43,-0.174985792,-3.568113987,0.040591583,1.25499,4.5e-05
44,-0.322608308,-4.855681289,0.020946667,1.25595,-6.2e-05
45,-0.285933391,21.79793916,0.002508833,1.25035,-0.000111
46,-0.10218658,0.0,-0.004639,1.06924,-0.000114
47,0.199125279,0.0,-0.00294625,1.16941,-6.8e-05
48,0.031134829,0.0,-0.0029665,1.22298,-3e-06
49,-0.216372277,0.0,-0.000919,1.10488,8.8e-05
50,-0.309655951,-54.19295569,0.003189167,1.15537,0.00012
51,-0.277715687,0.0,-0.001966083,1.19091,7.3e-05
52,-0.017598726,-4.034679874,0.01985275,1.14977,8.6e-05
53,0.232181577,-29.43962283,0.00524425,1.13057,7.9e-05
54,-0.008374638,0.0,-0.029176167,1.04852,8.2e-05
55,-0.250596237,-0.741033538,0.05907125,1.02925,7.8e-05
56,-0.330244177,-7.801381286,0.01405975,1.1641,-3.4e-05
57,0.311975965,0.0,-0.069647833,1.26286,-5.7e-05
58,1.088399771,-0.510210205,0.047481667,1.21903,-6.1e-05
59,1.266092446,-2.638170427,0.072164667,1.22059,2.1e-05
60,1.052178655,0.0,-0.054646583,1.15849,-4.2e-05
61,0.828423688,0.0,-0.013016667,1.04739,1e-06
62,0.796757311,-3.494068299,0.066178917,1.12118,9.1e-05
63,0.909678308,-2.986054333,0.007563167,1.21127,8.6e-05
64,1.231567319,0.0,-0.00466475,1.15296,0.000173
65,0.477174918,-19.65090624,0.00153025,1.07925,0.000135
66,-0.086904189,0.0,-0.010223583,1.1314,5.8e-05
67,-0.285458994,-2.463466898,0.050476417,1.28394,8e-06
68,-0.306483186,0.180064269,0.065504667,1.3396,8e-06
69,-0.149002899,9.4453932,0.009696333,1.16704,6e-05
70,0.178267955,0.0,-7.93e-05,1.10384,-2.1e-05
71,0.084322775,0.0,-0.006017417,1.1344,-8.1e-05
72,0.305826445,103.795094,0.000302583,1.2403,7e-05
73,0.715217597,0.0,-0.001127667,1.29493,0.00015
74,-0.119095785,0.0,-0.008568833,1.23254,6.5e-05
75,-0.108667158,-1.341629224,0.035152417,1.21557,6e-06
76,0.200166902,-0.527191994,0.044454333,1.31999,-8e-06
77,0.030694107,-8.537356837,0.007643583,1.34651,-1.1e-05
78,-0.184967499,0.0,-0.038322417,1.3205,3.8e-05
79,-0.316173113,0.0,-0.03771675,1.32235,6.3e-05
80,-0.882327391,4.581305445,0.037987667,1.25405,8.3e-05
81,-1.094098109,8.450641655,0.024742083,1.12122,6.4e-05
82,-0.907361504,3.930880651,0.054255917,1.07899,5e-06
83,-1.127728298,0.218382326,0.06612775,1.22562,4.1e-05
84,-1.338593112,13.9531818,0.004608167,1.22051,-0.000101
85,-0.520272513,0.0,-0.00248425,1.07876,-0.000161
86,-0.255898761,0.0,-0.008111917,0.978309,-5.7e-05
87,0.030448249,4.245756489,0.064800083,1.0011,2.6e-05
88,0.181671621,27.5506162,0.009369333,1.07405,-1.7e-05
89,-0.952013353,0.0,-0.042221083,1.11513,-8.6e-05
90,-1.357632878,1.167903876,0.05528925,1.05756,-0.000102
91,-1.401618255,6.020811406,0.038032917,1.13006,-2.5e-05
92,-1.332980324,0.0,-0.000776583,1.25388,-9.4e-05
93,-1.027312417,24.0341052,0.005548167,1.25896,-0.00016
94,-0.979550234,0.0,-0.065106417,1.22263,-0.000129
95,-1.218337045,0.0,-0.01121075,1.1911,-0.000212
96,-1.415004549,4.973652515,0.065268833,1.20657,-0.000281
97,-1.443932616,111.42365,0.002348667,1.1196,-0.000238
98,-1.285815676,0.0,-0.004530667,1.20596,-0.000163
99,-1.851084773,16.32709577,0.022771083,1.16852,-0.000193
100,-2.102603553,86.9607767,0.004135667,1.0823,-0.000259
101,-2.382954068,0.0,-0.02509525,1.10773,-0.000144
102,-2.420823715,340.7378423,0.00104775,1.098,-0.000152
103,-1.576537145,0.0,-0.003430583,1.26898,-0.000326
104,-1.225444008,6.985851293,0.0351795,1.41451,-0.000411
105,-0.921804603,5.283775858,0.046052417,1.34424,-0.000396
106,-1.055817068,327.2607668,0.000562417,1.21298,-0.000328
107,-1.307752544,0.0,-0.009307333,1.27492,-0.000283
108,-1.437357251,9.070472224,0.059426417,1.36076,-0.000262
109,-0.628202879,14.59179457,0.017873667,1.3748,-0.000241
110,-0.092277362,0.0,-0.069237083,1.37074,-0.000183
111,0.167025449,12.92935804,0.04285875,1.24194,-0.000202
112,-0.005930972,6.878565747,0.063330417,1.14366,-0.000247
113,-0.233412025,0.0,-0.007870833,1.08206,-0.000167
114,-0.340959477,8.591053147,0.052758417,1.25064,-0.000124
115,-0.274420528,9.905698377,0.066543917,1.31758,-0.000182
116,0.02670665,89.92296998,0.004213667,1.26186,-0.000131
117,0.171075673,0.0,-0.002307083,1.29233,-0.000184
118,-0.065378839,625.4506449,0.000776167,1.3517,-0.000269
119,-0.257726822,164.2297974,0.002469917,1.25859,-0.000253
120,-1.184285976,1006.123855,0.00024925,1.21665,-0.00025
121,-1.305540449,0.0,-0.003136917,1.29242,-0.000181
122,-1.008952584,566.0178133,0.0005495,1.32382,-0.000148
123,-0.979210592,151.5091066,0.003114333,1.26011,-0.000155
124,-1.216831243,0.0,-7.43e-05,1.25187,-6.2e-05
125,-1.422145164,0.0,-0.001479917,1.43693,-5.4e-05
126,-1.433329265,26.54511274,0.010781333,1.40743,-7.5e-05
127,-1.291518027,0.0,-0.006032083,1.24512,-0.000148
128,-0.959726298,15.47994475,0.049325417,1.30015,-0.000203
129,-1.020370605,164.9049675,0.004188583,1.39231,-8.6e-05
130,-0.362789049,0.0,-0.009077333,1.20397,-0.000112
131,-0.334016971,9.460761577,0.0628175,1.24242,-0.000174
132,-0.336355114,144.5483917,0.004488,1.30956,-0.000151
133,-0.139283502,0.0,-0.007492167,1.29995,-0.000192
134,0.166063246,19.1782478,0.037163333,1.23976,-0.00017
135,0.039553463,9.434287061,0.039813167,1.13026,-0.000145
136,-0.212004857,15.0432558,0.027920417,1.16551,-5.3e-05
137,-0.341034569,0.0,-0.002099333,1.24193,-5e-06
138,-0.303215381,28.3408801,0.02507775,1.23566,-6.7e-05
139,-0.104566366,8.474903922,0.061349667,1.26293,-4.5e-05
140,0.171188593,129.6067915,0.00369225,1.25787,-7.1e-05
141,-0.030826618,0.0,-0.00504375,1.15358,-0.000114
142,-0.265418204,102.4041656,0.006782,1.26291,-3.7e-05
143,-0.350115945,0.0,-0.059335167,1.27598,0.000137
144,-0.271467073,0.0,-0.013579167,1.18338,4.6e-05
145,-0.028591151,10.92178779,0.054700083,1.22478,-4.2e-05
146,0.171798991,11.75206222,0.047974917,1.38915,-8e-06
147,-0.062521823,9.77308665,0.067221,1.48269,-8.7e-05
