Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,0.564065814,0.532152298,0.145399,2.37029,0.00819
1,0.608664719,1.661310113,0.046041833,2.46381,0.008706
2,0.879012362,19.09348283,0.007984667,2.42032,0.009282
3,1.071113643,42.79960746,0.00568975,2.49339,0.009926
4,0.87304071,0.0,-0.053887417,2.5606,0.010464
5,0.628892147,0.0,-0.06661075,2.55689,0.010926
6,1.388783746,-8.566206582,0.00945025,2.44636,0.011192
7,1.726015536,0.0,-0.003469917,2.29741,0.01122
8,2.973932248,5.264962981,0.04495725,2.22954,0.011156
9,3.211724419,8.750243522,0.014041,2.27584,0.011064
10,3.758897399,0.0,-0.060067167,2.44219,0.010867
11,3.860301455,0.0,-0.007471167,2.43621,0.010426
12,3.010997309,0.0,-0.00533225,2.33216,0.010047
13,2.520508469,0.721857584,0.053410417,2.31562,0.009706
14,2.235192621,3.339974303,0.066017917,2.33479,0.009317
15,1.858065317,28.73502025,0.006168083,2.44635,0.009008
16,0.887640787,0.0,-0.0016835,2.51479,0.008794
17,0.575907907,0.0,-0.00173725,2.34012,0.008468
18,0.577462429,0.0,-0.000315583,2.26933,0.008285
19,0.737542799,0.0,-0.001260333,2.2242,0.008197
20,1.079232091,117.2673594,0.0009815,2.19819,0.008046
21,0.934342954,233.6074616,0.000477917,2.25249,0.007931
22,0.694214965,0.0,-0.001162167,2.27423,0.007786
23,-0.135815297,108.329798,0.001945917,2.32118,0.007655
24,-0.470166117,6.527453302,0.039090917,2.28591,0.007552
25,-0.326520474,125.8238467,0.001889167,2.25285,0.007549
26,-0.039878696,0.0,-0.04108175,2.39384,0.00749
27,-1.076342257,0.0,-0.005739667,2.45735,0.007477
28,-1.521257237,0.0,-0.004469417,2.28926,0.007555
29,-1.628920026,11.75144169,0.032870083,2.2467,0.00769
30,-0.706291216,8.259541137,0.043547833,2.3554,0.007756
31,-0.256282245,111.3522258,0.00628425,2.37421,0.007694
32,-0.024105214,0.0,-0.01439925,2.35721,0.007603
33,-0.255548299,9.886814612,0.065344083,2.23902,0.007577
34,-0.480446242,9.906701292,0.065729167,2.16959,0.00751
35,-0.559818335,16.15306995,0.041506583,2.22991,0.007469
36,-0.460980136,9.77667833,0.06303075,2.18771,0.007359
37,-0.150062122,83.65159331,0.00623575,2.15821,0.007252
38,-0.043333292,0.0,-0.0046665,2.16703,0.007208
39,-0.292199077,0.0,-0.001816083,2.32486,0.007241
40,-0.489866401,3046.598521,0.000293667,2.3323,0.007155
41,-0.539152069,0.0,-0.000822,2.38168,0.006991
42,0.46983548,0.0,-0.000911,2.43209,0.007021
43,0.994296892,36.32996541,0.026992417,2.42485,0.00705
44,0.994879916,0.0,-0.001416167,2.42198,0.007044
45,0.772992697,160.7362759,0.006683833,2.43479,0.007103
46,1.467512384,23.79565989,0.042396583,2.39133,0.007208
47,0.791899509,182.3519365,0.006077,2.45165,0.007356
48,0.744269569,0.0,-0.0028405,2.53541,0.007557
49,1.144236725,0.0,-0.001904583,2.61566,0.007925
50,1.849235028,951.5817557,0.001385333,2.55863,0.008259
51,1.814688447,0.0,-0.00595375,2.52291,0.008532
52,1.676378033,31.33880028,0.050973917,2.53258,0.008855
53,1.651803239,20.83690094,0.087798417,2.28688,0.008828
54,1.853833534,323.6995749,0.007371333,2.32229,0.008892
55,2.149154645,0.0,-0.03300475,2.51335,0.00896
56,1.976042541,50.90323557,0.051438083,2.57071,0.008825
57,1.726936857,54.70045251,0.067345,2.59677,0.008647
58,1.636357299,0.0,-0.000756,2.58501,0.00848
59,1.676813865,137.1593597,0.029239833,2.62159,0.008345
60,1.057903973,171.3495658,0.041819583,2.99217,0.008343
61,0.30872783,1755.556161,0.004009167,3.21024,0.008315
62,-0.199294587,0.0,-3.67e-05,3.27188,0.00833
63,-1.328335565,0.0,-0.00198775,3.5441,0.008354
64,-1.513014736,173.3351329,0.054087333,3.95762,0.008521
65,-0.624242013,347.9303768,0.034804083,4.40282,0.008712
66,-0.173335776,28.03010888,0.196144333,5.16012,0.009067
67,0.424609852,23.50677167,0.184601417,5.97472,0.009653
68,0.698499689,0.0,-0.04744875,7.17891,0.010914
69,0.572537761,0.0,-0.0241445,8.72956,0.013297
70,1.373539317,156.9557276,0.087442083,10.2935,0.017028
71,2.545231909,133.2987623,0.10932675,12.0533,0.022564
72,4.120068639,2686.226268,0.006614417,14.1486,0.029389
73,7.130964457,0.0,-0.0098705,16.6155,0.037654
74,11.08003128,469.2695229,0.052439333,19.2186,0.04724
75,16.68512912,509.2743883,0.0554515,22.0611,0.057719
76,23.70880497,598.9086584,0.052789583,25.0626,0.068655
77,28.60617106,616.3593078,0.05480725,28.199,0.079374
78,37.47062348,526.3400946,0.050317333,31.1744,0.090177
79,45.78732155,400.160438,0.09513675,34.2734,0.101204
80,55.95551971,841.2377254,0.051855333,37.4216,0.11165
81,65.70979819,1142.423199,0.046294167,40.9079,0.121941
82,75.16748985,463.470446,0.096748583,44.2201,0.131727
83,83.16200933,433.5349655,0.093988917,47.1183,0.140712
84,91.48800634,422.1184483,0.09676525,50.0121,0.148994
85,99.36490534,759.3170768,0.063634417,52.7705,0.157017
86,107.4632975,916.9871471,0.049475917,55.5124,0.164333
87,111.6669421,397.6049099,0.106429667,58.3013,0.17163
88,116.9168632,261.319604,0.180066333,61.4397,0.17842
89,121.7153753,337.8390939,0.147656917,64.5944,0.184943
90,126.8592386,0.0,-0.003708833,67.593,0.191307
91,129.8325683,1567.628995,0.0302035,70.0543,0.197913
92,135.6377118,582.5010989,0.099822333,72.6539,0.204252
93,140.3560051,112.5984783,0.581976167,74.901,0.210948
94,143.3177817,100.8924943,0.565542667,76.1977,0.216591
95,149.5479449,0.0,-0.052903,77.1584,0.222041
96,151.759611,0.0,-0.091482167,77.8324,0.226801
97,154.5125473,1334.665991,0.044362667,78.3327,0.230619
98,157.6121684,1044.0284,0.0612925,78.6151,0.233718
99,162.7843246,2094.27462,0.027687583,78.7475,0.23605
100,166.6769361,491.4346096,0.114636417,78.7234,0.237654
101,167.3269837,238.4077652,0.20400125,78.577,0.238685
102,171.3773394,325.0928339,0.170266083,78.1645,0.239037
103,170.2385061,313.799202,0.160038583,77.504,0.238773
104,169.8739053,448.0910094,0.113455583,76.6454,0.23787
105,170.1367029,0.0,-0.003847167,75.5934,0.236568
106,171.8771138,1003.290889,0.047452417,74.6751,0.234836
107,172.2832132,811.2317407,0.068247083,73.5924,0.232955
108,167.6858309,0.0,-0.006700667,72.554,0.230812
109,165.9164642,690.4218203,0.068653833,71.4108,0.228258
110,163.2112495,234.1483195,0.192306583,70.1571,0.225543
111,162.4016077,437.0630568,0.105634667,68.7966,0.222925
112,159.1871472,416.9147649,0.11140325,67.8019,0.220146
113,157.681458,361.1877981,0.125038583,66.9203,0.217185
114,155.1800266,3885.325658,0.010939,65.8404,0.214198
115,154.966918,0.0,-0.010127833,64.906,0.211106
116,151.7921285,984.567658,0.045606667,63.843,0.207977
117,150.2023946,481.0221916,0.091084917,62.6675,0.204904
118,149.5667287,495.3794717,0.09081425,61.7018,0.202268
119,148.344371,384.5248349,0.118331667,60.6291,0.199642
120,144.7401234,621.016382,0.078411667,59.6074,0.197166
121,142.493127,0.0,0.0008475,58.6393,0.19509
122,139.0789411,1773.080285,0.02345625,57.7515,0.193021
123,138.2338716,1506.654046,0.028802583,56.8513,0.191242
124,138.3253438,450.1503353,0.105479583,56.0007,0.189496
125,136.0087944,300.3072835,0.129221,55.287,0.187887
126,135.4185454,0.0,0.005714583,54.5244,0.186337
127,132.869288,1447.96315,0.02494625,53.9186,0.184963
128,133.0023073,1726.355688,0.025324833,53.5421,0.183656
