Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,0.528236469,0.0,-0.745059167,1.93965,0.002643
1,0.373606296,0.111305076,0.4053815,1.8321,0.002666
2,0.416180407,0.117645565,0.148924167,1.88935,0.002699
3,0.636331688,0.0,-0.041247667,2.01197,0.002724
4,0.887367589,3.097784649,0.0503025,2.11676,0.002747
5,0.731912403,6.891933862,0.021917417,2.08765,0.002899
6,0.482142729,0.0,-0.05639725,1.89005,0.002971
7,0.376994792,0.0,-0.020359,1.8493,0.002972
8,0.418047204,2.487331848,0.05945425,1.90173,0.003094
9,0.701494989,26.68396332,0.007135333,1.83664,0.003384
10,0.865562628,0.0,-0.00400525,1.85421,0.003488
11,0.664037878,0.0,-0.002642,1.9468,0.003534
12,0.464308951,24.28657618,0.002484167,1.85774,0.003608
13,0.366207716,50.06159175,0.002182833,1.80949,0.003646
14,0.495178953,0.0,-0.003604,1.89965,0.003673
15,-0.092986849,15.90638059,0.021761917,1.86364,0.003742
16,-0.264581332,167.7600302,0.002178833,1.82615,0.003729
17,0.205288401,21.50767301,0.012138833,1.98585,0.003685
18,0.366616042,2.91969092,0.038786583,1.98783,0.003593
19,0.395349684,15.62581415,0.007837,1.88857,0.003538
20,0.510381208,0.0,-0.037535667,1.90077,0.003443
21,1.277482603,0.0,-0.006379833,1.87409,0.003355
22,0.89786167,0.247694241,0.040847167,1.84019,0.003332
23,0.547347294,38.9573125,0.0020375,1.87248,0.003225
24,0.403357422,0.0,-0.00634625,1.88093,0.003079
25,0.395794808,4.11458305,0.0218145,1.78867,0.003085
26,0.578474756,3.024167408,0.058725917,1.72504,0.0031
27,0.909888345,5.564930384,0.04582725,1.81069,0.002972
28,0.763868531,0.0,-0.05924075,1.93179,0.00291
29,0.516692754,0.0,-0.016058167,1.84426,0.002985
30,0.371243165,1.138941308,0.061207167,1.72758,0.00293
31,0.385481318,37.8764092,0.005447167,1.87913,0.002846
32,0.600236523,0.0,-0.008465917,1.97807,0.003015
33,0.860936644,5.532451612,0.052702917,1.86635,0.00295
34,0.248941924,4.631784844,0.06387725,1.78056,0.002889
35,-0.485218792,6.479838318,0.022358833,1.67236,0.002913
36,-0.691423103,104.7512928,0.001727917,1.82389,0.002936
37,-0.665777592,0.0,-0.017565833,1.95468,0.003004
38,-0.428607374,0.0,-1.55e-05,2.00181,0.002919
39,-0.192840317,969.8475003,0.000220167,1.90375,0.002866
40,0.173156526,0.0,-0.005794083,1.84353,0.002959
41,0.373299895,10.85858272,0.032529917,1.79596,0.002866
42,-0.405369584,7.726273138,0.04200775,1.77584,0.00278
43,-0.586570653,42.61840965,0.00399575,1.90652,0.002741
44,-0.247975733,0.0,-5.04e-05,2.01041,0.002736
45,-0.250057456,304.4029736,0.001510083,1.97781,0.002707
46,-0.499195002,0.0,-0.000100167,2.00554,0.00269
47,0.002890568,273.0044772,0.00162825,1.94148,0.002722
48,0.356544504,0.0,-0.006917917,1.83538,0.002694
49,0.507154815,9.883444892,0.04958425,1.87486,0.002659
50,0.816592787,5.252831384,0.06686375,1.91865,0.002773
51,0.813669528,203.5077632,0.00308675,1.84617,0.002743
52,0.577362124,232.5867055,0.002659167,1.75873,0.002559
53,0.392341735,149.4215968,0.002873,1.73409,0.002505
54,-0.464308687,0.0,-0.002485167,1.79234,0.002536
55,-0.519276813,0.0,6.7e-05,1.82269,0.002469
56,-0.22859781,0.0,-0.010435,1.86712,0.002462
57,-0.332024486,12.2923146,0.049229917,1.9906,0.002535
58,-0.54404819,12.17644435,0.06698975,1.82235,0.002466
59,-0.69447233,95.32362009,0.00598325,1.66825,0.002443
60,-1.52677028,0.0,-0.003550417,1.71331,0.002513
61,-1.575403467,0.0,-0.00316875,1.76577,0.002471
62,-1.258074754,45.96426496,0.013602417,1.98274,0.002451
63,-0.781999097,131.140237,0.005136583,2.01255,0.002527
64,-0.656569881,0.0,-0.012808333,1.85961,0.002632
65,0.133671459,0.0,-0.005714417,1.78345,0.002556
66,0.406855125,14.82154034,0.035660333,1.80601,0.002483
67,0.656665437,12.43572061,0.041839583,1.86607,0.002491
68,0.904140031,153.1026242,0.004888333,1.87217,0.002489
69,0.659345625,0.0,-0.000683917,1.91024,0.002457
70,0.434451129,0.0,-0.001726583,1.87931,0.002553
71,-0.468534919,0.0,-0.011402083,1.87646,0.002506
72,-0.637295416,8.014299809,0.0771865,1.82013,0.002452
73,-0.351361001,7.067102307,0.07300475,1.94839,0.00254
74,-0.232446819,0.0,-0.029368083,2.05942,0.002587
75,-0.455466582,16.5047994,0.048822583,1.91416,0.002391
76,-0.650222179,13.7091496,0.064898,1.78448,0.002282
77,0.153380736,145.7940849,0.005215417,1.81922,0.002468
78,0.462770971,0.0,-0.005910667,1.88774,0.002499
79,0.807018418,19.97910175,0.037751917,1.92073,0.002437
80,0.812181907,92.93996046,0.009683167,1.92132,0.002416
81,0.583976853,0.0,-0.0429725,2.03695,0.002404
82,0.421373955,73.09860771,0.011724083,2.04777,0.002385
83,0.355191583,23.62678683,0.0329165,1.99377,0.002484
84,1.412294844,11.49417473,0.071806917,1.86086,0.00253
85,1.962763057,10.18641703,0.064549833,1.75555,0.002479
86,1.831356758,0.0,-0.004664667,1.75827,0.002422
87,1.625707138,16.43054886,0.056645667,1.86766,0.002503
88,1.752718483,96.22987761,0.012489,1.99118,0.002666
89,1.012589949,0.0,-0.063289667,2.0299,0.002657
90,0.153115583,0.0,-0.00472075,1.94834,0.002533
91,-0.11156862,0.0,-0.003166833,1.94384,0.002634
92,-0.365387489,23.29406798,0.059456417,2.0071,0.002635
93,-0.611410953,19.09822934,0.069179167,2.01688,0.002677
94,-0.693144468,0.0,-0.00046225,1.98476,0.00271
95,-0.664791823,0.0,-0.00215,2.10214,0.002631
96,-0.421504278,0.0,-0.006307333,2.18642,0.002666
97,-0.206920482,72.97807442,0.031925667,2.09481,0.002637
98,-0.385954964,78.79034294,0.042025333,2.04141,0.002594
99,-0.60821663,0.0,-0.000331167,2.08903,0.002571
100,-0.694065084,0.0,-0.012097333,2.04282,0.002578
101,-0.632498675,67.66511551,0.050092,1.96163,0.002675
102,-0.373212495,49.42172431,0.065524,1.97627,0.002682
