Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,0.5300734,0.0,-0.465896833,1.31722,0.002537
1,0.547355626,0.81310917,0.164217833,1.36628,0.002552
2,0.714460461,2.401533801,0.0564055,1.40575,0.002587
3,0.118693598,0.0,-0.057652583,1.36899,0.002623
4,-0.23943931,0.0,-0.006025667,1.29343,0.002577
5,-0.487745649,0.0,-0.000317417,1.20979,0.002515
6,-0.624467836,0.0,-0.00145275,1.17496,0.00257
7,-0.598793527,70.16253173,0.002093667,1.06861,0.002735
8,-0.322786369,-5.879125096,0.008968667,1.12923,0.002726
9,-0.064600341,1258.371096,0.000123,1.20682,0.002682
10,-0.294232742,0.0,-0.012141417,1.24895,0.002714
11,-0.500611251,0.0,-0.002414333,1.2119,0.00283
12,-0.606451875,12.82601452,0.002501583,1.15226,0.002845
13,-0.157574065,-98.6659496,0.000145583,1.16654,0.002777
14,0.750189874,-59.16629406,0.002791083,1.27515,0.002785
15,1.01943267,0.0,-0.006663583,1.26316,0.002845
16,0.108844306,-0.161412363,0.050124917,1.241,0.002877
17,-0.504605714,-0.227929651,0.067414583,1.31982,0.00283
18,0.32799289,-0.876165546,0.012316667,1.27452,0.002875
19,0.626575784,0.0,-0.002082667,1.2779,0.002923
20,0.948589829,0.0,-0.008575667,1.36237,0.002979
21,0.970805559,0.0,-0.003209417,1.41266,0.003043
22,0.726747054,3.641111842,0.008393917,1.2786,0.003037
23,0.549401173,0.0,-0.052424583,1.21722,0.003072
24,-0.415522953,0.0,-0.067686917,1.14067,0.003018
25,-0.464413426,0.0,-0.00255,1.14803,0.002967
26,-0.111811252,0.0,-0.004026667,1.17928,0.00297
27,-0.174454122,-1.095287905,0.0531185,1.22657,0.002945
28,-0.447212702,0.53791817,0.065418333,1.26837,0.002973
29,-0.610548654,75.14349291,0.002245333,1.27637,0.003061
30,-0.591501007,0.0,-0.001861583,1.37194,0.00298
31,-0.383101634,-6.032877918,0.002549833,1.42053,0.002873
32,-0.053172512,70.05292088,0.001025083,1.39634,0.002923
33,-0.239428673,0.0,-0.001686583,1.32934,0.002932
34,-0.475171978,0.0,-0.000631667,1.24673,0.002923
35,-1.139794634,0.0,-0.00072375,1.11145,0.00309
