Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,1.16515311,-0.009467844,0.517422833,0.741667,-0.003684
1,1.163815032,0.0,-0.251588667,0.651141,-0.003004
2,0.922575793,0.654710261,0.039357833,0.649778,-0.002337
3,0.980622964,0.560356989,0.113123667,0.615152,-0.001864
4,1.720131545,0.0,-0.060330167,0.755109,-0.001385
5,2.081688408,2.833944068,0.03396525,0.902774,-0.001152
6,2.34879091,1.634087361,0.11996525,0.828517,-0.001122
7,3.049547843,8.481984111,0.06959725,0.675708,-0.001074
8,3.140458727,2268.518347,0.000949333,0.803684,-0.001292
9,2.969843663,0.0,-0.001008833,0.823049,-0.001612
10,2.971067457,0.0,-0.005200667,0.800232,-0.001837
11,3.216794885,285.9440521,0.034020833,0.664337,-0.002123
12,2.656630831,308.8490233,0.044353,0.587772,-0.002394
13,1.46988185,0.0,-0.003076833,0.761472,-0.002573
14,0.883699515,339.3315431,0.047553,1.21142,-0.00276
15,0.75597815,301.3451826,0.060562333,1.84874,-0.002837
16,1.022033993,388.7658729,0.057323083,2.79301,-0.002986
17,2.64982435,596.8488786,0.062142333,4.09015,-0.002747
18,4.173681717,0.0,0.000603333,5.34439,-0.002117
19,5.066560039,1241.731247,0.031480917,6.30585,-0.001133
20,6.347268629,1688.913227,0.036978167,7.03705,0.000108
21,7.247879334,1183.493448,0.053742333,7.91898,0.001493
22,8.036242024,1217.169247,0.017114333,9.14976,0.002698
23,8.474448799,76.32590033,0.340077583,10.8011,0.003818
24,8.720048928,68.75734032,0.360206083,13.4851,0.004939
25,9.100199185,0.0,-0.027099833,17.9874,0.00627
26,10.70582415,0.0,-0.0200495,24.9623,0.008108
27,14.01110256,1181.970654,0.030939583,34.916,0.010959
28,20.36902876,216.78126,0.130330833,48.4352,0.015772
29,27.94108198,141.9050176,0.208818,64.2079,0.023189
30,37.20562343,169.2145502,0.1549645,81.5179,0.034319
31,48.21645893,135.4132554,0.155466583,101.62,0.048743
32,60.19976805,179.2109676,0.1285405,120.296,0.06504
33,74.0891858,593.8656416,0.039825,138.564,0.082277
34,86.30653266,981.2277329,0.020106667,153.641,0.099939
35,96.71189585,181.9248061,0.110567917,167.509,0.116227
36,104.268477,158.1624971,0.119327417,178.075,0.13136
37,109.9687388,160.1807486,0.0853565,186.065,0.144374
38,112.8279454,193.5668362,0.092655833,191.568,0.15495
39,115.0493634,348.5542871,0.055909333,195.009,0.163654
40,116.1546641,192.2957571,0.100138333,196.503,0.170275
41,115.7150747,284.6971504,0.047526417,196.609,0.174697
42,113.68274,0.0,-0.005964333,195.315,0.177366
43,111.2358899,448.3921285,0.043229,193.031,0.178453
44,109.3615857,109.7276659,0.114550833,190.129,0.178076
45,107.1599748,251.1345343,0.062619917,186.416,0.176648
46,103.0390296,262.3375156,0.05569825,182.688,0.174488
47,100.7079435,28.92651826,0.340568833,179.052,0.171683
48,101.4954209,55.60151139,0.310993167,175.093,0.168539
49,98.21410263,787.9785827,0.020107167,171.938,0.165016
50,95.8923193,0.0,-0.009278667,168.699,0.160895
51,93.76189399,0.0,-0.00141,165.534,0.156619
52,91.03211228,0.0,-0.002676333,162.184,0.151945
53,88.04172008,942.9515226,0.029915167,159.568,0.1474
54,84.01653917,447.084358,0.092801333,156.861,0.142551
55,79.7166622,552.1046173,0.058848833,154.238,0.137501
56,75.28124524,548.2939574,0.055316,151.413,0.132164
57,72.83160219,588.5849564,0.060011,148.673,0.126831
58,69.60850752,1043.751383,0.029924583,146.215,0.121071
59,64.4305167,364.3356837,0.07739875,143.457,0.114922
60,60.01076323,187.6315817,0.153162167,141.065,0.108493
61,55.22191272,292.7168379,0.103958917,138.642,0.101461
62,51.11488763,473.4449142,0.056644833,136.148,0.094321
63,46.39402111,443.1765937,0.062319333,133.904,0.087426
64,43.06786737,4098.197555,0.007225833,131.947,0.080751
65,40.21476525,0.0,-0.0080685,129.893,0.074735
66,37.84056922,733.4571202,0.04317925,128.044,0.069092
67,35.61786116,240.2952336,0.09723125,125.995,0.064044
68,35.37804189,452.6399163,0.057358917,124.088,0.059721
69,34.56241187,0.0,-0.007781667,122.225,0.055878
70,33.70733628,583.8456625,0.040094167,120.127,0.052779
71,32.52628658,369.0633587,0.066085083,118.539,0.049943
72,31.64762205,0.0,0.0043275,116.589,0.047462
73,31.34960213,0.0,-0.010447333,114.64,0.045178
74,31.10397123,466.6725166,0.052331167,113.201,0.043366
75,30.26445256,424.9511437,0.05744375,111.807,0.041775
76,30.22134309,344.1282562,0.055737583,110.428,0.040441
77,29.15146248,348.6265926,0.057632917,109.08,0.039266
78,28.66153592,408.3482864,0.04667425,107.7,0.038223
79,28.60391434,507.969785,0.036786917,106.22,0.037345
80,27.90074532,476.5608607,0.0366865,104.898,0.036705
81,28.11627837,130.6461591,0.115670833,103.506,0.03621
82,28.60028838,204.3244265,0.066683167,102.391,0.035771
