Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,0.349030723,1.155837415,0.367308417,1.13192,0.005311
1,0.668164043,1.305851326,0.130331917,1.09166,0.005345
2,0.954384795,34.78357983,0.005510917,1.03231,0.005207
3,1.057310682,3.180549396,0.046625583,1.0905,0.005027
4,0.812605666,2.543302874,0.057375333,1.12278,0.005124
5,0.587483831,1.463845531,0.056207667,1.01472,0.005151
6,0.562894074,0.769706626,0.059880167,0.98229,0.005088
7,1.62357765,0.516287546,0.04413575,1.00771,0.005109
8,3.063966706,40.59864987,0.002354667,1.06222,0.005119
9,4.975649323,0.0,-0.014031167,1.11112,0.005201
10,6.99228768,1.276484153,0.037904583,1.19837,0.005573
11,8.246369451,14.04626864,0.010012917,1.18028,0.006363
12,9.365595008,138.3561049,0.000783833,1.12499,0.007685
13,10.63953046,30.67131485,0.003037083,0.981634,0.009679
14,10.3157463,0.0,-0.00130375,0.944432,0.011701
15,9.998050324,155.7313523,0.000858333,0.992642,0.013774
16,9.67656482,156.4511161,0.0005965,0.911594,0.015511
17,8.705626354,0.0,-0.001247417,0.874853,0.01707
18,7.633640782,0.0,-0.001152417,0.870795,0.018114
19,6.666417879,2.801837749,0.01450075,1.01582,0.018752
20,5.875976969,24.80799494,0.00493375,1.09337,0.019019
21,5.332226306,0.0,-0.01660775,1.11574,0.018852
22,4.280917012,0.0,-0.003871167,1.06749,0.018348
23,3.445847631,84.33891465,0.00183775,1.09408,0.01758
24,2.96143177,144.7531862,0.001290833,1.12497,0.016789
25,3.127729739,59.10864328,0.003088167,1.01399,0.015931
26,3.355997004,0.0,-0.008134333,0.98676,0.014965
27,2.75636249,1.024660451,0.056038167,1.11279,0.014025
28,1.897173065,4.418626026,0.014943417,1.10604,0.013227
29,1.688140722,0.0,-0.05586675,1.12112,0.01245
30,1.789001056,0.0,-0.006330583,1.14268,0.011579
31,2.065173941,0.0,-0.002469583,1.18362,0.010825
32,2.187497245,0.0,-0.002281583,1.13582,0.01018
33,1.957029043,0.0,-0.001517833,1.05818,0.009689
