Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.072401921,0.0,-0.162413,0.784872,0.000952
1,0.633613361,-2.983403251,0.093492833,0.708615,0.001623
2,1.160510505,-4.277533456,0.068371667,0.671068,0.001725
3,0.850664664,-37.53109912,0.01114,0.71373,0.001703
4,0.278107917,0.0,-0.057923833,0.802245,0.001788
5,-0.301151025,0.0,-0.071581833,0.956482,0.001849
6,-0.007790294,-7.701687874,0.060765833,1.0047,0.001927
7,-0.326116208,-48.07503628,0.010919667,0.961426,0.0019
8,-0.189680013,0.0,-0.072177333,0.964491,0.001903
9,-1.238129413,-8.851175661,0.055700667,0.962192,0.001961
10,-1.230629918,-37.56303234,0.015148,0.817991,0.001921
11,-1.446085823,0.0,-0.061407167,0.738734,0.0019
12,-1.87320129,0.0,-0.009255667,0.755695,0.001848
13,-2.179655312,-6.9523068,0.058853833,0.867676,0.001758
14,-2.321340087,-11.9177977,0.05977725,1.02568,0.00177
15,-2.254922141,0.0,-0.001691417,1.04149,0.001704
16,-2.515178178,-223.612048,0.001056833,0.968362,0.001639
17,-1.82022413,0.0,-0.001274917,0.923604,0.001696
18,-1.518065325,0.0,-0.00039375,0.869346,0.001794
19,-1.405712703,0.0,-0.005372917,0.733777,0.001755
20,-0.831048361,-3.995423503,0.0418465,0.74183,0.001735
21,0.039203845,-46.89930907,0.00706825,0.911652,0.001699
22,-0.281369329,0.0,-0.008058167,0.790632,0.001744
23,0.775189513,-5.035050711,0.038212667,0.75491,0.001771
24,0.796445448,-64.04678943,0.00308075,0.857456,0.001832
25,1.207569255,-53.22277201,0.001035667,0.918733,0.001814
26,0.800525219,0.0,-0.001074917,0.914996,0.001779
27,1.210631995,-32.18316424,0.001698833,0.931099,0.001821
28,0.816250399,-28.3987943,0.0033835,0.918267,0.001777
29,0.904997155,0.0,-0.004356833,0.895834,0.001811
30,0.751323137,0.0,-0.000962833,0.832169,0.001779
31,0.8948374,-5.527861755,0.003101833,0.876888,0.001602
32,0.728753249,0.0,-0.010188167,0.861846,0.001594
33,1.108979948,5.509717224,0.043408,0.74115,0.001564
34,0.851474033,1.148946849,0.1299125,0.72965,0.001498
35,1.160855667,-8.969867886,0.008121917,0.780176,0.001486
36,-0.034630053,0.0,-0.012084917,0.929698,0.001567
37,-0.285344466,-0.515739637,0.060725833,0.903242,0.001667
38,-0.275738791,64.26462579,0.001332583,0.875083,0.001537
39,-0.301215026,0.0,-0.003813917,0.89695,0.001469
40,-0.308846861,264.8917473,0.000823333,0.892982,0.001435
41,-0.248465682,184.582963,0.00203375,0.854422,0.001437
42,-0.111984405,50.08039844,0.003980667,0.890643,0.001358
43,-0.130836012,0.0,-0.00128125,0.931711,0.001258
44,-0.082520573,0.0,-0.0054045,0.839868,0.001303
45,-0.100555075,1058.371833,0.0003815,0.856418,0.001288
46,-0.004228519,235.4533326,0.002327,0.86029,0.001269
47,-0.332912855,0.0,-0.00069675,0.744014,0.001235
48,-0.206544541,387.94342,0.001518917,0.786239,0.001228
49,-0.348789408,0.0,-0.000734417,0.873486,0.001238
50,-0.048358665,0.0,-0.008033333,0.911338,0.001289
51,-0.320420081,20.22573902,0.052422917,0.907231,0.00134
52,0.038644003,20.94737325,0.063600833,0.87281,0.00127
53,-0.268568555,602.7287319,0.002129,0.71685,0.001189
54,0.014344035,0.0,-0.004569917,0.683893,0.001227
55,0.550704134,3138.119042,0.000556,0.765831,0.001141
56,1.215345583,1943.074611,0.000871,0.90383,0.001127
57,0.862495961,64.04435611,0.039434333,0.943232,0.001165
58,0.791731833,94.26513075,0.03882725,1.04357,0.001159
59,0.813141014,0.0,-0.000546083,1.03567,0.001111
60,0.759047885,0.0,-9.27e-05,1.08978,0.001089
61,0.723229394,1285.943657,0.002696667,1.08253,0.001009
62,0.82437802,4501.833521,0.000832167,0.874522,0.000907
63,1.168357692,2267.823688,0.00163175,0.808865,0.000878
64,1.009648355,0.0,-0.00110275,0.935654,0.000823
65,1.066858064,0.0,-0.010704417,0.931475,0.0009
66,0.902714293,96.85594705,0.056029083,0.95204,0.000854
67,0.345655635,77.25302445,0.066718833,0.990916,0.000784
68,-0.263062726,0.0,0.000202917,1.01873,0.000697
69,-0.059696785,0.0,-0.003600583,0.938366,0.000634
70,-0.330705749,0.0,-0.00230725,0.874657,0.000701
71,-0.150716226,2594.661325,0.002757167,0.808719,0.000783
72,-0.33068745,1610.303058,0.003953583,0.848713,0.00082
73,-0.132500389,0.0,-0.001010583,0.868325,0.000827
74,-0.343652455,0.0,7.77e-05,0.877318,0.000759
75,-0.035912979,0.0,-0.004534417,0.939984,0.000635
76,-0.260771418,2612.569477,0.002402333,0.988169,0.000695
77,0.06830914,1621.898076,0.003876417,0.922025,0.000759
78,-0.182982233,0.0,-0.00267775,0.989517,0.000857
79,0.470546158,0.0,-7.62e-05,0.945464,0.000866
80,0.917848692,4566.572551,0.001079333,0.768862,0.000899
81,0.472448463,0.0,-0.011051917,0.7512,0.000864
82,-0.122423406,65.32866727,0.085844667,0.872795,0.000988
83,-0.318501775,45.95881178,0.105311333,0.875345,0.001185
84,0.122190976,1395.783574,0.004541333,0.907588,0.001406
85,0.685848525,0.0,-0.004300167,0.960415,0.001669
86,1.185775783,1437.839017,0.003488333,0.977765,0.001812
87,0.902924915,1573.452668,0.003511417,0.927826,0.001936
88,1.19978307,0.0,-0.0045275,0.806031,0.002114
89,0.81844752,0.0,-0.01024825,0.986309,0.002154
90,1.189149106,90.47645988,0.06386725,0.995296,0.002082
91,0.808802189,1579.378333,0.00346225,0.787037,0.002021
92,1.023603498,0.0,-0.002721583,0.758448,0.001857
93,0.784761474,2662.842326,0.002476833,0.80617,0.001827
94,0.951179726,0.0,-0.006471667,0.837818,0.001808
95,-0.196625947,92.47764389,0.059373833,0.953075,0.001585
96,-0.048973805,744.385438,0.009875,0.958418,0.001522
97,-0.185360096,0.0,-0.054650667,0.87192,0.00147
98,0.022244783,0.0,-0.0725385,0.845705,0.001233
99,0.614162338,82.77047482,0.05101525,0.995495,0.001093
100,0.752429617,85.87356352,0.060756167,0.894911,0.000988
101,0.754512413,134.0363848,0.0559235,0.872809,0.000835
102,0.879475413,115.4743328,0.06108875,1.00781,0.000827
103,0.752229035,0.0,0.00082775,1.00619,0.000797
104,1.618332661,0.0,-0.001565417,0.953902,0.000687
105,2.25768314,0.0,-0.001117833,0.889901,0.000694
106,1.935622737,0.0,-0.0009395,0.779708,0.00079
107,2.311690528,4134.328515,0.002147917,0.839635,0.00071
108,1.951664985,0.0,-0.005621833,0.974127,0.000616
109,2.72151854,264.95694,0.037053,1.11372,0.000514
110,2.909320201,198.3190283,0.045335833,1.16282,0.000521
111,3.424755486,0.0,-0.000905,1.25813,0.000714
