Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,0.695459644,0.0,-0.589126167,1.19991,0.00124
1,0.552368641,0.77335202,0.241066,1.11896,0.001184
2,0.603743692,0.148181773,0.118761167,1.14531,0.0011
3,0.846310614,0.0,-0.050930333,1.24279,0.001232
4,1.067789818,0.0,-0.008646333,1.26611,0.001321
5,0.862496429,123.7580884,0.001295083,1.24278,0.001276
6,-0.164850656,0.0,-0.000916667,1.27562,0.001318
7,-0.500609395,-39.43402052,0.002010833,1.31987,0.001247
8,-0.43672113,0.0,-0.00016825,1.43663,0.001271
9,-0.180692296,0.0,-0.008814,1.43836,0.001315
10,-0.044081032,5.959069209,0.051112833,1.387,0.001349
11,-0.270030533,4.326470283,0.064611083,1.45184,0.001333
12,-0.457777881,97.36899571,0.004519583,1.49293,0.001339
13,-0.517383716,0.0,-0.005583583,1.53594,0.001377
14,-0.389559077,22.08042699,0.031654417,1.59842,0.00152
15,-0.091968462,20.17571209,0.03429575,1.701,0.001596
16,-0.065804606,8.847972778,0.05559725,1.73337,0.001681
17,-0.317955154,16.09955698,0.063084,1.77284,0.001914
18,-0.448923649,154.1956643,0.006272833,1.73626,0.002178
19,-0.482664156,0.0,-0.0112475,1.65104,0.002564
20,-0.345203325,24.9729393,0.04979325,1.73281,0.002921
21,0.845081835,21.16113615,0.064451917,1.84569,0.003238
22,0.966949429,0.0,-0.000358167,1.94658,0.0035
23,0.699343251,40.87735972,0.036508833,2.05689,0.003665
24,0.560590717,42.32109263,0.04199475,1.908,0.003775
25,0.578104869,1105.685758,0.002042583,1.9085,0.003819
26,0.772460097,0.0,-0.006952333,2.14656,0.003998
27,1.066337242,71.35858739,0.054328333,2.38867,0.004256
28,0.179354091,69.59835272,0.07119625,2.57896,0.004427
29,0.4838368,623.8807586,0.008984583,2.69333,0.004537
30,0.562309862,0.0,-0.00122,2.73692,0.004558
31,-0.064138577,0.0,-0.011333833,2.76643,0.004556
32,-0.19368146,188.4875105,0.045940333,3.07584,0.004442
33,-0.002545106,153.2794344,0.064027417,3.52656,0.004241
34,-0.052947023,1085.754674,0.005682583,3.77491,0.003971
35,0.477662734,0.0,-0.005315333,3.96896,0.003794
36,0.565939927,474.3658026,0.0217585,4.4274,0.003746
37,0.635533412,70.81964504,0.14798,4.85317,0.003537
38,1.642956671,72.18818513,0.131610667,5.1983,0.003282
39,2.106703,2101.808591,0.004933833,5.6723,0.003396
40,1.925365047,0.0,-0.002754333,6.0229,0.003546
41,1.723198944,0.0,-0.003512583,6.3901,0.003465
42,1.631890479,275.9371635,0.032990083,6.77724,0.00336
43,1.744683261,291.4487263,0.033653083,7.22669,0.003287
44,2.540114591,91.93766511,0.048720917,7.86292,0.003423
45,3.054257731,66.94957302,0.085900583,8.39292,0.00357
46,2.911505901,28.56022672,0.316137583,8.91093,0.003817
47,2.703935309,93.09522567,0.11142375,9.3397,0.004258
48,2.690046113,0.0,-0.165700667,9.65258,0.005205
49,2.822235432,811.815016,0.01975825,9.66062,0.007045
50,3.968757985,1308.566979,0.014263417,9.65417,0.009581
51,7.371859187,0.0,-0.002397167,9.6483,0.012965
52,12.37158764,0.0,-0.006321333,9.32335,0.017388
53,19.71024446,472.1200211,0.055155333,9.02171,0.021853
54,26.65521121,456.5024126,0.057622667,8.78123,0.027139
55,33.07896721,539.8945657,0.054094417,8.45233,0.032718
56,40.29136461,514.2519129,0.05999825,8.09723,0.038304
57,45.47341711,0.0,-0.000482667,7.91727,0.044116
58,50.86958302,2123.819454,0.023667583,7.61122,0.049777
59,56.88846888,490.5563751,0.091252667,7.21364,0.055723
60,62.70819119,665.5755735,0.068426,7.17065,0.06181
61,68.70586124,0.0,-0.002842667,7.17755,0.067911
62,75.8897245,1312.77869,0.035502833,7.15774,0.074056
63,82.11127686,376.1271187,0.12980175,7.23947,0.080265
64,88.63826951,200.8251736,0.248185667,7.406,0.085989
65,93.23367974,316.3592889,0.172939667,7.85374,0.091235
66,97.42941913,885.9553046,0.060639667,8.35087,0.095768
67,100.7043528,839.7160315,0.0531095,8.79569,0.099797
68,104.2266073,0.0,-0.01003025,9.2406,0.103113
69,104.981989,801.8860202,0.077604917,9.65581,0.105884
70,105.5365365,389.5435279,0.16015775,10.1904,0.10859
71,108.3270635,810.0038507,0.076625667,10.9097,0.111063
72,108.4126899,0.0,-0.004520583,11.6539,0.113423
73,110.5186081,1175.050847,0.046034167,12.1524,0.115519
74,112.3997023,989.5836959,0.063930833,12.4232,0.117473
75,114.3726922,0.0,0.006751083,12.7274,0.119225
76,116.9215853,0.0,-0.014473917,13.1205,0.120976
77,115.7276504,1004.405973,0.072744,13.4976,0.122625
78,119.198603,395.5395172,0.191089583,13.8705,0.124307
79,120.4307039,475.4819471,0.167094417,14.2583,0.12602
80,121.678057,1083.170543,0.06831975,14.8316,0.127571
81,121.2454567,0.0,0.003713333,15.4703,0.129405
82,122.8942459,0.0,-0.009556583,16.2418,0.131253
83,124.5517845,1513.348108,0.047661333,16.6603,0.133017
84,126.4552932,738.0197694,0.099630917,17.0675,0.134539
85,126.8067145,1605.812977,0.042445333,17.6181,0.136101
86,129.107791,2636.78524,0.032272667,18.0694,0.137713
87,130.6172043,506.3431222,0.16483825,18.3978,0.139476
88,131.2893208,202.3509594,0.393510833,18.8565,0.141305
89,131.8945839,257.8504614,0.289013667,19.0839,0.143231
90,133.2955385,3259.523163,0.021775417,19.4828,0.144975
91,137.1534645,0.0,-0.006748667,19.8113,0.146686
92,137.8311999,0.0,-0.000302083,20.2077,0.148437
93,138.6095808,0.0,0.001377583,20.7369,0.149966
94,138.7144534,0.0,-0.009342667,21.4836,0.151253
95,139.0488327,2044.267443,0.04298925,22.2725,0.152157
96,138.0963424,769.0087574,0.107357333,23.2598,0.152851
97,136.8533088,714.8167165,0.117951583,24.4999,0.153624
98,134.6699187,1169.845842,0.07000175,25.8174,0.15439
99,133.790793,0.0,-0.000767667,26.8783,0.155402
100,134.5027692,0.0,-0.000579833,27.3383,0.157117
101,135.4493069,373.0872876,0.216823083,27.5482,0.15914
102,137.7359432,246.9248646,0.2992785,27.5089,0.161996
103,140.4796672,818.5284029,0.089467417,26.8443,0.165041
104,143.055896,0.0,-0.002858,26.0751,0.168639
105,147.4421732,0.0,-0.000491,25.3922,0.172092
106,152.4768615,0.0,-0.005229833,24.593,0.175495
107,155.3559436,2603.146455,0.032573167,23.7602,0.17855
108,158.5373831,1967.988567,0.036691083,22.9976,0.181496
109,163.3450447,1564.584266,0.047813583,22.281,0.184052
110,163.4560182,748.4410119,0.119780917,21.7329,0.186291
111,162.4107339,1290.990639,0.065488,21.2771,0.188027
112,166.3076222,0.0,0.00552875,20.8653,0.189366
113,166.7854273,388.1998778,0.236272917,20.5362,0.190443
114,165.4065599,411.8341202,0.189423167,20.2234,0.191318
115,165.365098,0.0,-0.056466083,19.8407,0.191992
116,166.0220124,2492.160305,0.034655167,19.5212,0.192751
117,165.3433696,731.2345246,0.115177667,19.2134,0.193609
118,168.7718101,1648.663229,0.04318825,18.931,0.194346
119,169.5473608,317.5841187,0.199641917,18.6324,0.194936
120,170.0578313,456.5960635,0.17879525,18.2502,0.195266
121,170.678233,0.0,0.00270875,17.8855,0.195467
122,170.2910205,2055.804047,0.041856083,17.5069,0.195265
123,169.9412971,2102.997228,0.03646675,17.2881,0.194706
124,169.3103623,1318.746124,0.053408583,17.3157,0.194074
125,169.2810407,1229.999848,0.059616333,17.3369,0.193271
126,168.8133831,2083.517223,0.039580833,17.3773,0.192224
127,166.0988857,1457.935391,0.05175,17.2256,0.191173
128,165.3385557,1457.316722,0.054424167,17.0182,0.190135
129,161.5407054,2230.377133,0.030997667,17.0779,0.1889
130,161.9908118,912.0612752,0.083297,17.2172,0.187702
131,162.9207903,474.4308016,0.151591083,17.402,0.186641
132,162.5277635,756.0713463,0.101930583,17.4477,0.185606
133,162.2842261,1582.307268,0.051694417,17.2069,0.184628
134,161.3472907,561.5858306,0.116366167,16.8401,0.183702
135,161.9575012,1006.086386,0.0714125,16.4971,0.182627
136,160.2507722,0.0,0.003533333,16.0244,0.181333
137,158.6321352,0.0,-0.00658775,15.7498,0.180296
138,157.8882427,0.0,-0.000514583,15.4627,0.179403
139,159.5568357,233.7903538,0.28334875,15.0206,0.178559
140,156.333586,249.4057435,0.309141583,14.6255,0.177645
141,155.3887674,2941.097224,0.023065333,13.9415,0.176717
142,156.285157,0.0,-0.005182333,13.4796,0.17596
143,155.4417318,0.0,-0.000603167,13.2968,0.175339
144,154.1782976,0.0,-0.002436167,13.0059,0.174572
145,153.6596067,0.0,0.001709333,12.7512,0.173716
146,152.2257667,0.0,-0.004393833,12.6167,0.172865
147,151.2794262,3510.462844,0.020693833,12.4675,0.172036
148,149.6512513,410.0093802,0.145953333,12.0702,0.170985
149,148.2571035,485.7981983,0.1251135,11.7555,0.169982
150,147.1808441,1259.312935,0.059386,11.658,0.169065
151,147.8586285,1419.391256,0.058299167,11.6184,0.168088
152,146.5573488,0.0,-0.002595,11.403,0.166967
153,146.1163037,1800.645417,0.0361005,11.0227,0.166041
154,145.3792137,1677.023514,0.040068833,11.0251,0.165008
155,146.4663326,1593.236848,0.04013375,11.0145,0.164166
156,145.3569985,367.2486036,0.151070167,10.8023,0.163398
157,144.1175596,814.3280997,0.072279917,10.5683,0.16243
158,141.5764695,0.0,-0.004715833,10.3998,0.161561
159,140.263563,1818.714415,0.028888667,10.2145,0.160731
160,140.666829,1141.437262,0.055857167,9.89657,0.159816
161,139.5255683,1022.998934,0.055040917,9.66262,0.159046
162,138.6218568,927.937532,0.052678833,9.631,0.158097
163,137.1601854,1004.352211,0.056684333,9.30635,0.157067
164,135.7028263,1733.758922,0.031511167,8.89641,0.156176
165,135.4562737,585.631487,0.093250333,8.70798,0.155174
166,134.3440629,828.8303076,0.065096,8.47926,0.154105
167,133.7472744,0.0,0.005226583,8.28949,0.152916
168,132.1697497,0.0,0.004922417,7.93585,0.151829
169,130.5187728,0.0,0.00053025,7.69118,0.150884
170,128.7160937,0.0,-0.011347167,7.66288,0.149862
