Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-1.849448728,0.0,-1.1656625,1.31503,0.003142
1,-0.960943483,0.0,-0.119109333,1.31077,0.003459
2,0.382222539,0.137477156,0.267139833,1.25647,0.003914
3,1.452616455,0.0,-0.050763167,1.18434,0.004587
4,2.266093942,0.0,-0.196356667,1.28855,0.005318
5,2.478933458,-0.48353371,0.133279,1.36675,0.00615
6,2.62457094,1.327833787,0.135717417,1.41224,0.00708
7,2.707236613,-1.95664482,0.0162055,1.41771,0.007766
8,2.971492075,0.0,-6.58e-06,1.29393,0.008104
9,2.832690486,0.0,-0.011339917,1.12735,0.008367
10,2.629945433,0.0,-0.000312333,1.13083,0.008518
11,2.446830371,87.07865506,0.002107833,1.21408,0.008499
12,2.48005694,0.0,-0.005385583,1.36381,0.008278
13,1.833725185,-2.454870639,0.03778675,1.39703,0.007989
14,1.953242068,4.794141655,0.043991083,1.32954,0.007732
15,1.735335275,0.0,-0.00245425,1.20233,0.007409
16,0.62435028,0.0,-0.002636667,1.18618,0.007072
17,0.352282401,-65.35641719,0.0017075,1.19082,0.00669
18,0.392170786,-3.925124527,0.054338,1.23488,0.006255
19,0.648112201,-0.755847885,0.057673417,1.37876,0.005889
20,0.840860743,8.221857966,0.0028755,1.67289,0.005701
21,0.615198014,0.0,-0.008592417,1.74514,0.005543
22,0.387764349,-1.459496177,0.04850425,1.6827,0.00537
23,0.312287684,0.718494667,0.062731167,1.86929,0.005241
24,0.404016931,2.766305614,0.005998833,1.85464,0.005125
25,0.696726951,0.0,-0.005629333,1.86072,0.005046
26,0.78748365,1.464979703,0.032582167,2.03614,0.004999
27,0.535392191,5.009035328,0.045163167,2.40467,0.004983
28,0.346933989,62.03785136,0.003881083,2.6389,0.005191
29,0.30931893,0.0,-0.005001917,2.61752,0.005453
30,1.30915321,0.0,-0.004635,2.8868,0.005846
31,1.824603523,0.027846753,0.0549355,3.03767,0.006346
32,1.813097067,1.058685626,0.051166417,3.13956,0.006815
33,1.58295581,1.533883613,0.054059333,3.40632,0.007408
34,2.000403796,1.166700877,0.057036833,3.9055,0.007855
35,2.380808335,5.587687007,0.053403417,4.504,0.008153
36,2.613298425,6.250104842,0.06281,5.10796,0.008524
37,3.712782829,400.1092958,0.000692333,5.72799,0.008843
38,3.869570249,10.00051319,0.023871417,6.29309,0.009055
39,3.625864657,4.214184914,0.09257,6.79939,0.009144
40,3.500409523,6.24188559,0.074793083,7.66048,0.009181
41,3.502275628,11.54799475,0.0532245,8.66436,0.009156
42,3.72804261,21.84896398,0.050054667,9.73872,0.009288
43,3.111148534,4.550236548,0.292954583,10.8884,0.009454
44,2.77354425,8.117049844,0.301170333,12.1626,0.009362
45,2.53709139,68.65644755,0.049626167,13.5061,0.009274
46,2.425725054,103.3269855,0.035908,14.9083,0.00931
47,2.513514705,0.0,-0.004623167,16.2881,0.009422
48,2.763258321,107.0438577,0.054474083,17.6155,0.009578
49,2.912007712,136.7574801,0.064656917,18.7246,0.009722
50,2.73817274,0.0,-0.003574917,20.3546,0.009814
51,2.502359748,239.9603583,0.046675667,21.8569,0.01001
52,2.423814997,125.7763675,0.091332,23.2731,0.010356
53,3.250996312,169.5474403,0.100630083,24.7421,0.010593
54,3.861738395,320.3501114,0.058311,26.2555,0.010893
55,3.924154579,335.5871856,0.054975583,27.4028,0.011245
56,3.701673706,366.7277663,0.062638917,28.1532,0.011503
57,4.162731822,0.0,-0.003237083,28.7693,0.011762
58,4.558080916,895.6321611,0.027595083,29.3852,0.012061
59,5.514090198,157.1432939,0.097190083,29.9303,0.012236
60,5.897045465,522.1615893,0.051868417,30.2638,0.012382
61,6.375532549,353.1623308,0.09180825,30.402,0.012602
