Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.600073436,0.504046715,0.13271725,1.13583,0.00224
1,-0.502382575,0.0,-0.081665917,1.16797,0.002341
2,-0.193467528,0.0,-0.074070583,1.10941,0.002361
3,-0.154854173,0.426497194,0.049967,1.16088,0.002299
4,-0.393517347,-0.667447842,0.06233825,1.22972,0.002399
5,-0.562220051,-0.457128635,0.055815417,1.25024,0.002428
6,-0.610793579,0.609435738,0.063252583,1.09203,0.002454
7,-0.45934141,137.567158,0.00082325,1.02839,0.002513
8,-0.72017495,0.0,-0.002986167,1.00345,0.002535
9,-1.197980984,0.0,-0.00468625,1.0718,0.002524
10,-1.4886977,2.076180004,0.040624917,1.15866,0.00246
11,-1.690656322,-4.25920726,0.012264083,1.16409,0.002397
12,-1.667720227,0.0,-0.037193,1.13072,0.002295
13,-2.274692217,0.0,-0.005173083,1.01849,0.00221
14,-2.216090075,0.0,-0.007054333,1.05926,0.002289
15,-2.398721085,-1.891785459,0.021255833,1.15908,0.002343
16,-1.777111252,0.609652671,0.146244667,1.07738,0.002412
17,-1.658028926,0.284521336,0.082535583,0.930859,0.002512
18,-1.59815851,0.0,-0.047880833,0.913852,0.002489
19,-0.90117462,0.0,-0.01742,1.06831,0.002523
20,-0.167781282,-2.808302481,0.054337583,1.14064,0.002759
21,0.561958,-0.416487771,0.064177417,1.0835,0.003021
22,0.565231422,101.1977642,0.00145975,1.10446,0.00323
23,0.291221594,0.0,-0.00122025,1.104,0.003332
24,-0.381387937,0.0,-0.007417917,1.04759,0.003425
25,-0.264560276,-4.889428823,0.05009275,1.11,0.003543
26,-0.102633765,-0.138317396,0.070956667,1.19237,0.003606
27,-0.333533576,46.16401014,0.003159833,1.19509,0.003475
28,-0.543472402,1.234185299,0.025668167,1.18959,0.003313
29,-0.587509256,-1.733343656,0.041273417,1.17946,0.003188
30,-0.481682925,3.86014535,0.003265667,1.5293,0.003067
31,-0.19851483,0.0,-0.00985875,1.50523,0.002925
32,-0.157037976,-3.569521204,0.0533405,1.2441,0.002993
33,-0.386512334,0.421902207,0.0664795,1.20978,0.002988
34,-0.556004406,-12.01214811,0.006332667,1.40204,0.002993
35,-1.432782366,0.0,-0.01062475,1.65835,0.003005
36,-1.51471115,-1.28472953,0.047781,1.813,0.002861
37,-1.201546208,-0.486025747,0.058979667,2.2476,0.002682
38,-1.40922051,1.214138927,0.040580667,2.52628,0.00257
39,-2.389267389,3.171260869,0.040154833,2.79622,0.002624
40,-2.704126253,-2.156532567,0.033272917,3.13691,0.002815
41,-1.867384279,-1.169510798,0.194149417,3.47083,0.002962
42,-1.476100695,-0.604130059,0.238647,3.903,0.003204
43,-1.152089488,-147.1945967,0.001633417,4.26302,0.003543
44,-0.439353823,1.121847057,0.067605667,4.54227,0.00394
45,-0.463157598,0.377849597,0.21748975,4.81377,0.004441
46,0.265817624,-2.156309921,0.071668417,5.2866,0.005039
47,0.506897545,0.0,-8.87e-05,5.64052,0.005568
48,0.737474651,0.0,-2.18e-05,5.92685,0.005911
49,0.702209917,-2.704967957,0.003423333,6.27465,0.006282
50,0.743510416,-6.386038909,0.036479083,6.57442,0.006613
51,0.563462291,0.306013021,0.02552675,6.8647,0.006763
52,0.45567669,4.199895206,0.051560083,7.13301,0.006807
53,0.542015067,2.458977471,0.06484025,7.20787,0.006996
54,0.805477647,0.0,-0.007056083,7.28725,0.007141
55,0.963691308,7.438735611,0.074258333,7.55474,0.007052
