Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-1.401216772,-0.343984834,0.700538083,0.997629,0.000998
1,-1.606030961,0.0,-0.146044583,1.04148,0.001037
2,-1.789625326,0.0,-0.16518175,1.01696,0.000897
3,-2.70259078,0.0,-0.022866667,0.980156,0.000891
4,-2.821599849,-4.22230466,0.046578667,1.0329,0.001059
5,-2.566299783,5.060874976,0.0269255,1.118,0.001257
6,-2.489862907,-0.526582067,0.14016725,1.04816,0.001274
7,-2.734121424,-1.176704243,0.141767917,0.975802,0.001207
8,-2.706614007,0.0,-0.030455917,1.0534,0.001253
9,-1.993460742,0.0,-0.013646917,1.09082,0.00119
10,-1.707027363,-103.1237966,0.00098575,1.18291,0.001129
11,-1.421354923,-52.02126984,0.001511667,1.26292,0.001088
12,-0.608204528,0.0,-0.006004083,1.17765,0.001008
13,-0.637272876,-5.220891233,0.033294,1.11962,0.000954
14,-0.782454207,-7.608511595,0.044376333,1.05728,0.001085
15,-0.793199312,-24.09553693,0.0047855,1.065,0.001095
16,-0.526598987,0.0,-0.00294475,1.16222,0.001154
17,0.608505285,2.362738338,0.005910583,1.20649,0.001265
18,0.636245147,-162.8143137,0.000629583,1.13761,0.001269
19,0.414750051,0.0,-0.006252167,1.16017,0.001274
20,0.296929213,0.0,-0.002575083,1.23299,0.001188
21,0.33424627,0.0,-0.000973167,1.23348,0.00125
22,0.55834582,0.0,-0.005013667,1.19621,0.001316
23,0.806602313,-2.548214151,0.053658667,1.19024,0.001279
24,0.593818773,-0.523614319,0.05915025,1.21669,0.001275
25,0.383155221,-2.984508666,0.05587075,1.36557,0.00121
26,0.277903629,-2.809433875,0.064599417,1.32094,0.001269
27,0.354394628,-3.946225482,0.017953167,1.26225,0.001321
28,0.614547796,-273.6423637,0.000747,1.24809,0.001215
29,1.649101519,0.0,-0.014221083,1.13662,0.001114
30,0.755689502,0.0,-0.00441275,1.07977,0.001327
31,0.347641541,0.0,-0.003757417,1.16482,0.001495
32,0.281520012,-8.164922878,0.03447375,1.22825,0.001432
33,-0.476786076,-3.145858843,0.042381,1.15231,0.001371
34,-0.397102934,-36.92478441,0.004266167,1.2318,0.001468
35,-0.333139716,0.0,-0.00735275,1.5519,0.001668
36,-0.576857663,-2.937070443,0.050058583,1.76806,0.001806
37,-0.770397092,-4.833208469,0.071082667,1.87676,0.001851
38,-0.778592626,-17.38758521,0.006224333,1.89711,0.001884
39,-0.643211699,0.0,-0.012861667,1.95175,0.001855
40,-0.346919001,-3.055594713,0.047971667,1.94117,0.001823
41,-0.400165115,-1.466148517,0.097922833,2.00693,0.001896
42,-0.612211714,-8.989896329,0.045143,2.16528,0.00193
43,-0.748466825,-188.7976235,0.000440417,2.21214,0.001901
44,-0.786827771,0.0,-0.002540167,2.31068,0.001965
45,-0.589251779,-312.267633,0.001005167,2.5549,0.001963
46,-0.27626866,0.0,-0.002229833,2.73162,0.001939
47,-0.420458422,1.82471579,0.052352417,2.94254,0.001972
48,0.177415195,-0.774662309,0.06001575,3.23627,0.00208
49,0.281335519,0.0,-0.003826083,3.59254,0.002233
50,0.322371793,1.417765761,0.04569375,3.97931,0.002395
51,0.55164082,-1.544003977,0.064536917,4.34394,0.002389
52,0.798548546,35.06238455,0.003233333,4.53273,0.002344
53,0.605210462,-2.587850566,0.049659833,4.80007,0.002555
54,-0.27670179,-3.520755146,0.073862167,5.27168,0.002805
