Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,3.695829348,0.0,-0.244910167,1.24903,0.008019
1,4.012036529,-10.92621625,0.018372667,1.32606,0.008157
2,4.042200242,-1.388589835,0.0984175,1.3781,0.008294
3,3.800283123,-31.4655315,0.009491333,1.2383,0.008096
4,2.700207765,0.0,-0.028282833,0.970994,0.007943
5,2.527982697,-23.880727,0.001305917,1.01137,0.007801
6,2.039912137,0.0,-0.01070375,1.10123,0.007473
7,1.99410778,-129.331977,0.000557167,1.15577,0.007055
8,1.865550195,0.0,-0.000280667,1.33469,0.006801
9,1.611430014,0.0,-0.00215775,1.34342,0.006344
10,1.435074086,1720.964321,4.29e-05,1.28169,0.005942
11,1.446608708,0.0,-0.001439,1.1947,0.005603
12,1.640720869,0.0,-0.002974833,1.1582,0.005211
13,1.938957148,-0.748084027,0.0363175,1.21463,0.005126
14,1.126911759,-1.542387697,0.047050583,1.16223,0.005102
15,0.537908166,0.0,-0.03323875,1.18154,0.004903
16,0.356631349,0.0,-0.044479,1.20873,0.004812
17,0.397372275,0.0,-0.007667333,1.11545,0.004794
18,0.624773117,-1.704359706,0.033637167,1.17874,0.004734
19,-0.041265549,-7.898114518,0.04273175,1.13842,0.004549
20,-0.422981989,-84.63989927,0.003715167,1.01897,0.00424
21,-0.639907933,0.0,-0.00053425,1.05688,0.003997
22,0.166538134,0.0,-0.002267917,1.03242,0.003848
23,0.404987658,0.0,-0.00114425,1.07086,0.003731
24,0.691382464,0.0,-0.009802417,1.09535,0.003539
25,0.865817587,-0.190978746,0.056478167,1.08563,0.003408
26,-0.287015269,-0.034875704,0.067842917,1.24289,0.003403
27,-0.658375661,-3.416028127,0.005722667,1.41704,0.003273
28,-0.728390975,-0.108101219,0.055626167,1.31088,0.003192
29,-0.638859905,-3.989308966,0.055614917,1.14577,0.003155
30,-0.314299628,-32.80188267,0.001305833,1.22611,0.003123
31,-0.271109579,0.0,-0.002572167,1.40752,0.003024
32,-0.490977651,0.0,-0.004404083,1.58738,0.003011
33,-0.669656374,-1.23069348,0.035738583,1.632,0.00308
34,-0.706697806,-5.645553337,0.04335375,1.70131,0.003028
35,-0.574481384,12.55136181,0.00240875,1.68354,0.003046
36,-0.232948821,0.0,-0.003359167,1.75025,0.003108
37,-0.313175911,0.0,-0.003165667,1.68554,0.003101
38,-0.574850393,-0.570691287,0.04818325,1.58334,0.003012
39,-0.723476922,-0.038833319,0.115163,1.71753,0.002927
40,-0.744426479,-4.805849759,0.06912975,1.87636,0.003064
41,-0.5335595,-205.6898058,0.000360083,1.94938,0.003191
42,-0.194991652,-15.88024819,0.001729,2.19985,0.00311
43,-0.345886544,19.52647567,0.00313075,2.39499,0.003141
44,-0.550213448,0.0,-0.009205417,2.42975,0.003284
45,-0.708375872,1.968308975,0.026448333,2.77002,0.003477
46,-0.709037871,0.452848202,0.098162417,3.09353,0.003607
47,-0.490668052,0.414999857,0.066972917,3.4393,0.003679
48,0.673747918,0.0,-0.007659833,3.80423,0.003879
49,0.675557397,-4.645482328,0.044398083,4.06813,0.003955
50,0.463160604,-1.762329592,0.122078667,4.32411,0.004011
51,0.35409095,2.373819938,0.158844333,4.72327,0.004251
52,0.418123068,4.497752983,0.089621833,4.91022,0.00442
53,0.673779663,7.032134356,0.056468167,5.12449,0.004561
54,0.863044616,33.04785112,0.047808167,5.23895,0.00466
55,0.631439033,17.11755182,0.08956375,5.26942,0.004695
56,0.433721833,29.56171656,0.109386,5.43413,0.004733
57,0.331068368,0.0,-0.007922,5.64487,0.004879
58,0.43015425,40.54278022,0.049370167,5.63579,0.005032
59,0.740536789,3.051753319,0.36301625,5.70441,0.005294
60,0.83230402,17.96662086,0.2660905,5.97341,0.005583
61,1.467500352,0.0,-0.053725583,6.4605,0.005706
62,1.431625066,0.0,-0.022757333,7.27303,0.006028
63,2.510423881,0.0,-0.008019333,8.85332,0.007267
64,7.709725919,434.0740603,0.031735583,11.4761,0.009926
65,17.15956423,62.80509252,0.234077,14.6006,0.014999
66,26.83042281,55.01796454,0.270068833,18.3757,0.02271
67,36.96217592,149.0954209,0.074924083,22.2388,0.03345
68,50.53106351,0.0,-0.000387833,26.2145,0.046695
69,64.49736203,0.0,-0.012386083,29.915,0.060321
70,76.17319529,149.4112258,0.051003167,32.8873,0.075114
71,87.72640527,68.8014357,0.088150667,35.3723,0.089431
72,95.61647411,32.41937462,0.14205725,36.8413,0.103151
73,101.7598921,11.57003808,0.18379425,37.496,0.115307
74,103.2817123,19.43169115,0.063137167,37.232,0.125396
75,106.0925265,33.0372481,0.035707333,36.266,0.133921
76,106.5955084,18.87507202,0.041744333,35.0602,0.140627
77,107.1171199,0.0,-0.0140655,33.643,0.145865
78,104.4455336,2.007913037,0.105477083,32.0395,0.149075
79,101.8283874,2.872332547,0.129606167,30.462,0.150836
80,96.6401836,2843.277448,0.000171833,29.063,0.151062
81,92.39931852,21.20769941,0.026316833,27.8118,0.149703
82,87.47364505,4.899067263,0.106506583,27.1009,0.147131
83,81.63381466,2.321994418,0.0264895,26.6961,0.143208
84,76.93572912,0.0,-0.063900583,26.2948,0.138318
85,71.30379011,0.0,-0.031807,26.1658,0.132888
86,66.4028884,-0.851178856,0.107139833,26.3273,0.126702
87,63.11399246,3.851356961,0.127295167,26.3877,0.119882
88,58.79387675,23.70562577,0.036434083,26.4551,0.113067
89,53.77818986,9.748436579,0.093068083,26.432,0.106021
90,48.8481884,11.02239845,0.066015333,26.5751,0.099193
91,45.40318977,522.7826786,0.001286083,26.7458,0.093089
92,41.505756,0.0,-0.0014315,27.1111,0.087252
93,39.4287459,76.55975007,0.006983,27.4274,0.081838
94,37.5371488,0.0,-0.007307917,27.5835,0.076592
95,35.09305297,14.33139487,0.045718833,27.82,0.071624
96,32.69502099,12.21711163,0.061291833,27.905,0.066995
97,29.79379014,0.0,-0.00406625,28.163,0.062659
98,28.01161499,35.86452022,0.0260505,28.4174,0.058446
99,27.49938593,11.02735522,0.106723167,28.6245,0.054482
100,26.05465202,129.9853848,0.00936525,28.7181,0.050763
101,23.84333728,0.0,-0.011554417,28.8871,0.04751
102,22.2353036,17.29259773,0.058467167,29.1849,0.044367
103,21.25248418,0.0,-0.004091333,29.4174,0.041431
104,19.97605618,25.42114808,0.03851725,29.6978,0.038781
105,18.99881567,7.611967252,0.154903583,30.1875,0.036322
106,17.93538498,9.957016502,0.118150167,30.5396,0.034204
107,16.7671987,432.6688869,0.002073083,30.7286,0.032317
108,15.79947816,0.0,-0.010419333,31.0538,0.030566
109,15.4413215,528.9176313,0.001644417,31.4981,0.028968
110,14.46644956,0.0,-0.004623417,31.8783,0.027589
111,13.64693882,17.54035452,0.05765375,32.365,0.026186
112,13.89007851,1795.461373,0.0006045,32.8453,0.024884
113,12.99693712,0.0,-0.009542083,33.2245,0.023796
114,12.22601432,16.04785164,0.06050025,33.8652,0.022876
115,12.10247968,0.0,-7.06e-05,34.6847,0.022077
116,12.23118202,81.70216511,0.010048833,35.3361,0.02114
117,12.52831048,480.8028568,0.001629417,36.1805,0.020332
118,11.74762148,0.0,-0.019686167,36.9215,0.019601
119,11.29740083,23.88766299,0.055127667,37.6602,0.018861
120,11.04878674,25.10332114,0.058532417,38.4695,0.018105
121,10.99710697,30.10612073,0.035671,39.2278,0.017482
122,10.27726041,36.68440174,0.042569833,40.2552,0.016886
123,9.449693201,0.0,-0.004377833,41.019,0.016262
124,8.52898882,29.03204423,0.053091583,41.7339,0.015797
125,8.082957141,29.60315996,0.061168,42.5248,0.015436
126,7.087289907,126.2806116,0.011069333,43.261,0.015181
127,6.806602061,0.0,-0.063973,44.1454,0.014864
128,6.960922755,0.0,-0.026947333,44.9815,0.014515
129,7.293720956,10.90920235,0.158513667,45.7584,0.014402
130,7.148578073,10.75000451,0.114483667,46.3094,0.014357
131,6.897235059,887.0436616,0.001734667,46.8456,0.014234
132,6.918858038,0.0,-0.0019615,47.7472,0.014091
133,7.728759352,606.9840253,0.0030395,48.4404,0.014056
134,8.05047521,0.0,-0.001844833,49.125,0.014106
135,8.302413297,0.0,-0.003174333,49.9601,0.014145
136,8.218824479,0.0,-0.000204917,50.897,0.014196
137,8.060945838,0.0,-0.007451167,51.9046,0.014286
138,7.77747781,34.05788776,0.05403675,52.9023,0.014495
139,7.908724313,25.52980276,0.077476167,53.8124,0.014604
140,8.716533217,419.0796732,0.00401275,54.5964,0.014629
141,9.35369004,0.0,-0.011666167,55.4565,0.014629
142,9.216891811,0.0,-0.00509925,56.3664,0.014713
143,8.872419075,25.85544212,0.053469667,57.7043,0.015032
144,8.846134449,28.93630058,0.064064583,58.9989,0.015203
145,9.862582129,2443.903045,0.000880333,60.3582,0.015239
146,10.26935752,0.0,-0.007586417,61.5263,0.015315
147,10.78170749,70.94113915,0.039666833,62.6071,0.015452
148,11.11287595,59.31939112,0.0445995,63.491,0.015913
149,11.72712355,0.0,-0.004066083,63.9163,0.016608
150,12.88589719,42.95651788,0.054417583,63.8484,0.017461
151,14.79987221,36.26682107,0.0606045,63.379,0.018993
152,17.18789876,0.0,-0.006748167,62.5995,0.021054
153,20.15993612,52.36608079,0.0502795,61.7531,0.023438
154,23.03167607,38.02088467,0.06513225,60.9034,0.026296
155,25.37214686,0.0,-0.003178833,60.1123,0.029387
156,27.8094838,98.81539886,0.02699325,59.3889,0.032572
157,30.18019604,29.63427174,0.083076917,58.5687,0.035891
158,32.33697125,16.86202423,0.157359667,57.7861,0.039232
159,34.47440819,30.84891439,0.112423583,56.9282,0.042544
160,35.85504576,3784.360046,0.000776,56.0337,0.045915
161,37.98310495,0.0,-0.0011645,55.1314,0.04893
162,40.05202096,1914.98914,0.002245583,54.2674,0.052021
163,41.29084307,67.83447004,0.054243583,53.349,0.055015
164,43.5071675,51.12846256,0.056484917,52.6028,0.057919
165,45.22462781,0.0,-0.007238833,51.9482,0.060637
166,47.25045704,82.49461316,0.050239167,51.3615,0.06334
167,48.87486735,62.85442854,0.065837917,50.7923,0.065968
168,49.4532588,1097.888509,0.003477167,50.1987,0.068542
169,50.85333823,0.0,-0.005160083,49.7796,0.070965
170,52.42807308,87.93380764,0.03553,49.3625,0.073178
