Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (kg/kg),CO2Y (kg/kg)
0,2.81425944773694,-4.63862386653953,0.144403458333334,9.61496964364868e-05,0.0184906866977281
2,5.26943313752005,0.0,-0.0196652083333314,0.0,0.0
4,5.82806583660456,0.0,-0.036593124999996,0.0,0.0
6,5.00251673534314,-11.1433814988001,0.0349812916666649,-0.0011483237622214,0.0163374005110258
8,3.7183831291543,-200.471653949254,0.0037873333333339,-0.0061966177051455,0.134907494464782
10,2.1296643773797,0.0,-0.0124484166666653,0.0,0.0
12,1.44150135164832,-1.56108602783454,0.0399578749999971,0.0002536506254432,0.0050587105065811
14,0.666001202926733,-686.970981644196,0.0009269583333318,0.0360947399739569,0.215207270660262
16,-0.605132386065501,64.7408444447717,0.0115027083333334,0.003332239495418,0.0071406350427623
18,-0.309978202704822,-33.7494549294273,0.0255156666666672,0.0002411599176838,0.0016244258889288
20,-0.949517095350414,0.0,-0.0033952499999963,0.0,0.0
22,-2.13869565374126,0.0,-2.97916666684254e-05,0.0,0.0
24,-2.45039894565847,190.827714567638,0.0052918333333309,-0.0008349423376493,0.500427004612698
26,-2.54814789709816,0.0,-0.0058874583333328,0.0,0.0
28,0.397276744391736,0.351105645445911,0.0407911250000025,0.0008557591621817,0.0391095087428502
30,1.86492372354246,0.0,-0.029213000000001,0.0,0.0
32,3.68064806537185,0.0,-0.007854416666668,0.0,0.0
34,3.83798689152527,-11.8959019413633,0.0355908333333333,-0.0005401377446703,0.0145514198408818
36,2.38949480035301,0.0,-0.0387999999999996,0.0,0.0
38,1.37878527851082,13.948814346664,0.0306451666666649,0.000446938238221,0.0068552723536575
40,0.460353150620372,-13.0203170343009,0.031818749999997,0.0010351752884141,0.0063769885709549
42,0.10020803798232,261.2100042082,0.0040393333333354,0.00984458233043,0.0915564992337805
44,-0.411773216879325,0.0,-0.0001247916666624,0.0,0.0
46,-0.877545663892005,0.0,-0.0119977916666691,0.0,0.0
48,-0.899756673101324,77.3846879179857,0.0264493333333302,0.0006713104102449,0.0213398423250882
50,-0.845046982718892,0.0,-0.0033079166666662,0.0,0.0
52,-0.876102764250102,0.0,-0.004735958333334,0.0,0.0
54,-1.75326401853249,99.4668267265865,0.0286459583333312,0.0027805724721432,0.023240140868899
56,-2.12533621931063,200.814988359541,0.0104830833333356,0.0103047763184741,0.0649133808301279
58,-2.574110269926,0.0,-0.0046843333333293,0.0,0.0
60,-6.67099580443334,169.730711339328,0.0216429999999986,0.0083533242379519,0.945136616722572
62,-17.5578813935727,104.847048762477,0.0826234583333303,0.0080108009090232,0.696307373958477
64,-27.6335165513232,0.0,-0.208251833333333,0.0,0.0
66,-23.2473304445449,0.0,-0.114842249999999,0.0,0.0
68,4.1384525326207,150.726246059287,0.507479541666664,0.010831343387404,0.349545505717391
70,61.5076180974551,280.529096489067,0.360511000000001,0.0203492314340657,0.579681785504588
72,97.1063601765095,0.0,0.0179362916666698,0.462262248354257,12.2683528684858
74,162.412401960797,396.629443964159,0.264338458333334,0.0342440562033204,0.856858549167443
76,237.357365827059,615.364397632924,0.219524208333331,0.0437241138225255,1.07643631547721
78,299.563763140859,2530.84395111835,0.0492672500000015,0.187901166947747,4.57186542738846
80,325.826451393552,452.59881451489,0.221651875000001,0.0389911003423978,0.925734880185551
82,349.631275818751,738.460841783396,0.148346916666665,0.0545297450532025,1.25865473727599
84,355.182497531288,848.306758801253,0.119516125000001,0.064467731469834,1.46966872358781
86,335.840504333422,513.375082977934,0.174529666666667,0.039364123745134,0.906302109746264
88,313.557611034909,859.698404754865,0.0836341666666662,0.0726680830839916,1.72741223939186
90,284.199750746269,501.234442157918,0.123005791666666,0.0443273542644012,1.10765777021187
92,268.666028104978,579.257886345636,0.109369333333334,0.048035178289244,1.24623103106933
94,240.027934835846,1511.97604429216,0.033930458333332,0.136964104899407,3.75768867351424
96,217.984967970086,370.563350162231,0.13045575,0.0322113212802184,0.928903989529161
98,207.69462049344,326.525922979715,0.148121583333333,0.0266736516766422,0.789119459793455
100,197.679022722916,389.05513061623,0.128735083333335,0.0301595156591655,0.894588475247711
102,184.283876665965,515.299804320321,0.081370708333333,0.0444244403630124,1.33242831929171
104,177.047926166599,912.771524392982,0.0420279166666647,0.0811163184334654,2.50497126764658
106,179.333267616784,425.993262696403,0.102399208333336,0.0328397279814508,1.05707359847606
108,167.031010997579,520.051041751283,0.0843540416666683,0.0366709127267112,1.23823216642056
110,159.176076622215,253.851519957996,0.143078958333332,0.0206293380378802,0.705373076390572
112,157.910794188288,335.387616092313,0.105107624999999,0.0279885707135224,0.972914176799531
114,156.820007030889,336.262962121236,0.114224333333333,0.0257348617046917,0.902652220373336
116,150.896376124238,302.530421255142,0.135988166666666,0.0213296920505318,0.737078222053081
118,146.569287753494,1358.24853967938,0.0328781250000005,0.0890938063798086,2.97723374940903
120,146.600738137389,326.396262390982,0.132888875,0.0234203335475402,0.734653756892384
122,147.774908029989,444.118392977804,0.0962406666666678,0.0341647897799719,1.03870765170749
124,144.686235589642,1025.21089519658,0.0431438333333336,0.0759879102937256,2.31793781459438
126,143.104271330322,536.744862408065,0.0838615416666659,0.0388321943231556,1.18797996359015
128,146.929780031787,419.388195213684,0.0997063749999999,0.0335572222254691,1.03079621563875
130,145.581978535945,306.971677697867,0.152405999999999,0.0217586756126783,0.67489936141705
132,142.68350135047,886.640189259097,0.0593564583333327,0.0544802040914781,1.72938567838608
134,144.391741839668,599.789723570127,0.0831476666666653,0.0389475559446089,1.25773389793078
136,147.148006296508,435.125956029304,0.113711958333335,0.0282584873866665,0.926972984819858
138,153.008982389917,1331.10190228714,0.0363718333333332,0.0884757995489595,2.93162633190099
140,155.33748206146,280.994123100292,0.153803083333332,0.0206341702692103,0.686226277778689
142,159.409369876153,407.899980605875,0.106331624999999,0.0297331184797857,0.992409200387298
144,157.235937048634,3112.83620448272,0.0157783333333334,0.194859368937614,6.38612381562365
146,157.654916020867,290.348206918095,0.140147499999999,0.0217708704376552,0.70741454013524
148,161.295286790241,631.701479048077,0.0720215000000011,0.0431399019031833,1.39081321468462
150,156.860317727015,785.960600721886,0.068721083333334,0.0443611021015865,1.41897054559992
152,151.956728736469,410.562250379781,0.110801249999998,0.0268461276225283,0.85904477841577
154,145.388300703073,3535.0739911284,0.0119003333333317,0.238676350001418,7.67551073690328
156,152.638841086164,572.453682976375,0.0766063333333345,0.0385315667650413,1.24236010805899
158,149.042741352173,379.935551555369,0.107939500000001,0.0260588743835695,0.839130123012176
160,146.775694519429,864.598804066581,0.0468719999999978,0.0584937843935862,1.88857268007029
162,143.384023015466,512.953566597865,0.0779114166666668,0.0336527217677025,1.10894867424626
164,141.55013634873,423.234403658158,0.0965291249999997,0.0262089973314832,0.893293701443565
166,136.341075394168,286.419518547586,0.136981500000001,0.0176146672362789,0.608583234646178
168,134.71021963702,454.611598911198,0.077386125,0.0306040812632876,1.07277733429857
170,128.927525900328,2787.52202324374,0.0140630000000008,0.156281365697359,5.67677419744168
172,126.230352720671,458.880326476173,0.0812260833333329,0.0253966508681874,0.974548249141064
174,123.907616742967,575.907920911206,0.0722777916666676,0.0268761031528822,1.08293352632833
176,120.195668224078,724.14501021928,0.0430110833333357,0.043119333901494,1.78175770565788
178,119.678687371113,630.224616356835,0.0481540416666662,0.0375005665520785,1.59118460357904
180,115.576690598223,414.645281260375,0.0808477916666659,0.0214226307629433,0.923080738484561
182,114.301820149464,241.794662745116,0.112337208333335,0.0148867190864317,0.654276575176202
184,111.640236916725,456.40459590127,0.0668496666666692,0.0236845526044544,1.08540246173049
186,108.115402820432,542.059280068074,0.0471508333333327,0.0318157088061379,1.48883889934729
188,107.8085152919,475.478179258492,0.0535358333333337,0.0275745082026685,1.32881765929215
190,105.374851426393,647.342126892922,0.0439573333333353,0.0323359149638835,1.58379938612035
192,102.916155225511,673.969002562276,0.0401348749999976,0.0342740320117729,1.69790811760601
194,101.434230681464,220.895163572111,0.102760416666667,0.0130075323129421,0.662297697935892
196,102.084196561863,176.694893247072,0.115774416666667,0.0108152613634089,0.589977024207157
198,100.119067505111,1337.80439706542,0.0144984166666656,0.0794600463453398,4.61330805959126
200,98.4171900282078,449.26116343566,0.0469498750000007,0.0236538155105732,1.41840207171627
202,95.1975969307962,221.323649097816,0.0826416666666653,0.0129544789673532,0.7859435819688
204,95.4053402977216,444.893631286886,0.047926708333334,0.0224423960616823,1.36921270152275
206,95.2666151337927,394.134630097706,0.0572492083333334,0.0185141415088277,1.14662496216262
208,97.8986780222304,398.59772534139,0.051649583333333,0.0204787817609298,1.29676900927444
210,93.6713616414518,367.808979886211,0.0492002083333336,0.0203944786658986,1.31102616740318
212,93.5582410419917,375.188636458878,0.0514612916666689,0.0195405561472599,1.25250912486994
214,93.1149208863538,433.079607162344,0.0418811666666657,0.0232622959465752,1.5426235464752
216,91.9023181351891,247.065612821759,0.102193291666665,0.0090137798379054,0.626740892219181
218,89.5226609741749,171.651495833709,0.107295791666666,0.0079584311501302,0.585927653863826
220,92.2525781857852,356.922383786804,0.0462541666666665,0.0187050898493238,1.41656522371644
222,89.3483140713358,1433.49616217768,0.0143510833333345,0.056962487706987,4.39447820236006
224,88.8442905773455,396.074705239368,0.0491554166666646,0.0161789504887999,1.28068866684301
226,91.058090506483,186.334949059343,0.106453374999997,0.0073508731051093,0.61239460049757
228,88.8667951953282,397.582964165775,0.0440097083333348,0.0177215923306157,1.43613066681621
230,89.2646449595328,235.821865197512,0.0863812916666674,0.0095875901218278,0.737118429485895
232,86.9000786415054,230.044194832754,0.0780185833333341,0.0105267359754172,0.792186594717902
234,92.2623958402516,1335.82940559843,0.0142790833333362,0.0603002304788189,4.61802171090583
236,91.9143898517615,386.929249653906,0.0510664999999995,0.0167598082355476,1.30124120268821
238,87.4803532644237,447.052105537809,0.0444817500000013,0.0188011864243863,1.4339819469357
240,87.7973011674649,186.099920133883,0.0812776250000005,0.0107475143797075,0.789707313166388
242,88.3429744731129,232.174156653702,0.0785593750000005,0.0114672673289146,0.826582976272935
244,86.6679931989286,1121.44239703101,0.0153747916666666,0.0565232584053247,4.14108519058427
246,87.1048676537807,296.995388029571,0.0577635416666681,0.0146771738286894,1.09711174548065
248,87.474549419701,380.485524454474,0.0500342083333329,0.0166349793732395,1.29123766361183
250,87.4965444942387,468.107859040601,0.03931425,0.0211588716666096,1.64920337787573
252,88.0996140687428,195.073600149223,0.107867208333334,0.0077016658829448,0.599138464637212
254,92.2144672790599,258.25188000092,0.0785658333333317,0.0106348514184889,0.841428875056034
256,94.5753195982222,374.388936435945,0.049970208333332,0.0169793117448202,1.36093477378637
258,93.7662889057112,405.240756189464,0.0499092500000004,0.0172669188568468,1.34756722733348
260,90.3635694678884,471.746704473497,0.0408809999999997,0.0217738589508029,1.6080426820106
262,91.5281782654268,198.791921064718,0.0889530000000027,0.0103932952735971,0.742998993598655
264,92.1695609739301,209.163250343852,0.082287416666665,0.0113557267874831,0.806056020788915
266,92.0020691382837,531.61941536482,0.0336366666666639,0.0276264175422156,1.9699592770928
268,91.5530638637299,362.769167860991,0.0495837916666687,0.0185042245019796,1.33270174368634
270,92.8272728844834,496.768660997701,0.0488867916666657,0.0190791979544985,1.3824669617472
272,91.658197862892,323.170826826674,0.0505772916666674,0.018671182133512,1.33616280346602
274,91.5002074758502,464.19133352796,0.0503399583333346,0.0187588289334108,1.34556712121854
276,92.9622418312316,306.93762960397,0.0610123333333338,0.0152816539449634,1.12657292381242
278,93.8026466976861,354.308840406649,0.056712125000001,0.0161422701493501,1.20836328658226
280,97.3544859006721,493.6737655951,0.0393631666666655,0.0244040174171778,1.81226313276558
282,96.1096863766353,567.404563320905,0.0453513333333335,0.0210118648176601,1.54985330688482
284,96.2931089896956,286.114703837305,0.076514333333335,0.0126792288715135,0.915642834485382
286,96.162563960016,255.495433778516,0.0770220416666652,0.0128564533140829,0.904199720868909
288,97.0249417670447,378.323373005201,0.0505680833333345,0.0204669723658813,1.39387700034494
290,98.5617106553854,406.542878569685,0.0559688750000002,0.0189349013814326,1.28306672172219
292,99.6940264778676,456.951902278042,0.0463808749999976,0.0233861103170082,1.56122512551487
294,101.125770817948,317.428682854553,0.0686277916666658,0.0165953435799178,1.06812297803704
296,99.5849309879898,376.615121966317,0.0691910000000006,0.0165041197150062,1.0409018251535
298,102.304530778056,427.923317365182,0.0541767499999993,0.0217862946099653,1.36414865082115
300,102.582909084892,555.840285518124,0.047938166666668,0.0246591712791807,1.54660168382956
302,101.040749092775,387.527193879044,0.0713810833333328,0.0164669525684422,1.02579719986505
304,102.891717827964,342.127529579429,0.0816321666666674,0.0145174975896806,0.902842496580444
306,102.579090961375,611.070543057126,0.0506408333333344,0.0235724774229886,1.45172068869715
308,100.583191873852,302.567545690976,0.0813873333333322,0.0146986670979592,0.889099339503121
310,104.408585258657,518.993689284717,0.0458844999999991,0.0273673858073784,1.64623374581613
312,104.424234171703,1212.30395601114,0.0204049999999993,0.0613119072138047,3.71248806465678
314,101.925090688665,348.459495586954,0.0855630416666656,0.0140589230333164,0.858103860001553
316,103.652779019789,477.377597927003,0.0670668750000016,0.0188095604454247,1.11533825320255
318,107.805874452108,495.02683626646,0.0707642083333336,0.0191920522285864,1.08743516876795
320,107.024231748278,502.518940256584,0.0562494583333339,0.0242855548074324,1.32945740999791
322,109.276264413036,1694.00624862037,0.0151676249999995,0.0915162583699006,5.00059714156555
324,111.918655999289,337.911707021262,0.0878140416666649,0.0158754074563077,0.867176948619152
326,112.995955544684,379.93643957214,0.0781235416666671,0.0177438551202967,0.984437405231127
328,109.081090840143,811.844738463727,0.040495750000001,0.0336528622608975,1.85119638996959
330,109.092215668014,587.603010298801,0.050021625,0.0276210209191738,1.50379543342604
332,108.735099354926,607.590031924843,0.0556915416666654,0.0251130607723501,1.35606146454782
334,110.726990373458,463.724507157324,0.0588475833333334,0.0241731202019422,1.30874370874048
336,108.576092056038,667.915907924131,0.0444400833333344,0.0311559125115686,1.68834991411434
338,110.214551042357,633.712244895806,0.0429835416666672,0.0326841247093513,1.76172333741084
340,110.288213120522,364.110471985245,0.0795107499999999,0.0180554519530745,0.952386448466645
342,111.78260128815,342.326593176439,0.0810538749999976,0.0181205237761108,0.941852002586271
344,117.108185369766,777.0152578184,0.0442412083333332,0.034515241546245,1.80163841158992
346,111.340759674586,675.307571645738,0.0473992499999995,0.0301672420636668,1.60802125727479
348,112.904367064417,352.345820790455,0.0807297083333331,0.0179760173671484,0.961752851832498
350,112.94539899357,462.504613420104,0.0732871666666683,0.0197839682101758,1.06643470911083
352,114.613735921129,1001.66312996762,0.0366489166666681,0.0403501930996455,2.14511568882088
354,112.690076515809,380.511703528731,0.0756528749999997,0.0192696153496167,1.02007600763319
356,114.209558670772,342.211950787114,0.0834281666666662,0.0177602539215209,0.934271380239502
358,113.460938825433,698.984519548151,0.0457012083333324,0.0326683388735013,1.69493658452026
360,117.468670588198,608.613436632535,0.0555267083333328,0.0273703205149245,1.42021332672149
362,113.60224852007,749.521273860457,0.0457212499999997,0.0324667289450847,1.67131384720235
364,113.227657466011,378.264556842073,0.0807023750000004,0.0184215895085828,0.948288280816558
366,114.679302413428,423.357310328012,0.0805944999999989,0.0186057838683353,0.956608742577017
368,114.079381574986,808.777261975767,0.0399151666666674,0.037126901579203,1.93060740528892
370,114.398920028138,1322.00267606743,0.0250366249999997,0.0588307919371778,3.08685012007703
372,116.229081075817,1822.17721270846,0.0180345833333326,0.0824737089875947,4.31963604823812
374,113.846499925843,394.076810712527,0.0819864583333354,0.0177674906652035,0.926502058700852
376,114.42811271407,357.114856691268,0.0783626249999993,0.0186941568495002,0.967883239721423
378,114.486632446419,590.406623307515,0.0576691250000012,0.0253208841736085,1.3364447811038
380,114.516043041539,1620.1863325024,0.0248784583333341,0.0586918256265952,3.13085087721454
382,115.901257940841,731.446683314205,0.0458007083333335,0.0318264107196094,1.72096034295207
384,114.446234384099,626.777716747214,0.0509732083333345,0.0276604045394913,1.51130073879591
386,114.152763267916,677.347278198581,0.0456769166666658,0.0302808694738319,1.68006028552901
388,112.740937952562,412.687522331756,0.0750883333333331,0.0179662362182576,0.999254860489243
390,113.572422717105,566.232651199704,0.0477798333333335,0.0279692348165585,1.5869957104988
392,110.983513007282,533.825416833258,0.0547935416666684,0.0232245023264415,1.3428289464556
394,111.486756605012,599.478253368089,0.0546732083333336,0.0234017038247741,1.36779477391658
396,109.579398819683,1396.24935167005,0.019252041666667,0.0644741710796166,3.84230530659914
398,110.309713067945,577.394475238086,0.0449896666666649,0.02771461121799,1.66300200955168
400,112.837585165869,239.330032051504,0.109776541666665,0.0115909396623216,0.695592251241941
402,109.80373968121,357.906651770413,0.0726833750000019,0.01705225492175,1.01885547766487
404,110.2576328455,605.939265388626,0.0495410416666647,0.0251309141469344,1.49236838024694
406,110.083870545487,875.071139021162,0.0310351249999989,0.0399886756017627,2.37988196179853
408,109.352673455034,1237.83454553125,0.0252359166666665,0.0488476692724088,2.90779640241144
410,109.927639401213,741.859582778545,0.0477313333333346,0.0252913217807007,1.55059396499896
412,108.950918770115,726.370054552689,0.0436890000000008,0.0271754916855752,1.68677324133645
414,110.473761164421,563.319910754628,0.0532705416666663,0.0227983035709908,1.41296032949932
416,108.283511568691,1071.37195343852,0.0265869999999984,0.0453771791419856,2.77971019950221
418,108.600776971109,743.46053460922,0.0401442916666663,0.0300380012618076,1.84084375208308
420,109.380703402659,369.7081051376,0.0723754583333349,0.0164600578527782,1.02004973585427
422,109.906271991565,532.815765121249,0.0608748750000003,0.0197128412607286,1.22591952811097
424,108.346321420929,568.032733985994,0.0489485416666661,0.0248292729167357,1.51009184419704
426,108.380727641398,736.514439647932,0.0415308333333337,0.0303478766147034,1.77534028499694
428,108.159006967033,563.170772652543,0.0551959583333321,0.0232797942353442,1.34340301882732
430,109.162009867189,1405.47752889907,0.0248868333333337,0.0521099974729369,3.02961612005067
432,112.936964730015,720.774514641775,0.0505959583333325,0.0263661467504247,1.53518600903591
434,109.755567620212,374.998639725141,0.0813932499999996,0.0158912890086115,0.927641224310961
436,110.150127298064,921.36758144161,0.0364172500000004,0.0358223889738405,2.08806403952811
438,111.241870057923,707.745917438501,0.0500425833333337,0.0259022774206331,1.53801800450655
440,109.043112809955,987.58363054056,0.0332191666666652,0.0379566372929298,2.27029132178833
442,109.206284043928,1116.15586481191,0.027369708333335,0.0454673861400706,2.74868942613587
444,112.826866347564,691.360516024409,0.0530999583333355,0.0242590076435675,1.47053260165324
446,114.247395333129,722.816867169785,0.044816916666664,0.0295944029533101,1.75991608057989
448,112.216432011105,725.407415882936,0.0499732083333309,0.0260466213631954,1.54515788362918
450,116.354032460085,624.532817977187,0.0552851666666676,0.0246822931238855,1.44960347932278
452,110.551034311368,794.249655446512,0.0460157500000008,0.028602707844926,1.65942507564486
