Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,-0.465392302,0.0,-0.121082583,0.464443,-0.001119
1,-0.684219519,-0.986752707,0.028605417,0.512884,-0.00109
2,-0.814572888,0.0,-0.052961083,0.637084,-0.001029
3,-0.770561757,0.0,-0.065068083,0.735589,-0.001038
4,0.343982161,51.02143084,0.00070625,0.750789,-0.001018
5,0.795780941,0.0,-0.017590667,0.717196,-0.000983
6,0.594994448,0.0,-0.156307,0.644431,-0.000944
7,0.367622436,0.0,-0.081321583,0.670198,-0.000902
8,0.277714021,4.293051412,0.0519065,0.67838,-0.000873
9,1.235920418,3.398242985,0.060448167,0.61706,-0.000879
10,1.702796883,2.751784509,0.062569,0.680871,-0.000778
11,1.875665534,0.0,-0.002646417,0.683506,-0.000624
12,1.649209996,12.57172109,0.040749833,0.669403,-0.00057
13,1.45841297,87.83111597,0.00893975,0.718672,-0.000567
14,2.220154222,0.0,-0.048177667,0.656024,-0.000309
15,2.569143094,58.26264287,0.03439,0.631629,3e-06
16,2.905093879,57.47392048,0.046538167,0.681815,0.000238
17,2.97071468,0.0,8.04e-05,0.608417,0.000285
18,2.691062606,0.0,0.000566667,0.525119,0.000327
19,2.533513077,3144.142551,0.001863583,0.542414,0.000434
20,2.50389058,0.0,-0.009053833,0.633932,0.000363
21,2.650431437,139.6880297,0.050907,0.734558,0.000344
22,2.16792768,85.74447923,0.07315775,0.791656,0.000379
23,1.263139898,2227.871016,0.003993417,0.770867,0.000271
24,0.539088096,0.0,-0.008884667,0.7474,0.000275
25,0.307354006,0.0,0.001550417,0.742403,0.000244
26,-0.067870991,0.0,-0.006443583,0.686276,6.6e-05
27,0.209218571,384.5126305,0.05241125,0.639873,2.5e-05
28,0.747986877,340.5339941,0.064711083,0.731027,0.000194
29,0.645195687,0.0,-0.00061475,0.958681,0.000248
30,0.407413937,748.1987818,0.034917417,1.21071,0.000418
31,0.296669889,957.4028138,0.037443,1.51873,0.000673
32,0.32256859,0.0,0.00270325,1.89865,0.000933
33,0.537884852,784.742397,0.047583167,2.25882,0.001177
34,1.327198062,439.7276938,0.1043325,2.73546,0.00153
35,1.628766442,857.8612613,0.067856667,3.24546,0.002008
36,2.369509688,0.0,-0.010642833,3.8444,0.002622
37,3.316510568,370.293737,0.083747167,4.72747,0.003191
38,3.577869387,160.3685955,0.109681167,5.70378,0.00375
39,4.414652838,0.0,-0.001870583,6.82672,0.004628
40,4.980290606,518.0737093,0.04330025,8.37591,0.005346
41,3.944311546,264.3193981,0.090896917,10.5115,0.006056
42,4.335350851,308.4649792,0.091646583,13.5744,0.007062
43,7.737555165,145.106999,0.210507083,18.5233,0.008247
44,14.02075506,170.437148,0.160124417,24.7321,0.009458
45,23.34377492,0.0,0.0009775,32.7072,0.011574
46,33.86473522,0.0,-0.009204583,44.8589,0.015109
47,44.5320884,427.5984187,0.054161667,58.3266,0.020172
48,57.22171373,377.4937287,0.05519325,73.2243,0.027331
49,68.2984034,357.9505521,0.044397417,90.1249,0.03712
50,78.74591116,112.0930982,0.154256833,106.46,0.048373
51,85.6758099,128.4376938,0.10627,122.641,0.061372
52,91.66892908,273.9317169,0.062136667,135.958,0.074425
