Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,3.033656071,0.0,-0.598387083,0.899383,0.004005
1,4.39294252,-12.48046835,0.153737917,0.919609,0.005277
2,5.333627209,-12.5523197,0.152869417,0.974873,0.006337
3,6.238211137,-137.9870012,0.01434775,1.03907,0.006874
4,6.349372864,-321.4687544,0.005929917,1.03225,0.007092
5,5.745102804,-989.4850892,0.00188325,0.972712,0.007094
6,5.589353824,0.0,-0.011291,0.960594,0.006768
7,5.196227762,0.0,-0.002391167,0.99982,0.006319
8,4.006040908,-1795.651298,0.001066333,1.10663,0.005541
9,2.740122003,0.0,-0.002326667,1.0745,0.004635
10,1.922302366,-4695.733357,0.0004,1.02677,0.003981
11,1.811244753,-511.099957,0.003666667,0.971626,0.003464
12,1.198544765,-191.1558363,0.00971375,0.94841,0.002731
13,1.230684996,0.0,-0.05166725,0.871999,0.002089
14,1.015666709,0.0,-0.072841417,0.882989,0.001694
15,0.778494327,-44.64255553,0.042292833,1.14836,0.001238
16,0.699891733,-28.42969718,0.06393975,1.13654,0.00067
17,0.784501143,-547.8761838,0.003471083,1.04651,0.000201
18,0.24900815,-54.50055536,0.033168083,1.03444,-5.8e-05
19,0.105597407,-40.1878153,0.041486917,1.01808,-0.000437
20,-0.178294359,-1162.225858,0.00161775,1.02958,-0.000783
21,-0.38110027,0.0,-0.000554917,1.09885,-0.000888
22,-0.406448459,-829.4621145,0.001545917,1.16366,-0.001018
23,-0.286943102,0.0,-0.000164833,1.01171,-0.00118
24,0.174229015,-249.3218841,0.00223325,0.925782,-0.001362
25,0.037139821,588.3015656,0.000575917,1.0231,-0.001467
26,-0.239603935,0.0,-0.003395083,1.19435,-0.001497
27,-0.363222862,106.9288296,0.005472,1.25774,-0.001747
28,-0.391478269,498.7193768,0.00304775,1.23857,-0.001845
29,0.305554225,0.0,-0.004714667,1.13872,-0.001781
30,1.129329695,0.0,-0.001169417,1.17011,-0.001626
31,0.685853911,0.0,-0.002047417,0.982377,-0.001626
32,-0.120662887,0.0,-0.007199667,0.921606,-0.001572
33,-0.388431149,91.68775451,0.053671,1.0843,-0.001584
34,-0.36619602,65.72749417,0.073222417,1.12395,-0.001528
35,-0.194937063,0.0,-0.056401083,1.27756,-0.001434
36,0.110805332,0.0,-0.016357833,1.52359,-0.001394
37,-0.038490181,84.7789261,0.073388083,1.54078,-0.001279
38,-0.281083656,956.768819,0.008004,1.63611,-0.001073
39,-0.426133255,0.0,-0.013490167,1.65787,-0.000885
40,-0.379454149,0.0,-0.002193917,1.6689,-0.000815
41,-0.123691085,1116.542659,0.009169667,1.68603,-0.000612
42,0.126536578,0.0,-0.060446583,1.82528,-0.000277
43,-0.107665989,0.0,-0.013724667,2.13725,-4.9e-05
44,-0.311877397,293.5960588,0.061842917,2.46318,0.000109
45,-0.411037051,0.0,-0.001863833,2.76183,0.000289
46,-0.330111951,366.7080524,0.0514505,3.12916,0.000624
47,-0.03053011,246.9132488,0.078615083,3.48574,0.001055
48,0.061679345,3730.189718,0.007339667,3.9512,0.001349
49,-0.169113131,0.0,-0.015694333,4.83227,0.0017
50,0.41504203,888.1204008,0.031471,5.52879,0.00216
51,0.633026307,812.824586,0.033349667,6.19182,0.00261
52,1.208633885,530.4942911,0.058678583,7.15725,0.003204
53,2.110451638,500.3656839,0.065362417,8.28513,0.003745
54,3.056303807,0.0,-0.007069,9.24746,0.00434
55,3.092769843,257.9025063,0.056589833,10.5144,0.00509
56,2.921946283,2938.897369,0.008625333,12.5907,0.005755
57,2.857513952,0.0,0.001899333,16.6901,0.006651
58,3.056920606,0.0,0.000942833,23.5087,0.008049
59,4.162979523,0.0,-0.015636917,32.3247,0.010491
60,6.294729011,250.2453976,0.08598225,44.5329,0.014537
61,10.4916702,256.2973802,0.07271575,58.0157,0.020538
62,18.48071351,79.10587989,0.265402167,72.8871,0.02845
63,27.99702821,129.4972902,0.178269333,86.7651,0.03861
64,38.71724137,351.0048576,0.05897125,99.9229,0.048747
65,48.12416638,306.0549321,0.063092917,110.342,0.059885
66,56.71593508,0.0,-0.003822333,118.848,0.070332
67,63.66218039,217.2310412,0.057086167,125.84,0.080315
68,69.04485911,0.0,0.002274083,130.272,0.089105
69,74.49856301,505.4660593,0.029699917,133.113,0.096357
70,79.14392922,479.4420859,0.037036,134.338,0.102443
71,81.82702361,189.2026422,0.056791167,134.501,0.107794
72,82.40262007,149.0478685,0.055085917,133.755,0.111834
73,83.88875578,160.9546116,0.049521333,132.399,0.114899
74,82.93955893,110.5448273,0.079843083,130.576,0.117181
75,83.28127761,41.50125236,0.147370667,128.393,0.118568
76,83.17463192,44.65580977,0.134006667,125.607,0.11909
77,82.56710201,973.3885721,0.011051583,122.476,0.119141
78,80.89234863,0.0,-0.003537667,118.924,0.11861
79,79.15141078,0.0,-0.006132083,115.296,0.117416
80,77.30948661,391.8889098,0.039797917,111.835,0.115614
81,74.95718676,394.1542481,0.035434917,107.736,0.113261
82,72.86363292,497.0217158,0.033983417,104.154,0.110419
83,70.5438024,169.7272682,0.141197083,100.768,0.107166
84,67.66655936,151.1063908,0.162126167,97.1632,0.103302
85,64.76537227,365.7269502,0.068557333,94.1026,0.09888
86,60.92575403,0.0,0.001481833,90.9899,0.094148
87,55.92903569,0.0,-0.001215,87.7324,0.088708
88,51.80893659,0.0,0.000474917,85.2166,0.08287
89,47.76414533,0.0,0.001070583,82.4434,0.076714
90,43.38236864,1631.225641,0.011818,80.0855,0.070891
91,39.96964575,327.9778924,0.05345875,77.9324,0.06498
92,36.32360908,414.189796,0.039694417,76.2428,0.059666
93,34.2053571,533.9281006,0.034674167,74.6122,0.054583
94,31.89975434,510.8556105,0.042110833,72.862,0.050496
95,30.00035325,4047.796887,0.005156333,71.1583,0.046661
96,27.99407356,0.0,-0.000954333,69.4001,0.04324
97,25.94959104,0.0,-0.000131917,67.9124,0.04022
98,25.06297821,0.0,0.000933417,66.3735,0.037701
99,24.02128119,0.0,-0.010970333,64.9693,0.03557
100,23.56456471,275.0867015,0.055496917,63.7531,0.033319
101,22.40372973,187.6309288,0.068466083,62.9342,0.031631
102,21.92040737,0.0,-0.009044583,62.0656,0.030432
103,20.97183356,295.6214932,0.054570917,61.2405,0.029252
104,21.06765047,199.968688,0.068296417,60.4764,0.028125
105,21.11943436,4902.331174,0.00235525,59.9231,0.027381
106,21.07156101,0.0,-0.003809417,59.6436,0.026864
107,20.8383343,0.0,-0.007429833,59.4063,0.026231
108,21.11033357,330.2095779,0.036033333,59.134,0.025665
109,20.66503549,236.3358652,0.043658917,58.9078,0.02521
110,20.85202714,0.0,0.001430583,58.5515,0.024911
111,20.9438627,0.0,-0.002472667,58.3061,0.024559
112,21.09712082,0.0,-0.00021825,58.2301,0.024184
113,20.84905136,0.0,0.00131625,58.5342,0.023878
114,20.69020856,0.0,-0.008729583,58.6702,0.023734
115,20.49220868,178.3410931,0.05178575,58.613,0.023663
116,19.68792199,152.9410019,0.068885583,58.8189,0.023506
117,19.9386677,2675.616337,0.003633583,59.1794,0.023348
118,19.81177062,0.0,-0.000578417,59.5342,0.023418
119,19.68229632,0.0,-0.00695175,59.9484,0.023316
120,19.62946236,260.7605998,0.049840833,60.3531,0.023208
121,19.69432861,192.4797868,0.054125417,60.7618,0.023146
122,19.71541513,94.47336161,0.096388167,61.0279,0.023161
123,19.94603951,136.3350627,0.08239175,61.3375,0.023208
124,19.74717821,0.0,-0.039937,61.6933,0.02333
125,20.40899351,362.8223487,0.022065,62.0866,0.023467
126,20.82377763,186.373951,0.042944167,62.4129,0.023492
127,20.76531272,0.0,-0.002042417,62.7191,0.023657
128,19.92535692,0.0,-0.00959825,63.066,0.023713
129,20.08497057,175.2919224,0.05413,63.3496,0.02359
130,19.85723696,150.9017857,0.066372167,63.7745,0.023445
131,19.59598192,2174.354298,0.004085833,64.1125,0.023476
132,19.23719826,0.0,-0.001198,64.3507,0.023595
133,19.61166686,2408.464433,0.003668833,64.6867,0.02356
134,19.68534022,159.5707132,0.052184667,65.0766,0.023452
135,20.06707258,196.0430947,0.052664667,65.3486,0.023475
136,19.78198359,0.0,-0.001685333,65.7116,0.023504
137,19.49737227,350.2029465,0.022065833,66.0875,0.023726
138,19.93373865,57.60090373,0.148208333,66.51,0.023818
139,19.80324791,74.93221736,0.125378167,66.7696,0.023857
140,19.92380127,221.0996548,0.043091333,66.9242,0.023828
141,20.11069343,182.1753078,0.047175917,67.0905,0.02384
142,19.75784151,0.0,-0.03363475,67.2763,0.023817
143,18.90693672,0.0,-0.037248833,67.4555,0.023764
144,18.49115932,0.0,-0.000680417,67.5923,0.023673
145,19.47087988,0.0,-0.006427333,67.7028,0.023609
146,20.13822575,0.0,-0.000275417,67.989,0.023512
147,20.08091567,0.0,-0.001483167,68.3576,0.023378
148,19.83377015,0.0,-0.007440833,68.727,0.023307
149,19.56615079,256.183661,0.035026083,68.9932,0.023339
150,19.50931732,178.7692084,0.046823667,69.0891,0.023389
151,19.72229199,2854.258224,0.00330975,69.3798,0.023573
152,19.33593472,0.0,-0.00302475,69.6626,0.023611
153,18.99568804,0.0,0.000144583,69.6798,0.023556
154,18.52773811,0.0,-0.007845583,69.8524,0.023583
155,17.68234657,231.7175917,0.044716583,70.1566,0.023593
156,18.00848756,79.91355162,0.120044167,70.4768,0.023748
157,18.68908507,726.9820818,0.010376,70.694,0.023746
158,19.10077594,0.0,-0.007311833,70.7268,0.023667
159,18.90909287,128.7765368,0.057827,70.9144,0.023566
160,18.59240689,0.0,0.000453667,71.2977,0.023446
161,19.43329784,205.5265869,0.032651333,71.6058,0.02348
162,19.5696806,206.0398014,0.043488583,71.8145,0.023435
163,19.69044745,1619.169909,0.005083333,72.2262,0.023305
164,19.10066572,0.0,-0.00585375,72.4118,0.023293
165,18.95964713,128.5380452,0.047814917,72.5931,0.02328
166,18.65187798,90.95423462,0.070767083,73.0086,0.023303
167,18.50535073,1515.326896,0.00640775,73.4601,0.023204
168,18.268602,0.0,-0.0175425,73.7575,0.023036
169,18.5930462,147.9589999,0.048970417,73.7617,0.023042
170,18.95057333,112.626491,0.06494275,73.9887,0.023114
171,18.76965372,1441.474098,0.00535175,74.4546,0.023134
172,18.95502978,0.0,-0.004744667,74.7795,0.023061
173,19.45501994,0.0,-0.008666167,75.2405,0.022924
174,19.43610813,242.3755625,0.03668,75.7612,0.022803
175,19.13772684,198.6878706,0.045461083,75.9907,0.022775
176,18.8505166,524.9651628,0.015367917,76.1836,0.022737
177,18.56206961,0.0,-0.006775667,76.2496,0.022693
178,18.36266143,289.7345951,0.030764167,76.5227,0.022793
179,18.55736701,70.16187817,0.1149565,76.7582,0.022739
180,17.61071727,102.5301875,0.069068083,76.7657,0.022706
181,17.7575649,3303.16415,0.002157917,76.539,0.022635
182,17.57172824,0.0,-0.001557833,76.4471,0.022624
183,17.23625168,0.0,0.000725083,76.4173,0.022549
184,17.99950929,0.0,-0.000359917,76.4133,0.022413
185,18.36902617,0.0,-0.011784583,76.2369,0.022364
186,19.38454931,114.5488946,0.051474167,76.0051,0.02243
187,19.78804914,59.2238756,0.104022667,75.7511,0.02226
188,19.74295557,793.639606,0.007788,75.7324,0.021916
189,19.52584827,0.0,-0.03746275,75.7781,0.021777
190,19.71255947,0.0,-0.003526417,75.929,0.021673
191,19.69953257,0.0,-0.001512917,75.9725,0.021638
192,19.95064032,0.0,-0.00354275,75.9835,0.021604
193,20.21038909,167.8500242,0.034094667,76.0209,0.021436
194,20.00734112,177.6477601,0.043506333,75.8063,0.021357
195,19.65182296,1412.087808,0.00447375,75.5715,0.021242
196,19.44475883,0.0,-0.002677167,75.4854,0.021217
197,19.4648702,0.0,-0.000749583,75.1772,0.021087
198,19.82447593,0.0,-0.008120667,74.831,0.020898
199,19.34054969,146.2352844,0.04543025,74.7194,0.020865
200,18.67577246,39.5420974,0.11812925,74.5742,0.020744
201,18.26010376,50.08083813,0.071588,74.3686,0.020488
202,18.29008922,1389.409599,0.003660667,74.075,0.020337
203,18.4801732,0.0,-0.004345167,74.0531,0.020282
204,18.88334502,0.0,-0.002269667,74.1176,0.0202
205,18.78023315,0.0,-0.000308167,74.0645,0.02012
206,19.27472733,0.0,-0.00605375,73.9187,0.020081
