Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,0.223595961452307,-0.552652867325692,0.143304666666661,0.620447,0.001918
1,0.364590989441244,0.0,-0.0783039999999981,0.533357,0.001723
2,0.707790335764146,0.0,-0.0488246666666659,0.591088,0.001891
3,1.51578272893209,0.0,-0.0479540833333279,0.614506,0.001792
4,1.47212271012978,0.0,-0.0454877499999948,0.841063,0.001538
5,1.32384883162451,0.0,-0.0564762499999958,0.857437,0.001693
6,1.34645365586299,0.0,-0.0591339166666648,0.621828,0.001925
7,1.52483103959309,0.0,-0.0358260833333498,0.447009,0.001895
8,1.82554547609848,0.0,-0.0517062500000023,0.567328,0.001789
9,1.68113988241696,0.0,-0.0160122499999839,0.602726,0.001743
10,1.45241162803164,31.8081140734717,0.0013099999999918,0.5083,0.001775
11,1.34213505173174,2.73307208716493,0.0077542499999812,0.671379,0.001762
12,1.35501746108132,0.0,-0.0525509999999964,0.502579,0.001593
13,1.6016715009264,0.0,-0.0655692499999982,0.412227,0.001666
14,0.966892485300672,0.0,-0.0046652500000069,0.55984,0.001882
15,0.525035820943169,-1.32333961396181,0.0083171666666762,0.567007,0.002051
16,0.298680825315407,0.0,-0.0477315833333212,0.74596,0.00206
17,0.206742625192999,0.0,-0.010888583333345,0.688556,0.002022
18,0.301930599431482,-1.51098509713629,0.0493280833333216,0.550385,0.002168
19,0.589770143293869,-6.45949135646691,0.0038830833333326,0.633968,0.002359
20,0.694251650201359,0.0,-0.0006143333333265,0.623912,0.002587
21,0.480155411603424,-75.20619405031,0.0007271666666805,0.710067,0.002758
22,0.236464075233166,0.0,-1.89166666757501e-05,0.77394,0.00278
23,0.206713498763766,0.0,-0.0007786666666712,0.617267,0.002625
24,0.349751317269599,-845.59101764472,0.0001380000000092,0.585885,0.00247
25,0.649116499050328,0.0,-0.0007507499999969,0.610888,0.002452
26,0.63533281055112,-0.0940622319235955,0.0106515833333252,0.475531,0.002481
27,0.420703193135397,-18.7346695662211,0.0029501666666552,0.463422,0.002331
28,0.256329845359772,0.0,-0.0109366666666565,0.485094,0.002361
29,0.242281706988324,0.0,-0.0022652499999982,0.66155,0.002362
30,0.423114391295177,-188.273398048015,0.0006665833333319,0.967548,0.002214
31,0.735832577518772,-30.5280889366945,0.0020945000000172,0.873254,0.002299
32,0.622139835223287,1.97334770496942,0.0003034166666514,0.757709,0.002175
33,0.361481344397511,0.0,-0.0008195833333341,0.831424,0.002247
34,0.423251466199827,0.0,-0.0007288333333264,0.66611,0.002329
35,1.17738467076517,0.0,-0.0005833333333455,0.790591,0.002156
36,1.56091265506858,0.0,-0.0004161666666699,0.885941,0.002177
37,1.84306504466118,-123.286866740251,0.0006232500000085,0.87738,0.002201
38,1.67541399178958,53.1250088942281,0.000708333333345,0.677252,0.002273
39,1.40806478883763,0.0,-0.0003306666666749,0.582302,0.002313
40,1.30931329777667,0.0,-0.0004528333333363,0.477992,0.00219
41,1.35255603901431,0.0,-0.0004454166666576,0.290218,0.002111
42,1.59207426010691,-178.735264376839,0.0007754166666581,0.567351,0.002118
43,1.82228120876681,5.10957521633019,0.001805499999989,0.742567,0.002065
44,1.60739211992847,0.0,-0.0020981666666628,0.621678,0.00214
45,1.38107715039608,-0.46669947868489,0.0094692500000045,0.605808,0.002236
46,1.32993193671134,3.12836652306931,0.002747166666668,0.613387,0.002163
47,1.38787010906372,0.0,-0.0109223333333333,0.549381,0.002102
48,1.65352433255705,0.0,-0.0022061666666649,0.576072,0.002089
49,1.78654213094381,-302.429556740741,0.0002764166666745,0.74289,0.00201
50,1.56788899469328,-11.1855681141155,0.0017827500000062,0.86773,0.001884
51,1.3570182541224,-1035.3792889196,3.37499999976861e-05,0.664073,0.001901
52,1.31895868766787,0.0,-6.55000000075271e-05,0.547208,0.001979
53,0.883204168489729,0.0,-5.06666666666433e-05,0.555457,0.002161
54,0.743167872443854,-504.497729741621,0.0002250000000074,0.55707,0.002045
55,0.672856955144335,0.0,-0.0060509166666638,0.637928,0.001895
56,0.421042912352816,-2.16890143524261,0.0599604166666481,0.555866,0.001921
57,0.240842412630057,-8.29577063735505,0.0119760833333302,0.459927,0.001946
58,0.546866287388288,0.0,-0.0708684999999913,0.501745,0.001933
59,1.33517995972173,-1.85021948206521,0.046073583333334,0.48696,0.001881
60,1.8221233609419,0.588777955608381,0.0771475,0.545322,0.00192
61,1.74299776200561,0.0,-0.0452134166666743,0.641568,0.002074
62,1.47317023373938,0.0,-0.0681239166666667,0.620138,0.002119
63,1.31558924752117,0.0,-0.007157583333317,0.81722,0.0021
64,1.35112118160437,-6.57186189852552,0.01004349999999,0.907442,0.002036
65,1.5730111293904,-43.9231697663267,0.0021548333333332,0.691129,0.002055
66,1.86723634842479,0.0,-0.0181224999999875,0.649508,0.002056
67,1.65654651917622,-1.73143038565464,0.0480458333333165,0.800186,0.002116
68,1.44036234157725,-2.52447788939428,0.06772766666667,0.769036,0.00219
69,1.30943932355966,-10.6756806961587,0.0072314166666795,0.531263,0.002126
70,1.35636135233465,0.0,-0.0014092500000018,0.536488,0.00203
71,0.71569956159269,0.0,-0.001570416666676,0.682484,0.001934
72,0.724924166116077,-3.37670440044147,0.0069545833333298,0.635988,0.001983
73,0.558663477950065,0.0,-0.0587511666666624,0.597488,0.002062
74,0.321851396481289,0.0,-0.005619500000004,0.58189,0.002089
75,0.210900073964248,-7.52009389212581,0.0094905833333266,0.479519,0.002173
76,0.290719771659417,0.0,-0.0598213333333319,0.406306,0.002044
77,0.55358064586104,0.0,-0.0128629999999911,0.521204,0.001955
78,0.696766128670133,-1.45792006609566,0.0530355000000071,0.717421,0.001963
79,0.489276929230029,-0.795753936552628,0.0641728333333376,0.561922,0.001936
80,0.263841255364248,-9.95940329415442,0.0084613333333175,0.505569,0.001798
81,0.209712902288327,0.0,-0.0001489166666649,0.593703,0.001845
82,0.349345412353394,0.0,-0.0047481666666608,0.660869,0.001986
83,0.63129026900344,0.650484967338256,0.017244833333334,0.686816,0.00206
84,0.639499188648231,0.0,-0.0562625833333238,0.707327,0.002077
85,0.412395022249712,0.0,-0.0237666666666811,0.705795,0.002097
86,0.225268549045025,0.183394695014519,0.0608353333333274,0.851941,0.001976
87,0.208855496632262,-7.70922316682197,0.0077324166666793,1.00759,0.001865
88,0.361760653950996,0.0,-0.0023641666666733,0.832442,0.001906
89,-0.167949864885839,0.0,-0.000294750000009,0.489192,0.001823
90,-0.475361300215589,-8.71633618742984,0.0071653333333377,0.637105,0.001767
91,-0.746253779513872,0.0,-0.0614768333333255,0.783389,0.001874
92,-0.857136680823783,0.0,-0.0133553333333391,0.622905,0.001908
93,-0.870981312081856,-2.53745801650834,0.063044999999993,0.554515,0.00186
94,-0.664256152719105,-14.8139670016381,0.0071785833333374,0.709026,0.001933
95,-0.378670392893825,0.0,-0.002603750000001,0.729957,0.00185
96,-0.523483638698182,0.0,-0.0017466666666621,0.64116,0.001753
97,-0.754209427906828,-718.084518823167,0.0001305833333375,0.541508,0.001927
98,-0.882421775073638,0.0,-5.48333333251586e-05,0.579093,0.002109
99,-0.850177494329566,-23.0054080076899,0.0021747500000017,0.79553,0.002151
100,-0.614137479388722,79.0472564955401,0.0002344999999953,0.693608,0.002154
101,-0.342863486602791,0.0,-0.0036651666666666,0.62914,0.002065
102,-0.563463487950077,-3.67322868399772,0.0099025833333333,0.650221,0.0021
103,0.0712913843937668,-38.3610378309237,0.002048166666673,0.647336,0.002103
104,0.19889002595982,0.0,-0.010571916666675,0.65816,0.002123
105,0.262695210341729,0.0,-0.0010544166666737,0.727135,0.002091
106,0.556553934320769,-1711.51314957633,9.0583333336743e-05,0.684461,0.002039
107,0.714399747273143,0.0,-0.0006766666666564,0.583742,0.001881
108,-0.301790556035956,0.0,-0.00597041666668,0.666634,0.002018
109,-0.802847324357282,-1.30373593515532,0.0506003333333401,0.657195,0.002152
110,-0.897789204569127,-10.7364594585257,0.0110695000000002,0.749551,0.002003
111,-0.771008476271823,0.0,-0.0514804999999967,0.945535,0.001985
112,-0.490927500177049,0.0,-0.0099775833333311,0.771177,0.002113
113,-0.432372165110815,-2.19440119603867,0.0512541666666593,0.575141,0.002056
114,-0.643320947125347,-9.21093863965161,0.0102832500000053,0.563891,0.001941
115,-0.856238228608775,0.0,-0.0508172500000062,0.60925,0.001937
116,-0.866572236228758,0.0,-0.0045556666666707,0.583982,0.001996
117,-0.729621326445049,-218.486752726305,0.0003742499999953,0.472837,0.002027
118,-0.38336314268438,-78.0168924541572,0.0018664166666771,0.472338,0.002085
119,-0.496436015166457,178.097304352817,0.0002247499999986,0.655022,0.001962
120,-0.750151828993248,0.0,-0.0102805000000122,0.667579,0.001997
121,-0.885539018963834,-0.54196322494817,0.052348250000018,0.789234,0.002187
122,-0.877185306837227,0.238357569384276,0.0640884999999969,0.83313,0.001999
123,-0.669171123168978,0.0,-0.0485332500000174,0.717071,0.001895
124,-0.165104865002634,0.0,-0.0647535833333184,0.757383,0.001981
125,0.420996247106629,-2.4503764802592,0.0462115833333338,0.803588,0.002076
126,0.322437856954603,-9.93394089883063,0.0116944999999973,0.810813,0.002109
127,0.196002544400676,0.0,-0.0509438333333208,0.635203,0.002069
128,0.245703793244856,0.0,-0.0110188333333312,0.703535,0.002095
129,0.481822188683136,0.621616363256687,0.0516458333333342,0.886775,0.002018
130,0.758671320772077,-8.72102056416708,0.0131955833333327,0.803094,0.001833
131,0.540030391803791,0.0,-0.0520010833333492,0.665347,0.001888
132,0.316767887834829,0.0,-0.0061751666666675,0.60828,0.00194
133,0.224150135521428,28.5411918988923,0.0016397500000048,0.593941,0.001964
134,0.281108633208186,0.0,-1.26666666702135e-05,0.687528,0.001977
135,0.572652920686671,0.0,-0.0059891666666634,0.668406,0.002027
136,0.731344226993075,-3.53661324779859,0.044272916666678,0.709303,0.00213
137,0.488056881657713,-1.78972889637732,0.0639567500000098,0.808985,0.002114
138,0.279461616325913,0.0,-0.0408025833333478,0.696029,0.001931
139,0.203224100190936,0.0,-0.0674475833333285,0.742687,0.001851
140,0.609445191552492,-1.12076572513081,0.0505111666666735,0.812992,0.001928
141,1.60208285445659,0.681947821599921,0.0641150833333318,0.967306,0.001892
142,1.78522067104274,0.0,-0.0572696666666677,0.916553,0.00185
143,0.687670939363768,0.0,-0.0148026666666657,0.755615,0.001801
144,0.277545567511836,-1.09497242303929,0.0507834999999991,0.687993,0.001704
