Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,1.114478178,-5.79034361,0.139295917,0.952034,0.003402
1,1.98868481,-13.64162078,0.04845425,0.932811,0.003913
2,2.242666268,-109.6625917,0.007438083,1.1635,0.004471
3,2.537184433,0.0,-0.001475917,1.18496,0.004863
4,2.675505712,0.0,-0.000615333,0.990609,0.005101
5,1.92555883,-489.6470238,0.001881667,0.867862,0.005126
6,1.270000835,-1906.617491,0.000529917,0.954082,0.005135
7,1.097147636,-370.4138146,0.002089,1.01218,0.00506
8,1.207700528,0.0,-0.004626417,1.10044,0.004912
9,0.830962543,-35.2198332,0.0298815,1.18554,0.00498
10,0.533948505,-19.9202285,0.043751417,1.06538,0.005128
11,1.118482413,-180.9426927,0.00450975,0.936525,0.005152
12,1.138197576,0.0,-0.0010595,1.06061,0.005074
13,1.131035064,0.0,-0.002373417,1.12569,0.005181
14,1.274642211,0.0,-0.000431917,1.1448,0.005247
15,2.436764591,-221.6821546,0.00389875,1.24577,0.005358
16,2.576767763,0.0,-0.00049725,1.16482,0.005453
17,2.336624149,0.0,-0.007788583,1.06612,0.005523
18,2.177781001,-13.74421784,0.054185667,1.11062,0.00545
19,2.184372731,-11.40288134,0.063374917,0.968439,0.005503
20,1.754921126,-71.5541818,0.008967417,0.936656,0.005706
21,1.679149992,0.0,-0.009674,0.983349,0.00595
22,1.485938545,-12.27821527,0.048249,1.07609,0.006212
23,2.090968309,-10.7135806,0.067535167,1.21168,0.006337
24,2.184615495,0.0,-0.000170417,1.17975,0.006683
25,2.228836544,-29.41117793,0.02692125,1.13625,0.007547
26,3.333423384,-8.426400217,0.099421167,1.07563,0.008921
27,5.431799918,-60.79307739,0.01493175,0.988043,0.010558
28,7.314416068,0.0,-0.067257667,1.04107,0.012492
29,8.421184191,-20.75019686,0.0471175,1.19902,0.014122
30,9.443464236,-8.876556601,0.079090833,1.31829,0.015473
31,10.62140815,0.0,-0.002509333,1.37301,0.016405
32,10.99667805,-16.34790485,0.042933833,1.27996,0.016993
33,11.0995863,-46.8771066,0.014671917,1.27049,0.0172
34,10.49422102,0.0,-0.068988083,1.60093,0.016907
35,9.399654116,-8.099425265,0.041069,1.63411,0.016374
36,8.040164225,-5.224708476,0.069077167,1.56979,0.015644
37,6.989713876,0.0,-0.001899917,1.62729,0.014843
38,6.085105212,-10.68413467,0.051243833,1.74211,0.013854
39,4.984311618,-10.63180164,0.066350083,1.92084,0.012732
40,4.560006409,-256.9707001,0.003299417,1.88821,0.011781
41,3.784567439,-14.42501837,0.037222667,2.06848,0.010941
42,3.349336773,0.0,-0.000716833,2.13239,0.010276
43,3.30940992,0.0,-0.015057667,2.16421,0.009539
44,3.679340832,-5.853782758,0.09408225,2.47601,0.008922
45,3.625888483,-8.01672726,0.06508975,2.81633,0.008448
46,3.35369248,-10.40749137,0.053038917,3.01999,0.007954
47,3.177522922,-7.108414645,0.066425167,3.14718,0.00745
48,3.235093857,-104.1498023,0.00429225,3.33253,0.007026
49,2.564512549,0.0,-0.002592667,3.69597,0.006821
50,2.694271848,0.0,-0.003439417,3.92797,0.006593
51,2.547190182,-7.566874699,0.030152333,4.15998,0.006417
52,2.289736252,-6.728356538,0.034586333,4.49997,0.006495
53,3.00232567,-7.068422344,0.065672917,4.74804,0.006523
54,3.236773131,-6.705076523,0.05770625,4.82674,0.006603
55,3.421451078,-2.932196729,0.043981917,5.03996,0.00675
56,3.732896387,-3.089477097,0.048688083,5.30843,0.006813
