Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,3.424951479,-0.357035876,0.357290417,0.988463,0.00864
1,4.632771213,-16.80651594,0.00535975,1.13667,0.009785
2,5.91280357,0.0,-0.095274417,1.19923,0.01062
3,6.526253913,0.0,-0.049088417,1.1551,0.011165
4,7.146263662,-40.93242046,0.006047667,1.07031,0.011265
5,7.130580926,0.0,-0.0026945,1.02196,0.011309
6,7.109237211,-0.950582673,0.030541083,1.13857,0.011257
7,6.191909972,-0.745538629,0.042044917,1.13159,0.011003
8,5.428596189,-72.15087166,0.001041417,1.13273,0.010715
9,5.377903243,-13.70255443,0.00516325,1.24196,0.010543
10,4.228069484,0.0,-0.03446875,1.21186,0.010407
11,3.812680638,0.0,-0.05088525,1.04828,0.010291
12,3.700438078,-0.170575748,0.032224417,1.06386,0.010099
13,3.762606708,-0.559894427,0.043419667,1.21732,0.009875
14,4.014927094,1.083782658,0.001431667,1.19031,0.009705
15,4.20622874,4.030808174,0.008028,1.17901,0.009399
16,4.026887507,0.0,-0.036538333,1.25841,0.009054
17,3.803403156,0.0,-0.039566833,1.22128,0.008798
18,3.6610064,-165.2054874,0.000699833,1.06295,0.008561
19,3.785074127,0.0,-0.003479,1.03228,0.00842
20,4.108644235,0.0,-0.000626583,1.16351,0.008313
21,4.234100695,0.0,-0.000510667,1.26344,0.00818
22,3.948555515,0.0,-0.006824583,1.06009,0.007975
23,3.719473539,-7.283018408,0.031407167,0.932313,0.007739
24,3.717737908,-1.50663477,0.044116,1.10608,0.007483
25,3.813987854,-6.846044466,0.004473917,1.1511,0.007223
26,3.356761227,0.0,-0.001658167,1.05785,0.007035
27,3.010557358,-19.98807667,0.010151333,1.02889,0.006766
28,2.738847651,-29.82278647,0.007085583,1.16217,0.006521
29,2.548709189,0.0,-0.050992,1.12164,0.006339
30,2.585473766,0.0,-0.009809833,1.01128,0.006226
31,2.758581383,0.610914077,0.041979083,0.985022,0.006226
32,3.094165112,-27.44659219,0.0032785,1.06063,0.006235
33,2.945585426,0.0,-0.00164225,1.12421,0.006094
34,2.664552496,0.0,-0.002380833,1.05916,0.005818
35,2.55474714,0.0,-0.002708,1.14741,0.005596
36,2.604616867,0.0,-0.0008345,1.18013,0.005509
37,2.80661532,-17.8061595,0.016864,1.15544,0.005433
38,2.752807653,-78.05210619,0.00441225,1.00233,0.00538
39,1.940341795,0.0,-0.01459425,1.04564,0.005095
40,1.527752218,0.0,-0.00318175,1.07852,0.004848
41,1.438001386,0.0,-0.000953333,1.11612,0.004882
42,0.561009956,-53.21096643,0.002151667,1.20252,0.005036
43,1.554051146,-160.2309868,0.0013805,1.21268,0.005448
44,1.973034721,-3661.589111,7.38e-05,1.15488,0.006267
45,2.541678462,0.0,-0.000432917,1.15807,0.007161
46,2.967173885,0.0,-0.000531167,1.20455,0.007903
47,3.538072866,-14.51914604,0.010999417,1.17412,0.008625
48,4.084092738,-488.0082969,0.000628667,1.0374,0.009096
49,5.024286549,0.0,-0.009876583,0.992729,0.009213
50,5.310468413,-486.2251565,0.00066325,1.188,0.009142
51,5.075355287,-835.0851177,0.000399667,1.35857,0.009052
52,4.866590172,-176.4475463,0.001905,1.2739,0.008753
53,3.932459506,-161.5097617,0.001407333,1.23719,0.00843
54,3.757768339,0.0,-0.010549417,1.19341,0.00827
55,4.121818087,-2.109610721,0.051633583,1.13466,0.008192
56,4.171489674,-3.094746021,0.065989167,1.07416,0.008235
57,3.900068447,-24.48285029,0.006617583,1.04251,0.008288
58,3.722699031,0.0,-0.001844833,1.10917,0.008322
59,3.71238482,0.0,-0.00349925,1.09065,0.008342
60,3.864266579,-162.8958175,0.00072425,1.10298,0.008316
61,4.225789879,0.0,-0.006100833,1.10608,0.008211
62,4.091321792,-4.54526354,0.060680083,1.13827,0.007998
63,2.945038882,-3.31146506,0.011380833,1.14149,0.007907
64,2.566916089,0.0,-0.0658325,1.18719,0.007807
65,2.603945809,0.0,-0.012878333,1.10983,0.007456
66,2.781024527,-0.535668726,0.056480333,1.14144,0.007232
67,3.087461373,0.247026688,0.071738333,1.31305,0.00709
68,2.925871955,0.0,-0.050471333,1.24953,0.006765
69,1.795708327,0.0,-0.068025167,1.16463,0.006555
70,1.412869133,-29.41282145,0.005599417,1.16945,0.006311
71,1.499624851,-54.42718664,0.0050605,1.2216,0.005978
72,1.722115013,0.0,-0.0150965,1.16654,0.005722
73,1.939508439,-4.24812496,0.05212125,1.04874,0.005399
74,0.856008031,-0.739889738,0.0643185,1.17138,0.005143
75,0.413698694,-26.42795986,0.002035917,1.28758,0.004934
76,0.327094748,-40.97107841,0.001793583,1.17439,0.004691
77,0.40346348,-46.3179941,0.003292083,1.05081,0.004381
78,0.699563673,0.0,-0.0026405,1.08949,0.004153
79,0.805889881,0.0,-0.00274275,1.17213,0.003962
80,0.588141365,-2.123558231,0.023172333,1.17954,0.003777
81,-0.530643459,-0.157715869,0.046003833,1.09854,0.00356
82,-0.769938812,0.0,-0.019907333,1.15778,0.003373
83,-0.227684184,0.0,-0.047306417,1.25136,0.003237
84,0.69942813,0.0,-0.005879583,1.27851,0.003189
85,0.811608564,0.112589994,0.044717417,1.20788,0.003054
86,0.530391927,-24.32725017,0.008129333,1.18775,0.003031
87,0.346186171,0.0,-0.04325275,1.27399,0.003107
88,-0.576924926,0.0,-0.009199833,1.33435,0.003149
89,-0.591279652,-2.736095053,0.035759667,1.25157,0.003029
90,-0.273776449,-2.073544256,0.058665333,1.29268,0.002878
91,-1.30554253,-23.98199714,0.007437833,1.40313,0.002955
92,-1.723650503,0.0,-0.013015833,1.30325,0.002911
93,-1.889661908,0.0,-0.0023415,1.3307,0.002759
94,-1.886257103,-229.0570552,0.000892667,1.34506,0.002802
95,-1.691553411,-99.50953702,0.00166375,1.2836,0.002816
96,-1.405014917,0.0,-0.0003845,1.17476,0.002809
97,-0.739530286,0.0,-0.00300575,1.30367,0.002736
