Time (s),HRR (kW/m²),SEA (m²/kg),MLR (g/s),COY (ppm),CO2Y (%)
0,2.852075368,-0.282702842,0.14712025,1.05366,0.008261
1,3.057628088,0.0,-0.08739975,1.14715,0.008774
2,3.388296144,0.0,-0.06816925,1.18547,0.009133
3,3.328869125,19.26744825,0.004590667,1.16469,0.009369
4,3.072941959,-1.083056866,0.003079333,1.24904,0.009284
5,2.881338685,0.0,-0.010616917,1.25387,0.009087
6,1.999920496,41.35339174,0.002545583,1.00906,0.009041
7,1.978532547,5.160256644,0.003552167,1.03976,0.008824
8,2.284827025,0.0,-0.000158667,1.11669,0.008512
9,1.842633794,0.0,-0.00182975,1.13003,0.00805
10,0.918678362,0.0,-0.0004445,1.07416,0.007677
11,0.635289328,0.0,-0.000236917,1.07192,0.007399
12,0.686943933,-144.5770616,0.000325833,1.04109,0.007054
13,0.330910751,14.54475163,0.013405417,1.0629,0.006885
14,0.10185132,38.54549016,0.003400833,1.07796,0.006715
15,-0.185766409,0.0,-0.011118083,0.934296,0.006452
16,-0.394684538,0.0,-0.004739833,1.05505,0.006279
17,-0.491084913,0.0,-1.43e-05,1.10741,0.006123
18,-1.313819387,37.1132754,0.002071417,1.05719,0.006085
19,-0.583838996,0.0,-0.00160725,1.13648,0.006111
20,-0.027429492,0.0,-0.007011583,1.08591,0.005992
21,-0.230686312,1.882664957,0.04985975,1.09729,0.005746
22,-0.450535827,-0.268724275,0.062804417,1.2203,0.00571
23,-0.515112489,17.8578586,0.008006833,1.2007,0.005717
24,-0.374355622,0.0,-0.002048667,1.17316,0.005652
25,-0.07484871,0.0,-0.001574333,1.30227,0.005618
26,-0.044708554,193.5592692,0.0003225,1.36684,0.005557
27,-0.308818096,0.0,-0.003403333,1.22422,0.005553
28,-0.47297991,70.63201968,0.001380167,1.11074,0.005482
29,-0.488009707,31.06522672,0.002635083,1.12897,0.005433
30,-0.326264237,-149.3562313,7.63e-05,1.21691,0.005462
31,0.021474878,0.0,-0.008813667,1.12009,0.00555
32,0.813140411,1.94221632,0.048689667,1.12048,0.005614
33,0.794283854,-0.316109621,0.065173167,1.05506,0.005611
34,0.629673153,10.87070649,0.00489425,0.925366,0.005448
35,0.665718122,0.0,-0.001025083,1.01519,0.005363
36,1.50552343,21.40629666,0.006147083,1.10731,0.005378
37,2.193083651,36.65242808,0.001243,1.13271,0.005241
38,2.119093964,0.0,-0.003542167,1.05369,0.005226
39,1.869032791,0.0,-0.001025833,1.04332,0.005238
40,1.763069203,88.83876962,0.00106475,1.11662,0.005209
41,1.851442489,0.0,-0.003818917,0.974565,0.005316
42,2.045946704,2.467710684,0.0327735,1.03184,0.00529
43,2.311359019,-2.043306108,0.04028675,1.14828,0.005222
44,2.072179526,0.0,-0.000374083,1.15297,0.005166
45,1.833419234,0.0,-0.001329917,1.13771,0.005202
46,1.748703681,-9.076806894,0.005009917,1.12559,0.005251
47,1.840171126,-0.571686516,0.054537583,1.21028,0.005283
48,2.133116625,-1.448247265,0.044713083,1.2964,0.005285
49,2.24815453,1.56887322,0.060226,1.19268,0.005332
50,1.169909782,7.986259988,0.013639667,1.16043,0.005353
51,0.711150463,0.0,-0.057352917,1.18564,0.005314
52,0.6459907,0.0,-0.00644175,1.20813,0.005331
53,0.758664047,-56.70022718,0.00074075,0.980179,0.005318
54,1.09338097,0.0,-0.001936917,0.990884,0.005358
55,1.120143574,0.0,-0.0026185,1.17082,0.005328
56,0.855888347,26.34182007,0.004732083,1.24451,0.005353
57,0.651167608,-0.521094683,0.05467875,1.13739,0.005321
58,0.652982317,1.31305489,0.053046417,1.06181,0.005343
59,-0.112454961,135.6237404,0.00110225,1.15926,0.00527
60,0.011061125,0.0,-0.004706083,1.21117,0.005223
61,-0.057964458,3.723488388,0.034910333,1.16317,0.005192
62,0.556821459,3.146282792,0.040355333,1.15071,0.005176
63,0.621613311,136.4164991,0.000626667,1.18616,0.005197
64,0.666682878,0.0,-0.001164417,1.12279,0.005124
65,0.849087953,0.0,-0.0074095,1.07839,0.005097
66,1.161440196,0.270641973,0.052716083,1.11781,0.005098
67,0.998956193,0.340460069,0.0646025,1.27128,0.005082
68,0.205196418,0.0,-0.00506575,1.29466,0.005288
69,-0.421758406,-0.763089902,0.050086,1.30231,0.005349
70,-0.446145353,0.250699225,0.07199925,1.31135,0.005282
71,-0.218240929,0.0,-0.054262583,1.28612,0.005232
72,0.039985642,0.0,-0.012508083,1.27128,0.005193
73,-0.168884773,3.075144173,0.059680167,1.43484,0.005123
74,-0.410431749,0.0,-9.96e-05,1.5507,0.005256
75,-1.377640823,-1.160919127,0.03703425,1.31847,0.005332
76,-1.561249288,-7.901222218,0.010468583,1.2288,0.00531
77,-1.285444873,0.0,-0.038882583,1.17191,0.005249
78,-1.111392447,0.0,-0.005335917,1.18831,0.005267
79,-1.320283419,23.20451899,0.007531583,1.26407,0.005251
80,-1.535293729,4.482736231,0.02972775,1.25002,0.0053
81,-1.622159234,1.923275245,0.0828385,1.1897,0.005325
82,-1.538667587,2.722096616,0.062745917,1.12484,0.005199
83,-1.196392008,0.0,-0.007196333,1.18733,0.005099
84,-1.155476555,1.39343238,0.058132,1.22702,0.0052
85,-0.96263791,29.96098827,0.00692975,1.16885,0.005221
86,-0.562104418,0.0,-0.009411583,1.10517,0.005175
87,-0.501154348,-1.427075832,0.059799417,0.975259,0.005163
88,-0.340788512,23.48482055,0.002500833,1.12618,0.005062
89,0.005119527,3.294432274,0.011676833,1.12921,0.004923
90,-0.057804137,0.0,-0.002492,1.03981,0.004932
91,-0.310015284,13.43726545,0.022566583,1.12758,0.004941
92,-0.492186363,4.500260396,0.045608917,1.27512,0.005001
93,-1.394285411,291.9821118,0.001079167,1.19946,0.005101
94,-1.391245833,0.0,-0.003168917,1.15435,0.005018
95,-1.059323455,-10.48552854,0.000590167,1.22591,0.004926
96,-1.245312066,-6.712223006,0.0018685,1.20925,0.004952
97,-1.492931425,0.0,-0.002257333,1.24632,0.004965
98,-2.473685658,0.0,-0.000579083,1.2682,0.004895
99,-2.685277642,13.15646843,0.005205917,1.14933,0.004909
100,-2.503758589,0.0,-0.008485083,1.21592,0.004893
101,-2.188748119,3.608847729,0.042057333,1.34459,0.004928
102,-2.43154919,2.166785972,0.119499833,1.24198,0.004808
103,-3.471139863,3.988724052,0.070498833,1.03853,0.004857
104,-2.917056805,-106.9129597,0.000762417,1.1138,0.004916
105,-2.660197881,0.0,-0.00677125,1.32647,0.004855
106,-1.491804785,7.076694219,0.036252,1.25313,0.004822
107,-0.927354795,0.499495485,0.049995583,1.15704,0.00474
108,-0.377416858,0.0,-0.038762917,1.11255,0.004692
109,-0.433015727,0.0,-0.010397083,1.17001,0.004667
110,-0.50649685,3.741932158,0.043969667,1.19484,0.004605
111,-0.386396659,-4.001476551,0.007480917,1.17918,0.004709
112,-0.0609314,0.0,-0.028343417,1.20279,0.004732
113,-0.012760657,0.0,-0.00845825,1.25955,0.004624
114,-0.262018068,4.532284107,0.02759525,1.17002,0.004576
115,-0.424216968,38.75368529,0.00365,1.16816,0.00467
116,-0.509085669,0.0,-0.007120083,1.18097,0.004686
117,-0.3622647,-0.451467037,0.054310167,1.09918,0.004734
118,0.002181198,1.329234207,0.066407917,1.04748,0.004703
119,-0.086941391,13.31730656,0.004206833,1.10603,0.004669
120,-0.304760449,0.0,-0.012251083,1.14611,0.004669
121,-0.473662413,-1.601969994,0.050516417,1.10356,0.004703
122,-0.490337203,-1.558057179,0.080201833,1.13728,0.004736
123,-0.296486305,-3.725828357,0.011108667,1.15551,0.0048
124,0.057046336,0.0,-0.079193417,1.14594,0.004814
125,-0.092443337,0.0,-0.006593,1.23301,0.004786
126,-0.367763472,19.78194328,0.005108,1.31719,0.004698
127,-0.509199267,0.0,-0.003938,1.24912,0.004672
128,-0.474712183,2.785518248,0.060511667,1.21722,0.004773
129,-0.249513623,13.73363536,0.00256775,1.3661,0.004698
130,0.037101849,-10.76779179,0.0012685,1.43395,0.004621
131,-0.112197745,0.0,-0.004136667,1.47682,0.004666
132,-0.38401825,1.567482839,0.030603333,1.33798,0.004755
133,-0.501562253,0.48298503,0.099862083,1.27583,0.004702
134,-0.447958781,1.43329187,0.06077575,1.26003,0.00462
135,-0.185398582,3.92382365,0.000781667,1.12898,0.004598
136,-0.007998677,0.0,-0.000619333,1.16107,0.004541
137,-0.237603028,-542.1660151,0.00024575,1.28764,0.004592
138,-0.438004907,0.0,-0.00095925,1.30538,0.004628
139,-0.496826829,0.0,-0.002251167,1.32949,0.004648
140,-0.399773168,0.0,-0.004965333,1.33134,0.004795
141,-1.00187326,0.828508961,0.063239833,1.28647,0.004875
142,-0.224268151,17.95433074,0.011095833,1.25283,0.004851
143,-0.2774823,0.0,-0.063080833,1.27725,0.004829
144,-0.454756516,0.0,-0.007646083,1.26547,0.004741
145,-0.513882749,9.272209049,0.004761083,1.42199,0.004732
146,-0.386838748,27.64550536,0.002246833,1.62706,0.004777
147,-0.046766195,0.0,-0.003375667,1.47844,0.004822
148,-0.067533564,0.0,-0.00102625,1.32732,0.004839
149,-0.329498658,255.4717853,0.001062917,1.39039,0.00474
150,0.454784344,0.0,-0.00080975,1.41358,0.004703
151,0.623549743,0.0,-0.010196333,1.48142,0.004716
152,0.784328395,1.625131486,0.054478583,1.44775,0.004698
153,1.121092005,1.780696894,0.068409833,1.33346,0.004763
154,0.135270832,0.0,-0.000664,1.368,0.004861
155,-0.3595319,23.84052864,0.00877225,1.48448,0.004801
156,-0.499413607,55.31920175,0.005225167,1.44674,0.004896
157,-0.492016615,0.0,-0.0123975,1.35563,0.004977
158,-0.781631594,0.0,-0.0025125,1.35478,0.005087
159,-1.031005857,120.0907969,0.00178825,1.44197,0.005018
160,-0.353957793,0.0,-0.005556167,1.52351,0.004829
161,-0.406991402,2.759753646,0.048284417,1.47819,0.004834
162,-0.526509985,1.004880031,0.06527025,1.31512,0.004948
163,-0.434243068,4.631946019,0.004608917,1.37068,0.004964
164,-0.16994914,0.0,-0.00576975,1.42624,0.004946
165,0.023504303,31.86408131,0.00959425,1.42893,0.00491
166,0.400233006,54.75872502,0.004413917,1.50886,0.00491
167,0.630527207,0.0,-0.008918417,1.52532,0.005024
168,0.614900641,0.0,-0.00697475,1.55566,0.005035
169,0.700282237,11.84972145,0.033727917,1.61,0.005113
170,1.016152072,4.869676971,0.04430275,1.49818,0.00518
171,1.123129257,104.8868158,0.004165667,1.58513,0.005186
172,0.851966842,0.0,-0.000623333,1.62449,0.00527
173,0.665129796,0.0,-0.000349083,1.48772,0.005248
174,0.610546434,1545.337516,0.000220583,1.46771,0.005205
175,0.732725146,379.5154443,0.000694333,1.63812,0.005267
176,1.053888345,0.0,-0.010515667,1.67754,0.005309
177,1.032824755,6.448257922,0.05095225,1.60106,0.005318
178,0.798655427,1.918705268,0.068972083,1.44756,0.00542
179,0.647068154,42.08346495,0.008235083,1.46555,0.00538
180,1.344919132,0.0,-0.00119825,1.54938,0.005297
181,1.883804206,0.0,-0.001239167,1.56205,0.005389
182,2.260697295,0.0,-0.000463167,1.62945,0.005544
183,2.141133238,1476.50635,0.000326167,1.66649,0.005488
184,1.05315537,163.9918863,0.002198833,1.59343,0.005323
185,0.641722909,0.0,-0.000527417,1.53776,0.005367
186,0.632772296,0.0,-0.00195,1.67469,0.00546
187,0.867162343,566.4297503,0.001311417,1.68434,0.005442
188,1.126091246,153.4937015,0.004517917,1.6141,0.005406
189,0.954088108,11.87664528,0.0519805,1.49626,0.005401
190,1.169870831,11.42587041,0.054061417,1.57246,0.005419
191,1.657590898,148.4112798,0.00351525,1.62047,0.00564
192,1.820073174,0.0,-0.006170417,1.51667,0.005756
193,2.019124302,16.76294413,0.035476667,1.59408,0.005714
194,2.27409662,13.36433762,0.043624,1.80572,0.00572
195,2.022855272,570.3253152,0.00130625,1.7241,0.005801
196,0.969867491,0.0,-0.002214417,1.65352,0.005831
197,0.629714079,0.0,-0.002761833,1.70325,0.005802
198,0.702230684,75.11352162,0.014171667,1.65293,0.006018
199,0.966477655,93.06225507,0.008154833,1.77642,0.006156
200,1.10608123,0.0,-0.054262083,1.77012,0.006043
201,0.893946842,0.0,-0.010151417,1.59883,0.006015
202,0.666375018,12.8163187,0.040150917,1.58861,0.00592
203,0.608751083,105.565709,0.009101167,1.63473,0.005904
204,0.748348699,0.0,-0.034043833,1.68081,0.006071
205,1.09249211,0.0,-0.048690833,1.61859,0.006308
206,1.067971842,30.5770822,0.030154667,1.67459,0.006509
207,0.814934653,42.12947354,0.04175075,1.81953,0.006668
208,0.641403443,391.0465471,0.003536167,1.75472,0.006852
209,0.620086757,607.3087419,0.0027045,1.65055,0.006992
